ano,clube,jogador,pos11,idade,Altura,minutos,fatia,Contrato termina,Golos de cabeça/90,Golos de cabeça,Duelos aéreos/90,"Duelos aéreos ganhos, %",Golos esperados/90,Remates/90,Toques na área/90,rendimento,faixa,aereos_ganhos_90
2025,Volta Redonda,Wellington Silva,LD,37.0,177.0,1282,0.33707005760451275,,0.0,0,2.11,43.33,0.01,0.21,0.49,-0.14732887629476143,Cai,0.9142629999999999
2025,Volta Redonda,Ítalo,CA,28.0,183.0,1274,0.33496665630900874,,0.0,0,4.8,13.24,0.17,1.41,2.83,-0.14732887629476143,Cai,0.63552
2025,Volta Redonda,Igor Morais,ZD,27.0,,1263,0.3320744795276908,,0.0,0,4.2,77.97,0.01,0.07,0.14,-0.14732887629476143,Cai,3.27474
2025,Volta Redonda,Robinho,MED,22.0,180.0,1163,0.305781963333891,2028-06-30,0.0,0,2.63,29.41,0.09,1.55,2.32,-0.14732887629476143,Cai,0.7734829999999999
2025,Volta Redonda,Fabrício,ZE,35.0,188.0,1054,0.2771231206826493,2026-11-30,0.0,0,3.07,63.89,0.05,0.85,0.51,-0.14732887629476143,Cai,1.9614229999999997
2026,CRB,Mikael,CA,27.0,184.0,2236,0.8244008714596949,2027-11-30,0.2,5,3.3,47.56,0.54,3.7,4.43,0.25714748062290504,Meio,1.56948
2026,Botafogo-SP,Everton Morelli,MED,28.0,185.0,2420,0.8855916697162248,2028-12-31,0.15,4,3.35,44.44,0.17,1.52,2.53,0.0005915618734981809,Meio,1.48874
2026,Operário-PR,Vinicius Diniz,MED,27.0,190.0,2353,0.8643801763291478,2027-12-31,0.15,4,2.33,49.18,0.16,1.53,1.19,0.3495581321373793,Meio,1.145894
2026,Botafogo-SP,Hygor,CA,34.0,186.0,1584,0.5796600019960744,2026-11-30,0.17,3,7.39,33.85,0.37,2.22,3.35,0.0005915618734981809,Meio,2.501515
2026,Criciúma,Waguininho,CA,36.0,177.0,1881,0.7216699801192843,2026-11-30,0.14,3,6.27,36.64,0.18,1.44,2.39,0.3656324448684465,Meio,2.297328
2026,Juventude,Alisson Safira,CA,31.0,185.0,1585,0.590316573556797,2027-12-31,0.17,3,6.3,52.25,0.3,1.99,3.12,0.4659058330243331,Sobe,3.29175
2026,Juventude,Alan Kardec,CA,37.0,190.0,1130,0.4208566108007449,2026-11-30,0.24,3,5.42,50.0,0.26,1.51,2.55,0.4659058330243331,Sobe,2.71
2026,Botafogo-SP,Vilar,ZE,26.0,190.0,2612,0.9558534881399914,2026-11-30,0.07,2,5.0,66.9,0.12,0.65,1.03,0.0005915618734981809,Meio,3.345
2026,Botafogo-SP,Patrick Brey,LE,29.0,177.0,2301,0.8420439801723278,2026-11-30,0.08,2,3.52,40.0,0.12,1.02,2.19,0.0005915618734981809,Meio,1.4080000000000001
2026,CRB,Crystopher,MED,28.0,174.0,2138,0.7882688117982235,2026-12-31,0.08,2,0.88,33.33,0.11,1.77,1.56,0.25714748062290504,Meio,0.29330399999999995
2026,Ceará,Luiz Otávio,ZE,33.0,194.0,1988,0.8152096924510718,2026-12-31,0.09,2,5.48,62.81,0.1,0.68,0.86,-0.14987788654168122,Meio,3.4419880000000007
2026,Ceará,Júlio César,ZD,22.0,186.0,1877,0.7696924510717614,2027-12-31,0.1,2,2.88,46.67,0.04,0.43,0.53,-0.14987788654168122,Meio,1.3440960000000002
2026,Cuiabá,João Basso,ZD,29.0,187.0,2542,0.9404998150079041,2026-11-30,0.07,2,4.53,64.84,0.06,0.39,0.67,0.1601841178549097,Meio,2.9372520000000004
2026,Fortaleza,J. Miritello,CA,27.0,182.0,1800,0.6561723280861641,2026-12-31,0.1,2,5.0,31.0,0.38,2.0,3.15,0.18138512690691688,Sobe,1.55
2026,Goiás,Kadu,EE,24.0,,1348,0.4989736514453007,2026-12-15,0.13,2,5.01,40.0,0.27,2.74,2.67,0.011863184068382937,Meio,2.0039999999999996
2026,Novorizontino,Robson,CA,35.0,179.0,2272,0.8098246978386962,2026-12-31,0.08,2,5.43,37.96,0.49,2.54,3.88,0.49865492430500247,Sobe,2.061228
2026,Novorizontino,Mádson,LD,34.0,182.0,1458,0.5196850393700787,2026-11-30,0.12,2,2.65,62.79,0.07,0.56,1.36,0.49865492430500247,Sobe,1.663935
2026,Sport,Perotti,CA,28.0,186.0,2493,0.9317726207060583,2026-11-30,0.07,2,4.91,23.53,0.42,2.45,2.71,0.02972487014197478,Meio,1.155323
2026,Vila Nova,Dudu,VOL,24.0,180.0,1685,0.6355002400054859,2029-11-30,0.11,2,4.22,56.96,0.09,1.34,1.07,0.5198230154605341,Sobe,2.403712
2026,América-MG,Felipe Amaral,VOL,23.0,174.0,1586,0.5914700298345539,2027-12-31,0.06,1,2.5,47.73,0.06,1.31,0.96,-0.4933836878119947,Cai,1.19325
2026,América-MG,G. Mastriani,CA,33.0,180.0,1408,0.5250881475454299,2026-12-31,0.06,1,4.15,32.31,0.26,1.98,2.49,-0.4933836878119947,Cai,1.3408650000000002
2026,América-MG,Willian,CA,39.0,171.0,1234,0.46019799294819635,2026-11-30,0.07,1,1.97,33.33,0.35,2.7,3.21,-0.4933836878119947,Cai,0.656601
2026,América-MG,Paulo Victor,CA,25.0,180.0,1104,0.41171684296175753,2026-12-31,0.08,1,5.22,40.63,0.31,1.96,3.42,-0.4933836878119947,Cai,2.120886
2026,América-MG,G. Barros,EE,24.0,182.0,991,0.369575535665853,2027-12-31,0.09,1,2.36,34.62,0.17,1.63,2.18,-0.4933836878119947,Cai,0.817032
2026,Athletic,D. Vera,EE,23.0,,1011,0.3691618257261411,2026-12-31,0.09,1,1.34,26.67,0.17,1.51,1.96,0.05154194051061389,Meio,0.3573780000000001
2026,Atlético-GO,Marrony,MEI,27.0,181.0,1956,0.734535026628431,2026-12-31,0.05,1,2.44,35.85,0.24,1.98,3.22,0.26157128913412575,Meio,0.8747400000000001
2026,Atlético-GO,Gustavo Coutinho,CA,27.0,186.0,1728,0.6489143793527242,2027-12-31,0.05,1,5.99,24.35,0.54,2.5,3.02,0.26157128913412575,Meio,1.4585650000000001
2026,Atlético-GO,Adriano Martins,ZE,29.0,193.0,1669,0.6267581592243616,2026-12-31,0.05,1,2.43,68.89,0.04,0.38,0.65,0.26157128913412575,Meio,1.6740270000000002
2026,Atlético-GO,Bruno José,ED,28.0,173.0,960,0.3605079885292913,2026-11-30,0.09,1,2.81,56.67,0.26,1.41,2.72,0.26157128913412575,Meio,1.592427
2026,Avaí,Allyson,ZD,35.0,184.0,1980,0.7144731662511481,2026-11-30,0.05,1,3.45,73.68,0.05,0.32,0.45,-0.13009001532521158,Cai,2.5419600000000004
2026,Avaí,Thayllon Roberth,ED,20.0,,1917,0.691739929143157,2029-12-30,0.05,1,1.13,25.0,0.16,1.46,2.72,-0.13009001532521158,Cai,0.2825
2026,Avaí,Paulo Vitor,MED,22.0,184.0,1515,0.5466802256921663,2027-12-31,0.06,1,2.79,78.72,0.09,0.77,0.89,-0.13009001532521158,Cai,2.196288
2026,CRB,Pedro Castro,MED,33.0,180.0,2179,0.8033852857382269,2026-11-30,0.04,1,1.94,53.19,0.07,1.2,0.95,0.25714748062290504,Meio,1.0318859999999999
2026,Criciúma,Fellipe Mateus,MEI,35.0,178.0,1906,0.7312615534861009,2026-12-31,0.05,1,2.93,37.1,0.1,1.18,1.42,0.3656324448684465,Meio,1.0870300000000002
2026,Criciúma,Luciano Castán,ZE,36.0,187.0,1841,0.7063234627323777,2026-12-31,0.05,1,4.01,71.95,0.06,0.29,0.83,0.3656324448684465,Meio,2.885195
2026,Criciúma,Willean Lepo,LD,29.0,180.0,1710,0.6560636182902584,2027-12-31,0.05,1,3.37,39.06,0.07,0.89,2.68,0.3656324448684465,Meio,1.3163220000000002
2026,Criciúma,Bruno Alves,ZD,35.0,185.0,1146,0.43967772313487496,2027-12-31,0.08,1,5.73,75.34,0.09,0.47,0.55,0.3656324448684465,Meio,4.316982
2026,Cuiabá,Kauan Cristtyan,CA,20.0,,1285,0.4754296861861357,2026-11-30,0.07,1,3.99,24.56,0.18,1.54,3.5,0.1601841178549097,Meio,0.979944
2026,Goiás,Anselmo Ramon,CA,38.0,182.0,1331,0.4926809570279638,2026-11-30,0.07,1,2.64,38.46,0.44,1.56,2.3,0.011863184068382937,Meio,1.015344
2026,Goiás,Lucas Rodrigues,MED,18.0,,1069,0.3956994313019484,2029-12-31,0.08,1,1.43,41.18,0.07,0.67,0.76,0.011863184068382937,Meio,0.588874
2026,Juventude,Messias,ZD,31.0,192.0,1645,0.6126629422718808,2027-12-31,0.05,1,3.67,67.16,0.13,0.71,0.93,0.4659058330243331,Sobe,2.464772
2026,Juventude,Gabriel Pinheiro,ZD,29.0,,1236,0.46033519553072627,2026-12-31,0.07,1,3.13,69.77,0.03,0.29,0.51,0.4659058330243331,Sobe,2.183801
2026,Londrina,Yago Lincoln,ZD,23.0,190.0,2039,0.7290427433772143,2030-06-30,0.04,1,4.55,67.96,0.09,0.66,0.79,-0.2867380443811932,Cai,3.0921799999999995
2026,Londrina,Bruno Santos,CA,29.0,185.0,1539,0.5502681618722574,2028-12-31,0.06,1,5.2,47.19,0.54,2.4,2.51,-0.2867380443811932,Cai,2.45388
2026,Londrina,André Luiz,VOL,31.0,183.0,1438,0.5141556964082561,2026-11-30,0.06,1,3.19,54.9,0.07,0.75,0.63,-0.2867380443811932,Cai,1.75131
2026,Londrina,William Pottker,CA,32.0,182.0,1425,0.5095075572891272,2026-11-30,0.06,1,3.85,22.95,0.39,1.89,3.47,-0.2867380443811932,Cai,0.883575
2026,Londrina,Pablo Dyego,EE,32.0,174.0,960,0.3432471964895173,2026-11-30,0.09,1,2.44,38.46,0.17,1.5,1.41,-0.2867380443811932,Cai,0.9384239999999999
2026,Novorizontino,Matheus Bianqui,MED,28.0,187.0,1299,0.4630115679984447,2026-12-31,0.07,1,5.27,65.79,0.28,2.15,2.36,0.49865492430500247,Sobe,3.467133
2026,Náutico,Igor Fernandes,LE,34.0,183.0,2392,0.8903627504060639,2026-11-30,0.04,1,4.06,59.26,0.07,0.45,1.02,0.3989639672274665,Meio,2.4059559999999998
2026,Náutico,Léo Índio,ZD,30.0,186.0,1009,0.37557525717379536,2026-11-30,0.09,1,3.21,55.56,0.04,0.36,0.62,0.3989639672274665,Meio,1.783476
2026,Operário-PR,Moraes,LE,28.0,170.0,1876,0.6891530857600855,2026-11-30,0.05,1,2.4,46.0,0.09,1.15,1.82,0.3495581321373793,Meio,1.1039999999999999
2026,Ponte Preta,Danilo Barcelos,ZE,35.0,181.0,1365,0.5450090744101633,2026-11-30,0.07,1,2.51,39.47,0.06,1.12,0.59,-0.6596890627053663,Cai,0.9906969999999998
2026,Ponte Preta,Léo Gomes,MED,29.0,181.0,908,0.362540834845735,2026-11-30,0.1,1,3.17,43.75,0.11,1.09,0.69,-0.6596890627053663,Cai,1.386875
2026,Sport,Benevenuto,ZD,30.0,181.0,1733,0.6477183921715198,2026-11-30,0.05,1,3.12,68.33,0.05,0.36,0.78,0.02972487014197478,Meio,2.1318960000000002
2026,São Bernardo,Pará,LE,31.0,167.0,2238,0.8527190855559404,2027-03-31,0.04,1,1.45,63.89,0.03,0.32,0.48,0.14446558857563874,Meio,0.926405
2026,São Bernardo,Foguinho,VOL,34.0,180.0,1914,0.7292691375129893,2026-11-30,0.05,1,1.18,8.0,0.06,0.52,0.71,0.14446558857563874,Meio,0.0944
2026,São Bernardo,Jemerson,ZD,34.0,184.0,1706,0.6500173190162799,2026-11-30,0.05,1,3.32,73.02,0.08,0.53,0.42,0.14446558857563874,Meio,2.4242639999999995
2026,São Bernardo,Hélder Maciel,ZD,36.0,188.0,1240,0.47246276411499827,2026-11-30,0.07,1,3.85,73.58,0.05,0.29,0.65,0.14446558857563874,Meio,2.83283
2026,Vila Nova,Ryan Lima,ED,25.0,,1467,0.5532812178564082,2028-11-30,0.06,1,1.6,30.77,0.16,2.76,1.1,0.5198230154605341,Sobe,0.49232
2026,Vila Nova,Hayner,LD,30.0,178.0,1276,0.48124528560652813,2026-12-31,0.07,1,1.06,33.33,0.02,0.28,0.56,0.5198230154605341,Sobe,0.353298
2026,Vila Nova,Nathan Camargo,LD,21.0,168.0,1147,0.43259274497702804,2027-12-31,0.08,1,1.8,47.83,0.02,0.47,0.31,0.5198230154605341,Sobe,0.8609399999999999
2026,Vila Nova,Dellatorre,CA,34.0,181.0,920,0.3469793595282178,2027-11-30,0.1,1,5.09,32.69,0.32,1.96,2.74,0.5198230154605341,Sobe,1.6639209999999998
2026,América-MG,Gustavo,GOL,33.0,187.0,2107,0.7857675617032818,,0.0,0,0.09,50.0,0.0,0.0,0.0,-0.4933836878119947,Cai,0.045
2026,América-MG,Rafael Barcelos,ZE,22.0,183.0,1519,0.5664835909953891,2026-12-31,0.0,0,4.27,65.28,0.06,0.53,0.71,-0.4933836878119947,Cai,2.7874559999999997
2026,América-MG,Dalbert,LE,32.0,181.0,1423,0.530682126390019,2026-11-30,0.0,0,2.91,71.74,0.01,0.25,0.38,-0.4933836878119947,Cai,2.087634
2026,América-MG,M. Segovia,ED,23.0,165.0,1303,0.4859302956333062,2026-12-31,0.0,0,0.35,20.0,0.18,1.93,2.21,-0.4933836878119947,Cai,0.07
2026,América-MG,Ricardo Silva,ZD,34.0,190.0,1252,0.4669107675617033,2026-11-30,0.0,0,3.95,76.36,0.13,0.43,0.86,-0.4933836878119947,Cai,3.01622
2026,América-MG,Alex Silva,LD,32.0,184.0,1084,0.4042582045023054,2027-11-30,0.0,0,3.9,59.57,0.04,0.5,1.16,-0.4933836878119947,Cai,2.32323
2026,América-MG,Yago,MED,20.0,,1010,0.3766612422023325,2028-12-31,0.0,0,2.05,39.13,0.02,0.45,0.71,-0.4933836878119947,Cai,0.802165
2026,Athletic,Luan Polli,GOL,33.0,190.0,2603,0.9504730290456432,2026-11-30,0.0,0,0.14,100.0,0.0,0.0,0.0,0.05154194051061389,Meio,0.14
2026,Athletic,Lucas Belezi,ZE,23.0,186.0,2297,0.8387385892116183,2028-11-30,0.0,0,3.25,57.83,0.09,0.43,0.55,0.05154194051061389,Meio,1.879475
2026,Athletic,Kauan,MED,21.0,174.0,2275,0.8307053941908714,2028-05-31,0.0,0,1.42,27.78,0.1,1.15,1.03,0.05154194051061389,Meio,0.394476
2026,Athletic,João Miguel,VOL,22.0,,2249,0.8212116182572614,2026-11-30,0.0,0,3.4,52.94,0.05,0.48,0.48,0.05154194051061389,Meio,1.7999599999999998
2026,Athletic,Jhonatan Silva,ZD,27.0,,2120,0.7741078838174275,2026-11-30,0.0,0,3.57,63.1,0.01,0.34,0.47,0.05154194051061389,Meio,2.25267
2026,Athletic,Diogo Batista,LD,23.0,173.0,1705,0.6225726141078839,2026-11-30,0.0,0,1.64,29.03,0.03,0.95,0.48,0.05154194051061389,Meio,0.476092
2026,Athletic,Zeca,LE,32.0,170.0,1569,0.5729128630705395,2026-12-31,0.0,0,1.43,28.0,0.05,0.52,0.11,0.05154194051061389,Meio,0.4004
2026,Athletic,Ian Luccas,CA,23.0,186.0,1433,0.523253112033195,2030-06-30,0.0,0,4.96,41.77,0.31,1.82,2.7,0.05154194051061389,Meio,2.0717920000000003
2026,Athletic,Max,ED,24.0,184.0,1376,0.5024398340248963,2026-11-30,0.0,0,1.24,26.32,0.17,1.37,3.2,0.05154194051061389,Meio,0.326368
2026,Athletic,Jota,MED,22.0,180.0,1354,0.4944066390041494,2029-03-31,0.0,0,1.93,34.48,0.06,0.86,0.93,0.05154194051061389,Meio,0.6654639999999999
2026,Athletic,Enzo,LE,24.0,,1206,0.4403651452282158,2027-12-31,0.0,0,3.13,38.1,0.09,0.6,1.12,0.05154194051061389,Meio,1.19253
2026,Athletic,G. Cabezas,MED,23.0,178.0,996,0.36368464730290456,2028-06-30,0.0,0,1.36,46.67,0.03,0.54,0.63,0.05154194051061389,Meio,0.634712
2026,Atlético-GO,Paulo Vítor,GOL,37.0,195.0,2402,0.9020210296326642,2026-11-30,0.0,0,0.34,100.0,0.0,0.0,0.0,0.26157128913412575,Meio,0.34
2026,Atlético-GO,Guilherme,LE,24.0,177.0,2274,0.8539532978287587,2027-12-31,0.0,0,1.58,45.0,0.04,0.47,0.51,0.26157128913412575,Meio,0.7110000000000001
2026,Atlético-GO,Ewerthon,LD,25.0,171.0,2014,0.7563157176020756,2026-12-31,0.0,0,1.88,61.9,0.05,1.21,0.8,0.26157128913412575,Meio,1.1637199999999999
2026,Atlético-GO,Soares,EE,26.0,168.0,1935,0.7266489143793528,2029-08-25,0.0,0,0.37,37.5,0.21,1.95,2.65,0.26157128913412575,Meio,0.13875
2026,Atlético-GO,J. Barreto,ZD,28.0,189.0,1870,0.7022395193226819,2026-12-31,0.0,0,4.91,63.73,0.02,0.24,0.58,0.26157128913412575,Meio,3.1291429999999996
2026,Atlético-GO,Tito,ZD,26.0,184.0,1717,0.6447835586508261,2028-11-30,0.0,0,3.83,65.75,0.04,0.37,0.37,0.26157128913412575,Meio,2.5182249999999997
2026,Atlético-GO,Cristiano,VOL,26.0,175.0,1661,0.6237539259866175,2028-12-23,0.0,0,0.81,46.67,0.02,0.87,0.27,0.26157128913412575,Meio,0.378027
2026,Atlético-GO,Leandro Vilela,VOL,31.0,178.0,1293,0.4855591970503892,2026-11-30,0.0,0,1.67,50.0,0.07,0.56,0.63,0.26157128913412575,Meio,0.835
2026,Atlético-GO,Guilherme Marques,MEI,35.0,174.0,956,0.3590058719104192,2026-11-30,0.0,0,1.69,44.44,0.18,1.6,2.35,0.26157128913412575,Meio,0.751036
2026,Avaí,Luiz Henrique,MED,27.0,177.0,2167,0.7819511875082009,2026-11-30,0.0,0,1.95,55.32,0.05,0.66,0.37,-0.13009001532521158,Cai,1.07874
2026,Avaí,Jean Lucas,MEI,31.0,175.0,1972,0.7115864059834667,2026-12-31,0.0,0,2.1,26.09,0.07,1.92,0.91,-0.13009001532521158,Cai,0.54789
2026,Avaí,DG,LE,25.0,,1886,0.6805537331058915,2026-11-30,0.0,0,3.24,66.18,0.06,0.62,1.19,-0.13009001532521158,Cai,2.1442320000000006
2026,Avaí,Zé Ricardo,VOL,30.0,176.0,1697,0.6123540217819183,2026-12-31,0.0,0,1.91,44.44,0.03,0.64,0.16,-0.13009001532521158,Cai,0.8488039999999999
2026,Avaí,Wallison,LD,25.0,177.0,1436,0.5181734680488125,2026-11-30,0.0,0,2.88,54.35,0.03,0.88,0.75,-0.13009001532521158,Cai,1.56528
2026,Avaí,Daniel Penha,CA,27.0,170.0,1313,0.4737895289332108,2026-12-31,0.0,0,1.85,14.81,0.21,2.47,1.51,-0.13009001532521158,Cai,0.27398500000000003
2026,Avaí,Léo Aragão,GOL,24.0,192.0,1285,0.4636858679963259,2027-12-31,0.0,0,0.28,100.0,0.0,0.0,0.0,-0.13009001532521158,Cai,0.28
2026,Avaí,Bruno Ferreira,GOL,32.0,197.0,1195,0.43120981498491007,2027-12-31,0.0,0,0.08,100.0,0.0,0.0,0.0,-0.13009001532521158,Cai,0.08
2026,Avaí,B. Baldini,ZE,19.0,,938,0.3384726413856449,2028-12-31,0.0,0,1.92,45.0,0.07,0.38,0.38,-0.13009001532521158,Cai,0.8639999999999999
2026,Botafogo-SP,Victor Souza,GOL,34.0,191.0,2238,0.8189893210020294,2027-12-31,0.0,0,0.28,100.0,0.0,0.0,0.0,0.0005915618734981809,Meio,0.28
2026,Botafogo-SP,Rafael Gava,MED,33.0,178.0,1987,0.7271366312917928,2026-11-30,0.0,0,1.31,44.83,0.1,1.04,0.95,0.0005915618734981809,Meio,0.587273
2026,Botafogo-SP,Zé Hugo,ED,26.0,178.0,1951,0.7139625403373366,2027-12-31,0.0,0,2.68,25.86,0.08,1.43,2.63,0.0005915618734981809,Meio,0.693048
2026,Botafogo-SP,Gabriel Inocêncio,LD,32.0,175.0,1676,0.6133271233241292,2026-11-30,0.0,0,2.79,61.54,0.0,0.38,0.43,0.0005915618734981809,Meio,1.716966
2026,Botafogo-SP,Matheus Sales,VOL,31.0,178.0,1613,0.5902724641538308,2026-11-30,0.0,0,1.62,58.62,0.01,0.28,0.45,0.0005915618734981809,Meio,0.9496439999999999
2026,Botafogo-SP,Kelvin,EE,29.0,174.0,1400,0.5123257593399647,2026-11-30,0.0,0,1.16,16.67,0.12,1.48,2.31,0.0005915618734981809,Meio,0.193372
2026,Botafogo-SP,Ericson,ZD,27.0,184.0,1369,0.5009814032402942,2026-11-30,0.0,0,1.91,55.17,0.02,0.13,0.33,0.0005915618734981809,Meio,1.053747
2026,Botafogo-SP,Wallace,ZE,31.0,191.0,1046,0.3827805316211451,2026-11-30,0.0,0,5.16,70.0,0.08,0.52,0.69,0.0005915618734981809,Meio,3.612
2026,Botafogo-SP,L. Maciel,VOL,30.0,180.0,979,0.3582620845670182,2026-12-31,0.0,0,1.2,46.15,0.11,1.75,0.37,0.0005915618734981809,Meio,0.5538
2026,Botafogo-SP,Wesley Pinheiro,EE,26.0,,903,0.33045011477427727,,0.0,0,2.39,45.83,0.09,1.79,2.09,0.0005915618734981809,Meio,1.095337
2026,CRB,Dadá Belmonte,EE,29.0,166.0,2285,0.8424669012904307,2026-11-30,0.0,0,1.38,34.29,0.22,2.72,2.44,0.25714748062290504,Meio,0.4732019999999999
2026,CRB,Lucas Lovat,LE,29.0,183.0,1941,0.7156359979889391,2026-12-31,0.0,0,0.88,57.89,0.03,0.74,0.42,0.25714748062290504,Meio,0.509432
2026,CRB,Vitor Caetano,GOL,27.0,190.0,1937,0.714161220043573,2027-11-30,0.0,0,0.23,80.0,0.0,0.0,0.0,0.25714748062290504,Meio,0.18400000000000002
2026,CRB,Danielzinho,MED,30.0,173.0,1875,0.6913021618903972,2026-12-31,0.0,0,0.58,41.67,0.16,1.54,1.63,0.25714748062290504,Meio,0.24168599999999998
2026,CRB,Fabio Alemão,ZE,29.0,184.0,1608,0.5928607340372046,2026-11-30,0.0,0,2.74,42.86,0.02,0.22,0.5,0.25714748062290504,Meio,1.174364
2026,CRB,Thiaguinho,ED,25.0,170.0,1505,0.5548852019440255,2027-12-31,0.0,0,2.03,29.41,0.23,3.11,3.71,0.25714748062290504,Meio,0.597023
2026,CRB,Bressan,ZD,33.0,185.0,1499,0.5526730350259762,2027-11-30,0.0,0,3.36,60.71,0.1,0.54,0.48,0.25714748062290504,Meio,2.039856
2026,CRB,Hereda,LD,27.0,177.0,1404,0.5176470588235293,2026-12-31,0.0,0,2.76,51.16,0.01,0.51,0.77,0.25714748062290504,Meio,1.412016
2026,CRB,Henri,ZD,24.0,187.0,1300,0.47930283224400866,2027-12-31,0.0,0,4.15,63.33,0.03,0.55,0.55,0.25714748062290504,Meio,2.628195
2026,CRB,Kevin,LD,29.0,175.0,1150,0.4239986592927769,2026-11-30,0.0,0,2.03,53.85,0.01,0.39,0.55,0.25714748062290504,Meio,1.0931549999999999
2026,CRB,Patrick De Lucca,VOL,26.0,180.0,968,0.3568962627786157,2026-11-30,0.0,0,2.23,62.5,0.13,0.56,0.74,0.25714748062290504,Meio,1.39375
2026,CRB,Lyncon,ZE,21.0,186.0,916,0.3377241494888553,2026-11-30,0.0,0,3.34,58.82,0.09,0.59,0.69,0.25714748062290504,Meio,1.964588
2026,Ceará,Éder,ZD,31.0,184.0,2021,0.8287418452935694,2026-12-31,0.0,0,3.61,54.32,0.04,0.45,0.53,-0.14987788654168122,Meio,1.960952
2026,Ceará,Richard,GOL,35.0,186.0,1972,0.8086486486486487,2026-12-31,0.0,0,0.27,83.33,0.0,0.0,0.0,-0.14987788654168122,Meio,0.22499100000000002
2026,Ceará,Melk,ED,20.0,,1761,0.7221248835041939,2028-12-31,0.0,0,1.74,20.59,0.22,2.61,2.25,-0.14987788654168122,Meio,0.358266
2026,Ceará,Joao Gabriel,MED,20.0,,1727,0.7081826654240447,2028-12-31,0.0,0,2.45,46.81,0.02,0.63,0.36,-0.14987788654168122,Meio,1.1468450000000001
2026,Ceará,Bryan,LD,30.0,175.0,1329,0.5449767008387698,2027-12-31,0.0,0,2.51,32.43,0.12,1.76,1.35,-0.14987788654168122,Meio,0.813993
2026,Ceará,Lucca,CA,23.0,180.0,1200,0.49207828518173347,2027-12-31,0.0,0,7.13,27.37,0.2,1.88,3.6,-0.14987788654168122,Meio,1.951481
2026,Ceará,Sánchez,LE,30.0,178.0,1194,0.4896178937558248,2026-11-30,0.0,0,4.07,50.0,0.15,0.9,1.58,-0.14987788654168122,Meio,2.035
2026,Ceará,Matheus Araújo,MEI,24.0,176.0,1023,0.41949673811742777,2027-12-31,0.0,0,2.2,28.0,0.13,2.02,2.55,-0.14987788654168122,Meio,0.6160000000000001
2026,Ceará,Rafael Ramos,LD,31.0,168.0,902,0.369878844361603,2026-12-31,0.0,0,3.39,50.0,0.06,1.0,1.0,-0.14987788654168122,Meio,1.695
2026,Criciúma,Marcelo Hermes,LE,31.0,177.0,2610,1.0013602594956577,2026-12-31,0.0,0,2.41,41.43,0.08,1.45,1.62,0.3656324448684465,Meio,0.998463
2026,Criciúma,César Martins,ZD,33.0,191.0,2035,0.7807540720588748,2026-11-30,0.0,0,4.2,60.0,0.12,0.8,1.15,0.3656324448684465,Meio,2.52
2026,Criciúma,Guilherme Lobo,MED,26.0,,1914,0.7343308569634822,2027-12-31,0.0,0,1.41,46.67,0.1,1.08,0.66,0.3656324448684465,Meio,0.6580469999999999
2026,Criciúma,Airton,GOL,32.0,188.0,1797,0.6894422936067803,2026-11-30,0.0,0,0.3,100.0,0.0,0.0,0.0,0.3656324448684465,Meio,0.3
2026,Criciúma,Rodrigo,ZD,39.0,187.0,1767,0.6779324055666004,2027-12-31,0.0,0,5.76,63.72,0.12,0.56,1.27,0.3656324448684465,Meio,3.6702719999999998
2026,Criciúma,Rómulo Otero,ED,33.0,166.0,1477,0.5666701545115274,2026-12-31,0.0,0,2.07,35.29,0.17,2.92,1.16,0.3656324448684465,Meio,0.7305029999999999
2026,Criciúma,Eduardo,MED,29.0,178.0,1239,0.4753583760594329,2026-11-30,0.0,0,1.02,50.0,0.01,0.15,0.15,0.3656324448684465,Meio,0.51
2026,Cuiabá,Raul,MED,30.0,180.0,2614,0.9671386768019912,2027-12-31,0.0,0,1.34,28.21,0.02,0.41,0.17,0.1601841178549097,Meio,0.378014
2026,Cuiabá,Calebe Costa,ZD,23.0,187.0,2318,0.8576233560929669,2026-11-30,0.0,0,1.98,58.82,0.05,0.85,0.62,0.1601841178549097,Meio,1.164636
2026,Cuiabá,Marcelo Carné,GOL,36.0,188.0,2110,0.7806666442433823,2026-11-30,0.0,0,0.13,100.0,0.0,0.0,0.0,0.1601841178549097,Meio,0.13
2026,Cuiabá,David,MED,19.0,,1616,0.5978944536006189,2028-12-31,0.0,0,3.45,48.39,0.07,1.39,1.45,0.1601841178549097,Meio,1.6694550000000001
2026,Cuiabá,Pepê,MED,28.0,183.0,1571,0.5812451649793144,2027-12-31,0.0,0,1.95,44.12,0.04,0.69,0.92,0.1601841178549097,Meio,0.8603399999999999
2026,Cuiabá,Marlon,LE,32.0,177.0,1544,0.5712555918065318,2026-12-31,0.0,0,1.63,53.57,0.02,0.47,0.64,0.1601841178549097,Meio,0.8731909999999999
2026,Cuiabá,Railan,LD,26.0,185.0,1538,0.5690356866570246,2027-12-31,0.0,0,1.87,65.63,0.13,1.29,1.17,0.1601841178549097,Meio,1.227281
2026,Cuiabá,Vitor Mendes,ZE,27.0,186.0,1430,0.5290773939658941,2026-11-30,0.0,0,4.28,69.12,0.05,0.31,0.31,0.1601841178549097,Meio,2.9583360000000005
2026,Cuiabá,Rodrigo Rodrigues,CA,26.0,178.0,1418,0.5246375836668796,2026-12-31,0.0,0,3.55,7.14,0.21,2.48,3.05,0.1601841178549097,Meio,0.25347
