ano,clube,sid,nome,finalizacoes_bp,xg_bp,gols_bp,gols_bp_cabeca,gols_escanteio,gols_falta_direta,gols_penalti,xg_bp_cabeca,assist_bp,assist_escanteio,assist_falta,assist_bp_cabeca,n_ev,chave,clube_wyscout,casamento
2022,Ponte Preta,981418,Echaporã,4,,0,0,0,0,0,,0,0,0,0,4,echapora,Ponte Preta,exato
2022,Ponte Preta,1391413,Eliel,2,,1,1,1,0,0,,0,0,0,0,2,eliel,Ponte Preta,exato
2022,Ponte Preta,156028,Elvis,10,,1,0,0,1,1,,1,1,0,1,11,elvis,Ponte Preta,exato
2022,Ponte Preta,46825,Fabricio,5,,0,0,0,0,0,,0,0,0,0,5,fabricio,Ponte Preta,exato
2022,Ponte Preta,1201949,Felipe Amaral,10,,1,0,1,0,0,,0,0,0,0,10,felipe amaral,Ponte Preta,exato
2022,Ponte Preta,875173,Fessin,3,,0,0,0,0,0,,1,1,0,1,4,fessin,Ponte Preta,exato
2022,Ponte Preta,870544,Fábio Sanches,14,,0,0,0,0,0,,2,1,1,2,16,fabio sanches,Ponte Preta,exato
2022,Ponte Preta,840131,Guilherme Souza,5,,0,0,0,0,0,,1,1,0,0,6,guilherme souza,Ponte Preta,exato
2022,Ponte Preta,1009030,Igor Formiga,5,,0,0,0,0,0,,0,0,0,0,5,igor formiga,Ponte Preta,exato
2022,Ponte Preta,981623,Jean Carlos,2,,0,0,0,0,0,,0,0,0,0,2,jean carlos,Ponte Preta,exato
2022,Ponte Preta,1101061,Leo Naldi,7,,0,0,0,0,1,,0,0,0,0,7,leo naldi,Ponte Preta,exato
2022,Ponte Preta,329235,Lucca,26,,6,2,5,0,3,,0,0,0,0,26,lucca,Ponte Preta,exato
2022,Ponte Preta,822509,Léo Santos,1,,0,0,0,0,0,,0,0,0,0,1,leo santos,Ponte Preta,exato
2022,Ponte Preta,870300,Mateus Silva,9,,2,2,1,0,0,,2,2,0,1,11,mateus silva,Ponte Preta,exato
2022,Ponte Preta,884753,Matheus Anjos,2,,0,0,0,0,0,,0,0,0,0,2,matheus anjos,Ponte Preta,exato
2022,Ponte Preta,1067649,Nicolás,2,,0,0,0,0,0,,0,0,0,0,2,nicolas,Ponte Preta,exato
2022,Ponte Preta,839972,Ribamar,3,,0,0,0,0,0,,0,0,0,0,3,ribamar,Ponte Preta,exato
2022,Ponte Preta,123335,Rithely,1,,0,0,0,0,0,,0,0,0,0,1,rithely,Ponte Preta,exato
2022,Ponte Preta,1101062,Thiago Lopes,1,,0,0,0,0,0,,0,0,0,0,1,thiago lopes,Ponte Preta,exato
2022,Ponte Preta,1174640,Vitinho,2,,0,0,0,0,0,,0,0,0,0,2,vitinho,Ponte Preta,exato
2022,Ponte Preta,922601,Wallisson Luiz,11,,2,2,2,0,0,,0,0,0,0,11,wallisson,Ponte Preta,palavras
2022,Ponte Preta,1105334,Wesley Fraga,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2022,Sampaio Corrêa,987088,Allan,6,,0,0,0,0,0,,1,0,1,0,7,,,sem casar
2022,Sampaio Corrêa,958600,Andrey,1,,0,0,0,0,0,,0,0,0,0,1,andrey,Sampaio Corrêa,exato
2022,Sampaio Corrêa,1016673,André Luiz,12,,3,1,1,0,0,,0,0,0,0,12,andre luiz,Sampaio Corrêa,exato
2022,Sampaio Corrêa,822525,Eron,0,,0,0,0,0,1,,0,0,0,0,0,eron,Sampaio Corrêa,exato
2022,Sampaio Corrêa,885184,Gabriel Furtado,3,,0,0,0,0,0,,0,0,0,0,3,gabriel furtado,Sampaio Corrêa,exato
2022,Sampaio Corrêa,937806,Gabriel Poveda,16,,2,1,1,0,5,,1,0,1,0,17,gabriel poveda,Sampaio Corrêa,exato
2022,Sampaio Corrêa,870734,Joécio,6,,1,1,1,0,0,,0,0,0,0,6,joecio,Sampaio Corrêa,exato
2022,Sampaio Corrêa,790154,Leandro Ferreira,1,,0,0,0,0,0,,0,0,0,0,1,ferreira,Sampaio Corrêa,palavras
2022,Sampaio Corrêa,914473,Lucas Araujo,9,,1,0,1,0,0,,0,0,0,0,9,lucas araujo,Sampaio Corrêa,exato
2022,Sampaio Corrêa,986884,Lucas Hipólito,2,,0,0,0,0,0,,1,0,0,1,3,lucas hipolito,Sampaio Corrêa,exato
2022,Sampaio Corrêa,965313,Léo Tocantins,1,,0,0,0,0,0,,0,0,0,0,1,leo tocantins,Sampaio Corrêa,exato
2022,Sampaio Corrêa,1107069,Mateusinho,17,,0,0,0,0,0,,1,0,1,0,18,mateusinho,Sampaio Corrêa,exato
2022,Sampaio Corrêa,1105420,Maurício,5,,0,0,0,0,0,,1,1,0,0,6,mauricio,Náutico,"exato, outro clube na base"
2022,Sampaio Corrêa,1394062,Nadson Mesquita,5,,0,0,0,0,0,,0,0,0,0,5,nadson,Sampaio Corrêa,palavras
2022,Sampaio Corrêa,254475,Nilson Junior,6,,0,0,0,0,0,,0,0,0,0,6,nilson junior,Sampaio Corrêa,exato
2022,Sampaio Corrêa,125000,Pará,3,,0,0,0,0,0,,1,1,0,1,4,para,Sampaio Corrêa,exato
2022,Sampaio Corrêa,871197,Paulo Sérgio,2,,1,0,0,0,0,,0,0,0,0,2,paulo sergio,Sampaio Corrêa,exato
2022,Sampaio Corrêa,870807,Pimentinha,4,,0,0,0,0,0,,0,0,0,0,4,pimentinha,Sampaio Corrêa,exato
2022,Sampaio Corrêa,540232,Rafael Costa,1,,0,0,0,0,0,,0,0,0,0,1,rafael costa,Sampaio Corrêa,exato
2022,Sampaio Corrêa,986866,Rafael Vila,5,,0,0,0,0,0,,0,0,0,0,5,rafael vila,Sampaio Corrêa,exato
2022,Sampaio Corrêa,878087,Renatinho,2,,0,0,0,0,0,,1,1,0,1,3,renatinho,Sampaio Corrêa,exato
2022,Sampaio Corrêa,966130,Warley,0,,0,0,0,0,0,,2,1,1,2,2,warley,Sampaio Corrêa,exato
2022,Sampaio Corrêa,887310,Wesley,1,,0,0,0,0,0,,0,0,0,0,1,wesley,Ponte Preta,"exato, outro clube na base"
2022,Sampaio Corrêa,826340,Wesley Pionteck,1,,0,0,0,0,0,,0,0,0,0,1,wesley pionteck,Sampaio Corrêa,exato
2022,Sampaio Corrêa,924424,Ygor Catatau,19,,4,3,2,0,0,,2,2,0,1,21,ygor catatau,Sampaio Corrêa,exato
2022,Sport,122969,Blas Cáceres,3,,0,0,0,0,0,,0,0,0,0,3,b caceres,Sport,parecido
2022,Sport,924131,Bruno Matias,4,,0,0,0,0,0,,0,0,0,0,4,bruno matias,Sport,exato
2022,Sport,877904,Chico,5,,1,1,1,0,0,,0,0,0,0,5,chico,Sport,exato
2022,Sport,926793,Denner Melz,2,,0,0,0,0,0,,0,0,0,0,2,denner,Sport,palavras
2022,Sport,39657,Eduardo,2,,0,0,0,0,0,,0,0,0,0,2,eduardo,Sport,exato
2022,Sport,992512,Ewerthon,2,,0,0,0,0,0,,0,0,0,0,2,ewerthon,Sport,exato
2022,Sport,795254,Fabinho,17,,3,1,1,0,0,,0,0,0,0,17,fabinho,Sport,exato
2022,Sport,1147016,Flávio Souza,1,,0,0,0,0,0,,0,0,0,0,1,flavio souza,Sport,exato
2022,Sport,911436,Fábio Alemão,8,,0,0,0,0,0,,0,0,0,0,8,fabio alemao,Sport,exato
2022,Sport,242215,Giovanni,5,,0,0,0,0,0,,1,0,1,1,6,giovanni,Sport,exato
2022,Sport,981595,Gustavo Coutinho,10,,0,0,0,0,0,,0,0,0,0,10,gustavo coutinho,Sport,exato
2022,Sport,805287,Javier Parraguez,3,,1,0,1,0,0,,0,0,0,0,3,j parraguez,Sport,palavras
2022,Sport,869639,Jáderson,1,,0,0,0,0,0,,0,0,0,0,1,jaderson,Sport,exato
2022,Sport,108193,Kayke Rodrigues,8,,3,2,0,0,0,,0,0,0,0,8,kayke,Sport,palavras
2022,Sport,869208,Lucas Hernández,1,,0,0,0,0,0,,0,0,0,0,1,l hernandez,Sport,palavras
2022,Sport,1017264,Luciano Juba,26,,2,0,0,2,0,,1,1,0,1,27,luciano juba,Sport,exato
2022,Sport,354894,Rafael Thyere,8,,1,1,1,0,0,,1,1,0,0,9,rafael thyere,Sport,exato
2022,Sport,551746,Ronaldo Henrique,4,,0,0,0,0,1,,0,0,0,0,4,ronaldo henrique,Sport,exato
2022,Sport,975118,Sabino,26,,0,0,0,0,0,,0,0,0,0,26,sabino,Sport,exato
2022,Sport,795014,Sander,5,,0,0,0,0,0,,1,0,0,0,6,sander,Sport,exato
2022,Sport,802485,Thiago Lopes,2,,0,0,0,0,0,,1,1,0,1,3,thiago lopes,Sport,exato
2022,Sport,13313,Vágner Love,2,,0,0,0,0,0,,0,0,0,0,2,vagner love,Sport,exato
2022,Sport,348650,Wanderson,2,,0,0,0,0,0,,0,0,0,0,2,wanderson,Sport,exato
2022,Sport,868033,William Oliveira,1,,0,0,0,0,0,,0,0,0,0,1,william oliveira,Sport,exato
2022,Tombense,924230,Anderson Jordan,2,,0,0,0,0,0,,0,0,0,0,2,,,sem casar
2022,Tombense,818115,Ciel,14,,2,0,1,0,4,,0,0,0,0,14,ciel,Tombense,exato
2022,Tombense,879598,David,1,,0,0,0,0,0,,0,0,0,0,1,david,Tombense,exato
2022,Tombense,840147,Diego Ferreira,1,,0,0,0,0,0,,0,0,0,0,1,diego ferreira,Tombense,exato
2022,Tombense,595490,Ednei,12,,1,1,0,0,0,,0,0,0,0,12,ednei,Tombense,exato
2022,Tombense,914475,Emerson,1,,0,0,0,0,0,,0,0,0,0,1,emerson,Tombense,exato
2022,Tombense,871162,Everton Galdino,9,,1,0,1,0,0,,0,0,0,0,9,everton galdino,Tombense,exato
2022,Tombense,1129037,Gabriel Henrique,1,,0,0,0,0,0,,0,0,0,0,1,gabriel henrique,Tombense,exato
2022,Tombense,1017236,Guilherme Rend,1,,0,0,0,0,0,,0,0,0,0,1,guilherme rend,Tombense,exato
2022,Tombense,865400,Igor Henrique,5,,1,1,1,0,0,,0,0,0,0,5,igor henrique,Tombense,exato
2022,Tombense,902684,Jean Lucas,10,,1,0,0,1,2,,2,2,0,2,12,jean lucas,Tombense,exato
2022,Tombense,981442,Joseph,5,,0,0,0,0,0,,2,2,0,0,7,joseph,Tombense,exato
2022,Tombense,866785,Keké,12,,0,0,0,0,1,,0,0,0,0,12,keke,Tombense,exato
2022,Tombense,1046696,Kleiton,3,,0,0,0,0,0,,0,0,0,0,3,kleiton,Tombense,exato
2022,Tombense,879599,Manoel Neto,12,,0,0,0,0,0,,0,0,0,0,12,manoel,Tombense,palavras
2022,Tombense,1201986,Marcelinho,2,,0,0,0,0,0,,0,0,0,0,2,marcelinho,Tombense,exato
2022,Tombense,870911,Marcondes,7,,1,1,1,0,0,,0,0,0,0,7,marcondes,Tombense,exato
2022,Tombense,869442,Matheus Paquetá,1,,0,0,0,0,0,,0,0,0,0,1,matheus paqueta,Tombense,exato
2022,Tombense,329053,Nenê Bonilha,3,,0,0,0,0,0,,1,0,1,1,4,nene bonilha,Tombense,exato
2022,Tombense,77551,Renatinho,3,,0,0,0,0,0,,0,0,0,0,3,renatinho,Tombense,exato
2022,Tombense,557000,Rodrigo,1,,0,0,0,0,0,,0,0,0,0,1,rodrigo,Tombense,exato
2022,Tombense,219984,Roger Carvalho,9,,0,0,0,0,0,,0,0,0,0,9,roger carvalho,Tombense,exato
2022,Tombense,989407,Vinicius Mingotti,2,,0,0,0,0,0,,0,0,0,0,2,vinicius mingotti,Tombense,exato
2022,Tombense,943044,Zé Ricardo,7,,1,0,1,0,0,,0,0,0,0,7,ze ricardo,Tombense,exato
2022,Vasco,39649,Alex Teixeira,1,,0,0,0,0,0,,1,0,1,1,2,alex teixeira,Vasco,exato
2022,Vasco,243513,Anderson Conceição,18,,1,1,1,0,0,,0,0,0,0,18,anderson conceicao,Vasco,exato
2022,Vasco,1105779,Andrey Santos,8,,2,2,1,0,0,,0,0,0,0,8,andrey santos,Vasco,exato
2022,Vasco,931588,Bruno Tubarão,4,,1,0,1,0,0,,0,0,0,0,4,bruno tubarao,Vasco,exato
2022,Vasco,905487,Carlos Palacios,4,,1,0,0,1,0,,0,0,0,0,4,c palacios,Vasco,palavras
2022,Vasco,924226,Danilo Boza,10,,0,0,0,0,0,,0,0,0,0,10,danilo boza,Vasco,exato
2022,Vasco,47612,Edimar,9,,0,0,0,0,0,,0,0,0,0,9,edimar,Vasco,exato
2022,Vasco,1390545,Eguinaldo,4,,0,0,0,0,0,,0,0,0,0,4,eguinaldo,Vasco,exato
2022,Vasco,1105790,Figueiredo,28,,2,0,0,1,0,,2,2,0,1,30,figueiredo,Vasco,exato
2022,Vasco,909487,Fábio Gomes,2,,0,0,0,0,0,,0,0,0,0,2,fabio gomes,Vasco,exato
2022,Vasco,870697,Gabriel Dias,5,,0,0,0,0,0,,0,0,0,0,5,gabriel dias,Vasco,exato
2022,Vasco,995072,Gabriel Pec,5,,0,0,0,0,0,,0,0,0,0,5,gabriel pec,Vasco,exato
2022,Vasco,928133,Getúlio,2,,0,0,0,0,0,,0,0,0,0,2,getulio,Vasco,exato
2022,Vasco,589394,Juan Quintero,7,,1,1,1,0,0,,0,0,0,0,7,j quintero,Vasco,parecido
2022,Vasco,1016874,Juninho,1,,0,0,0,0,0,,0,0,0,0,1,juninho,Vasco,exato
2022,Vasco,1034696,Lucas Oliveira,1,,0,0,0,0,0,,0,0,0,0,1,lucas oliveira,Vasco,exato
2022,Vasco,1015283,Luiz Henrique,0,,0,0,0,0,0,,1,1,0,1,1,luiz henrique,Vasco,exato
2022,Vasco,108848,Léo Matos,4,,1,1,1,0,0,,0,0,0,0,4,leo matos,Vasco,exato
2022,Vasco,1105833,Marlon Gomes,1,,0,0,0,0,0,,0,0,0,0,1,marlon gomes,Vasco,exato
2022,Vasco,5672,Nenê,13,,0,0,0,0,3,,3,2,1,2,16,nene,Vasco,exato
2022,Vasco,1108505,Paulo Victor,1,,0,0,0,0,0,,0,0,0,0,1,paulo victor,Vasco,exato
2022,Vasco,988791,Raniel,17,,4,1,3,0,3,,0,0,0,0,17,raniel,Vasco,exato
2022,Vasco,809536,Yuri,2,,0,0,0,0,0,,0,0,0,0,2,,,sem casar
2022,Vasco,988852,Zé Gabriel,1,,0,0,0,0,0,,0,0,0,0,1,ze gabriel,Vasco,exato
2022,Vila Nova,335187,Alex Silva,5,,0,0,0,0,0,,2,0,0,1,7,alex silva,Vila Nova,exato
2022,Vila Nova,983861,Alisson Cassiano,9,,0,0,0,0,0,,0,0,0,0,9,alisson cassiano,Vila Nova,exato
2022,Vila Nova,924230,Anderson Jordan,2,,0,0,0,0,0,,0,0,0,0,2,jordan,Vila Nova,palavras
2022,Vila Nova,795290,Arthur Rezende,11,,1,1,1,0,4,,2,1,1,2,13,arthur rezende,Vila Nova,exato
2022,Vila Nova,869443,Daniel Amorim,9,,0,0,0,0,0,,0,0,0,0,9,daniel amorim,Vila Nova,exato
2022,Vila Nova,1174558,Dentinho,2,,0,0,0,0,0,,0,0,0,0,2,dentinho,Vila Nova,exato
2022,Vila Nova,871003,Diego Tavares,2,,0,0,0,0,0,,0,0,0,0,2,diego tavares,Vila Nova,exato
2022,Vila Nova,1212553,Jefin,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2022,Vila Nova,931809,Kaio Nunes,3,,0,0,0,0,0,,0,0,0,0,3,kaio nunes,Vila Nova,exato
2022,Vila Nova,281187,Marlone,4,,0,0,0,0,0,,0,0,0,0,4,marlone,Vila Nova,exato
2022,Vila Nova,866432,Matheus Mancini,1,,1,1,1,0,0,,0,0,0,0,1,matheus mancini,Vila Nova,exato
2022,Vila Nova,1047431,Matheus Souza,2,,0,0,0,0,0,,0,0,0,0,2,matheus souza,Vila Nova,exato
2022,Vila Nova,805331,Matheuzinho,8,,0,0,0,0,0,,1,1,0,1,9,matheuzinho,Vila Nova,exato
2022,Vila Nova,925860,Neto Pessoa,6,,3,1,0,0,1,,0,0,0,0,6,n pessoa,Vila Nova,palavras
2022,Vila Nova,931595,Pablo,1,,0,0,0,0,0,,0,0,0,0,1,,,sem casar
2022,Vila Nova,550248,Pablo Dyego,7,,2,1,0,0,0,,0,0,0,0,7,pablo dyego,Vila Nova,exato
2022,Vila Nova,243379,Rafael Donato,24,,3,3,2,0,0,,0,0,0,0,24,rafael donato,Vila Nova,exato
2022,Vila Nova,1107354,Rafinha Silva,2,,0,0,0,0,0,,0,0,0,0,2,rafinha silva,Vila Nova,exato
2022,Vila Nova,1047213,Railan,2,,0,0,0,0,0,,0,0,0,0,2,railan,Vila Nova,exato
2022,Vila Nova,105046,Ralf,1,,0,0,0,0,0,,0,0,0,0,1,ralf,Vila Nova,exato
2022,Vila Nova,872383,Renato Silveira,9,,0,0,0,0,0,,0,0,0,0,9,,,sem casar
2022,Vila Nova,980845,Riquelme,0,,0,0,0,0,0,,1,1,0,1,1,riquelme,Vila Nova,exato
2022,Vila Nova,869507,Rubens,2,,0,0,0,0,1,,0,0,0,0,2,rubens,Vila Nova,exato
2022,Vila Nova,925267,Sousa,4,,0,0,0,0,0,,0,0,0,0,4,sousa,Vila Nova,exato
2022,Vila Nova,243189,Victor Andrade,1,,0,0,0,0,0,,0,0,0,0,1,victor andrade,Vila Nova,exato
2022,Vila Nova,33112,Wagner,7,,1,0,0,1,0,,1,1,0,1,8,wagner,Vila Nova,exato
2022,Vila Nova,929687,Willian Formiga,4,,0,0,0,0,0,,0,0,0,0,4,willian formiga,Vila Nova,exato
2023,ABC,931054,Afonso,3,,0,0,0,0,0,,0,0,0,0,3,afonso,ABC,exato
2023,ABC,851580,Alemão,2,,0,0,0,0,0,,0,0,0,0,2,alemao,ABC,exato
2023,ABC,988753,Anderson Cordeiro,2,,0,0,0,0,0,,0,0,0,0,2,anderson,ABC,palavras
