ano,clube,sid,nome,minutos,titularidades,nota_media,touches,keyPass,bigChanceCreated,bigChanceMissed,goals,goalAssist,expectedGoals,expectedAssists,totalProgression,progressiveBallCarriesCount,ballRecovery,interceptionWon,duelWon,duelLost,aerialWon,aerialLost,topSpeed,kilometersCovered,numberOfSprints,metersCoveredHighSpeedRunningKm,rating_sd,jogos,keyPass_p90,bigChanceCreated_p90,bigChanceMissed_p90,goals_p90,goalAssist_p90,expectedGoals_p90,expectedAssists_p90,totalProgression_p90,progressiveBallCarriesCount_p90,ballRecovery_p90,interceptionWon_p90,kilometersCovered_p90,numberOfSprints_p90,metersCoveredHighSpeedRunningKm_p90,duelos_pct,aereos_pct,chave
2024,Ponte Preta,1395643,Guilherme Beléa,54.0,0,6.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,8.0,0.0,1.0,32.37,4.96,7.0,0.3,,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333,3.333,8.267,11.667,0.5,0.333,0.0,guilherme belea
2024,Ponte Preta,1461997,Venicius,83.0,1,6.7,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,5.0,4.0,1.0,,0.0,0.0,0.0,,11,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.253,0.0,0.0,0.0,0.0,0.583,0.8,venicius
2024,Ponte Preta,1464661,Jeh,1446.0,17,7.161,572.0,20.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,102.0,159.0,32.0,58.0,35.49,125.32,204.0,5.15,0.491,18,1.245,0.062,0.187,0.436,0.062,0.0,0.0,0.0,0.0,2.116,0.124,7.8,12.697,0.321,0.391,0.356,jeh
2024,Ponte Preta,1470165,João Gabriel,858.0,7,6.657,520.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,34.0,36.0,6.0,10.0,32.11,71.48,117.0,3.57,0.321,22,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678,1.154,7.498,12.273,0.374,0.486,0.375,joao gabriel
2024,Ponte Preta,1491281,Pedro Rocha,2880.0,32,6.934,1071.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,18.0,2.0,8.0,0.0,20.21,5.44,0.0,0.0,0.554,33,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938,0.0,0.17,0.0,0.0,0.9,1.0,pedro rocha
2024,Ponte Preta,1587716,Castro,2243.0,26,6.833,1257.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,19.0,122.0,107.0,62.0,49.0,35.8,212.11,260.0,9.54,0.384,36,0.481,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3.972,0.762,8.511,10.432,0.383,0.533,0.559,castro
2024,Ponte Preta,1634575,Kauã Moreira,40.0,0,6.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,,0.0,0.0,0.0,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.667,0.5,kaua moreira
2024,Ponte Preta,1644897,Heitor,370.0,4,6.75,254.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,15.0,18.0,4.0,7.0,,0.0,0.0,0.0,0.306,9,0.973,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622,2.432,0.0,0.0,0.0,0.455,0.364,heitor
2024,Ponte Preta,1802304,Guilherme Nicolodi,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,guilherme nicolodi
2024,Ponte Preta,1819300,Kauê,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,kaue
2024,Ponte Preta,1845092,Édson,178.0,2,6.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,14.0,4.0,6.0,33.23,13.4,21.0,0.63,0.141,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022,0.0,6.775,10.618,0.319,0.44,0.4,edson
2024,Santos,39999,Renan,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,renan
2024,Santos,46798,Tomás Rincón,417.0,3,6.569,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,32.0,22.0,12.0,2.0,33.13,24.2,31.0,1.15,0.115,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885,1.079,5.223,6.691,0.248,0.593,0.857,tomas rincon
2024,Santos,90862,Giuliano,2247.0,29,7.176,1153.0,39.0,2.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,72.0,5.0,77.0,69.0,17.0,27.0,35.86,168.22,210.0,8.29,0.496,29,1.562,0.08,0.12,0.36,0.08,0.0,0.0,0.0,0.0,2.884,0.2,6.738,8.411,0.332,0.527,0.386,giuliano
2024,Santos,106402,Gil,3054.0,34,6.953,1799.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,25.0,117.0,53.0,78.0,24.0,35.19,209.51,180.0,6.22,0.384,34,0.118,0.0,0.029,0.029,0.0,0.0,0.0,0.0,0.0,2.181,0.737,6.174,5.305,0.183,0.688,0.765,gil
2024,Santos,146308,Willian Bigode,980.0,9,6.745,364.0,11.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,25.0,8.0,34.0,47.0,7.0,11.0,33.94,74.67,134.0,4.17,0.518,33,1.01,0.184,0.276,0.459,0.092,0.0,0.0,0.0,0.0,2.296,0.735,6.857,12.306,0.383,0.42,0.389,willian bigode
2024,Santos,158411,Juan Cazares,72.0,0,6.867,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,29.13,3.1,4.0,0.11,,9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.875,5.0,0.138,0.5,,juan cazares
2024,Santos,244591,João Schmidt,2865.0,33,7.194,2241.0,28.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,181.0,42.0,151.0,113.0,56.0,35.0,34.35,241.42,240.0,10.98,0.392,33,0.88,0.063,0.031,0.0,0.031,0.0,0.0,0.0,0.0,5.686,1.319,7.584,7.539,0.345,0.572,0.615,joao schmidt
2024,Santos,325357,Serginho,894.0,9,6.989,462.0,14.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,30.0,3.0,44.0,38.0,6.0,11.0,33.39,88.71,134.0,4.77,0.377,32,1.409,0.201,0.0,0.201,0.302,0.0,0.0,0.0,0.0,3.02,0.302,8.931,13.49,0.48,0.537,0.353,serginho
2024,Santos,329201,Alison,15.0,0,6.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,alison
2024,Santos,584432,Aderlan,235.0,4,6.9,167.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,12.0,2.0,3.0,34.26,20.25,37.0,1.04,0.212,9,1.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532,1.532,7.755,14.17,0.398,0.368,0.4,aderlan
2024,Santos,594428,Patrick,280.0,0,6.7,188.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,21.0,22.0,4.0,7.0,30.03,7.87,11.0,0.54,,33,0.964,0.321,0.0,0.0,0.321,0.0,0.0,0.0,0.0,3.214,0.321,2.53,3.536,0.174,0.488,0.364,patrick
2024,Santos,787551,Julio Furch,1163.0,12,6.815,457.0,21.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,5.0,76.0,68.0,48.0,36.0,33.18,98.47,120.0,5.16,0.393,30,1.625,0.232,0.155,0.232,0.077,0.0,0.0,0.0,0.0,1.857,0.387,7.62,9.286,0.399,0.528,0.571,julio furch
2024,Santos,795177,João Paulo,559.0,7,6.671,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,6.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.514,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279,0.161,0.0,0.0,0.0,1.0,1.0,joao paulo
2024,Santos,807767,Hayner,888.0,10,6.683,596.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,57.0,50.0,8.0,15.0,34.91,77.7,146.0,4.31,0.219,29,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.432,1.52,7.875,14.797,0.437,0.533,0.348,hayner
2024,Santos,831085,Alfredo Morelos,340.0,4,6.933,118.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,17.0,7.0,7.0,29.11,1.58,2.0,0.05,0.419,8,0.529,0.0,0.265,0.529,0.0,0.0,0.0,0.0,0.0,1.853,0.0,0.418,0.529,0.013,0.452,0.5,alfredo morelos
2024,Santos,840500,Gonzalo Escobar,2856.0,33,7.091,2119.0,35.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,120.0,55.0,130.0,126.0,37.0,37.0,34.54,230.48,391.0,13.52,0.441,33,1.103,0.032,0.032,0.032,0.063,0.0,0.0,0.0,0.0,3.782,1.733,7.263,12.321,0.426,0.508,0.5,gonzalo escobar
2024,Santos,842098,Luan Peres,286.0,3,6.925,160.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,19.0,9.0,13.0,6.0,32.73,27.98,33.0,1.1,0.379,11,0.0,0.0,0.315,0.315,0.0,0.0,0.0,0.0,0.0,2.832,1.573,8.805,10.385,0.346,0.679,0.684,luan peres
2024,Santos,844605,Guilherme,2559.0,30,7.619,1553.0,55.0,4.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,101.0,19.0,175.0,142.0,48.0,54.0,35.23,216.82,422.0,12.14,0.789,31,1.934,0.141,0.246,0.352,0.281,0.0,0.0,0.0,0.0,3.552,0.668,7.626,14.842,0.427,0.552,0.471,guilherme
2024,Santos,845323,Rómulo Otero,2156.0,26,7.211,1280.0,44.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,97.0,6.0,160.0,127.0,18.0,27.0,33.83,144.46,198.0,7.13,0.49,37,1.837,0.167,0.0,0.209,0.083,0.0,0.0,0.0,0.0,4.049,0.25,6.03,8.265,0.298,0.557,0.4,romulo otero
2024,Santos,850955,João Basso,618.0,7,7.312,473.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,23.0,13.0,10.0,6.0,32.36,60.04,54.0,2.09,0.664,22,0.583,0.146,0.0,0.291,0.146,0.0,0.0,0.0,0.0,2.184,1.456,8.744,7.864,0.304,0.639,0.625,joao basso
2024,Santos,866417,Diego Pituca,3072.0,35,7.097,2254.0,29.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,168.0,13.0,128.0,112.0,31.0,26.0,33.24,248.0,346.0,12.22,0.34,36,0.85,0.029,0.029,0.117,0.088,0.0,0.0,0.0,0.0,4.922,0.381,7.266,10.137,0.358,0.533,0.544,diego pituca
2024,Santos,868746,Billy Arce,36.0,0,6.6,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,32.18,3.37,5.0,0.19,,6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,8.425,12.5,0.475,0.333,,billy arce
2024,Santos,887517,Yusupha Njie,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,yusupha njie
2024,Santos,896248,Pedrinho,552.0,5,6.847,289.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,28.0,47.0,0.0,4.0,34.99,35.35,75.0,2.14,0.383,22,1.793,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,4.565,1.141,5.764,12.228,0.349,0.373,0.0,pedrinho
2024,Santos,905448,Gabriel Brazão,2771.0,30,7.035,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,20.0,2.0,9.0,1.0,21.76,10.09,0.0,0.01,0.632,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.164,0.0,0.328,0.0,0.0,0.909,0.9,gabriel brazao
2024,Santos,922566,Nonato,15.0,0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nonato
2024,Santos,931556,Alex Nascimento,124.0,1,6.667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,5.0,1.0,2.0,30.14,3.56,5.0,0.15,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532,0.726,2.584,3.629,0.109,0.444,0.333,alex nascimento
2024,Santos,937265,Wendel,1276.0,16,7.038,425.0,19.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,2.0,49.0,85.0,17.0,48.0,34.79,126.94,226.0,6.33,0.451,16,1.34,0.141,0.0,0.282,0.282,0.0,0.0,0.0,0.0,2.398,0.141,8.953,15.94,0.446,0.366,0.262,wendel
2024,Santos,948004,Ignacio Laquintana,343.0,2,6.7,167.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,16.0,11.0,2.0,2.0,34.58,23.11,28.0,1.03,,14,1.312,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411,0.787,6.064,7.347,0.27,0.593,0.5,ignacio laquintana
2024,Santos,973847,Sandry,560.0,6,6.618,378.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,24.0,33.0,2.0,4.0,33.53,61.31,67.0,2.52,0.121,32,0.321,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,2.411,0.482,9.853,10.768,0.405,0.421,0.333,sandry
2024,Santos,1047740,Joaquim,1067.0,12,7.133,778.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,73.0,35.0,46.0,19.0,33.38,28.23,38.0,1.13,0.412,13,0.506,0.0,0.169,0.084,0.0,0.0,0.0,0.0,0.0,2.53,0.928,2.381,3.205,0.095,0.676,0.708,joaquim
2024,Santos,1048150,Rodrigo Ferreira,746.0,5,6.59,557.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,8.0,42.0,47.0,17.0,17.0,32.98,64.15,97.0,3.4,0.236,29,0.965,0.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,4.223,0.965,7.739,11.702,0.41,0.472,0.5,rodrigo ferreira
2024,Santos,1065976,Vinicius Balieiro,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,vinicius balieiro
2024,Santos,1128754,Diogenes,90.0,1,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,diogenes
2024,Santos,1148468,Weslley Patati,508.0,6,7.092,349.0,13.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,7.0,42.0,40.0,2.0,9.0,35.39,34.56,66.0,2.14,0.739,17,2.303,0.177,0.0,0.354,0.177,0.0,0.0,0.0,0.0,4.606,1.24,6.123,11.693,0.379,0.512,0.182,weslley patati
2024,Santos,1159656,Miguelito,104.0,1,6.58,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,9.0,1.0,2.0,29.62,9.16,12.0,0.51,,6,3.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596,0.865,7.927,10.385,0.441,0.438,0.333,miguelito
2024,Santos,1170722,Jair,1701.0,19,6.879,1189.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13.0,77.0,33.0,49.0,15.0,34.66,164.88,183.0,6.03,0.442,24,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.328,0.688,8.724,9.683,0.319,0.7,0.766,jair
2024,Santos,1385939,Alejandro Villareal,15.0,0,6.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,34.29,2.41,2.0,0.06,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,12.0,0.36,0.167,0.2,alejandro villareal
2024,Santos,1482340,Souza,323.0,3,6.875,233.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,19.0,14.0,4.0,4.0,32.82,31.92,63.0,1.94,0.666,24,1.95,0.279,0.0,0.0,0.557,0.0,0.0,0.0,0.0,2.508,2.508,8.894,17.554,0.541,0.576,0.5,souza
2024,Santos,1482361,João Pedro Chermont,1906.0,22,6.848,1420.0,25.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,66.0,26.0,92.0,101.0,22.0,25.0,33.81,126.71,215.0,7.2,0.625,32,1.18,0.236,0.0,0.094,0.189,0.0,0.0,0.0,0.0,3.116,1.228,5.983,10.152,0.34,0.477,0.468,joao pedro chermont
2024,Santos,1525129,Enzo Monteiro,60.0,1,6.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,,0.0,0.0,0.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,enzo monteiro
2024,Santos,1633611,Samuel Lima Barros,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,samuel lima barros
2024,Santos,1633781,Luca Meirelles,11.0,0,7.1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,29.19,0.34,1.0,0.03,,2,8.182,8.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182,0.0,2.782,8.182,0.245,0.5,,luca meirelles
2024,Santos,1656031,Gustavo Jundi,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,gustavo jundi
2024,Santos,1656040,Hyan,15.0,0,6.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,hyan
2024,Santos,1835762,Guilherme Bahia,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,guilherme bahia
2024,Santos,1860211,João Pedro,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,joao pedro
2024,Santos,1884605,Mateus Xavier,17.0,0,6.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,31.6,2.67,8.0,0.18,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294,0.0,14.135,42.353,0.953,0.0,0.0,mateus xavier
2024,Sport,41334,Roberto Rosales,445.0,5,6.9,291.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,19.0,15.0,8.0,5.0,33.74,22.26,40.0,1.25,0.48,15,0.607,0.202,0.0,0.202,0.202,0.0,0.0,0.0,0.0,3.034,0.202,4.502,8.09,0.253,0.559,0.615,roberto rosales
2024,Sport,121264,Wellington Silva,876.0,7,6.729,360.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,36.0,39.0,3.0,10.0,33.41,70.6,96.0,3.39,0.313,21,1.027,0.205,0.103,0.205,0.0,0.0,0.0,0.0,0.0,2.774,0.411,7.253,9.863,0.348,0.48,0.231,wellington silva
2024,Sport,158255,Alan Ruiz,274.0,3,6.85,233.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,19.0,20.0,9.0,2.0,28.72,12.54,11.0,0.56,0.071,6,1.971,0.0,0.0,0.328,0.0,0.0,0.0,0.0,0.0,4.927,0.657,4.119,3.613,0.184,0.487,0.818,alan ruiz
2024,Sport,244589,Lucas Lima,2944.0,35,7.371,2094.0,83.0,13.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,133.0,4.0,135.0,124.0,3.0,14.0,33.95,218.61,228.0,9.53,0.622,35,2.537,0.397,0.0,0.061,0.336,0.0,0.0,0.0,0.0,4.066,0.122,6.683,6.97,0.291,0.521,0.176,lucas lima
2024,Sport,293235,Christian Ortíz,1858.0,23,7.04,1069.0,30.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,53.0,10.0,98.0,128.0,17.0,43.0,33.53,138.16,164.0,7.86,0.347,33,1.453,0.194,0.048,0.194,0.194,0.0,0.0,0.0,0.0,2.567,0.484,6.692,7.944,0.381,0.434,0.283,christian ortiz
2024,Sport,329597,Helibelton Palacios,79.0,1,6.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,1.0,2.0,32.48,6.43,15.0,0.42,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418,0.0,7.325,17.089,0.478,0.455,0.333,helibelton palacios
2024,Sport,334027,Julián Fernández,688.0,7,6.827,347.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,36.0,41.0,19.0,14.0,32.6,67.23,52.0,2.49,0.579,14,0.262,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,2.355,0.654,8.795,6.802,0.326,0.468,0.576,julian fernandez
2024,Sport,354894,Rafael Thyere,2039.0,23,6.965,1397.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,22.0,65.0,58.0,40.0,30.0,34.79,140.68,151.0,4.84,0.356,23,0.221,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,2.56,0.971,6.21,6.665,0.214,0.528,0.571,rafael thyere
2024,Sport,385386,Dalbert,1436.0,17,6.796,1008.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,21.0,74.0,58.0,25.0,9.0,35.89,129.12,259.0,6.69,0.353,29,0.689,0.125,0.063,0.0,0.0,0.0,0.0,0.0,0.0,4.011,1.316,8.092,16.233,0.419,0.561,0.735,dalbert
2024,Sport,546338,Leonel Di Plácido,352.0,3,6.61,283.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,8.0,20.0,17.0,6.0,4.0,34.59,29.95,56.0,1.7,0.0,14,1.023,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0,2.812,2.045,7.658,14.318,0.435,0.541,0.6,leonel di placido
2024,Sport,550248,Pablo Dyego,139.0,0,6.64,55.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,9.0,1.0,3.0,34.04,5.58,17.0,0.48,,13,1.295,0.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0,3.237,0.647,3.613,11.007,0.311,0.5,0.25,pablo dyego
2024,Sport,795254,Fabinho,518.0,4,6.646,318.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,29.0,28.0,17.0,6.0,32.83,45.1,49.0,1.87,0.252,35,0.174,0.0,0.174,0.521,0.0,0.0,0.0,0.0,0.0,3.301,0.695,7.836,8.514,0.325,0.509,0.739,fabinho
2024,Sport,799667,Caíque França,3258.0,37,6.959,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,17.0,2.0,13.0,0.0,,0.0,0.0,0.0,0.428,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.873,0.0,0.0,0.0,0.0,0.895,1.0,caique franca
2024,Sport,809194,Allyson,420.0,4,6.771,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,20.0,12.0,13.0,7.0,33.23,35.91,44.0,1.31,0.271,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.429,0.643,7.695,9.429,0.281,0.625,0.65,allyson
2024,Sport,842076,Zé Roberto,1162.0,11,6.846,465.0,17.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,18.0,3.0,94.0,102.0,39.0,45.0,33.99,75.11,77.0,3.19,0.275,28,1.317,0.155,0.155,0.542,0.31,0.0,0.0,0.0,0.0,1.394,0.232,5.817,5.964,0.247,0.48,0.464,ze roberto
2024,Sport,845110,Luciano Castan,1725.0,19,6.905,1368.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,18.0,67.0,54.0,47.0,22.0,34.11,80.71,86.0,3.08,0.376,36,0.209,0.052,0.104,0.052,0.0,0.0,0.0,0.0,0.0,3.078,0.939,4.211,4.487,0.161,0.554,0.681,luciano castan
2024,Sport,865373,Jordan,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,jordan
2024,Sport,870578,Romarinho,552.0,7,7.1,264.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,26.0,26.0,2.0,2.0,30.93,15.32,19.0,0.44,0.797,10,0.978,0.326,0.0,0.163,0.163,0.0,0.0,0.0,0.0,4.565,0.163,2.498,3.098,0.072,0.5,0.5,romarinho
