id_jogador,jogador,temporada_tm,lesao,de,ate,dias,jogos_perdidos,dias_2022,dias_2023,dias_2024,dias_2025,dias_2026
345084,Jorge,22/23,Rotura dos ligamentos cruzados,2023-02-23,2023-12-31,312,64,0,244,0,0,0
345084,Jorge,20/21,Rotura dos ligamentos cruzados,2020-12-17,2021-06-30,196,25,0,0,0,0,0
345084,Jorge,20/21,Lesão desconhecida,2020-11-26,2020-12-15,20,4,0,0,0,0,0
345084,Jorge,17/18,Traumatismo no joelho,2018-04-21,2018-06-29,70,9,0,0,0,0,0
345084,Jorge,17/18,Traumatismo no joelho,2018-01-20,2018-02-26,38,6,0,0,0,0,0
345084,Jorge,16/17,Lesão na tíbia,2016-07-21,2016-08-14,25,5,0,0,0,0,0
1082832,Ryan Carlos,23/24,Problemas na tibiotársica,2023-08-15,2023-12-10,118,19,0,108,0,0,0
347823,Caio César,25/26,Problemas musculares na coxa,2025-10-02,2025-11-02,32,4,0,0,0,32,0
385639,Luis Segovia,24/25,Lesão na coxa,2024-10-06,2024-10-27,22,3,0,0,22,0,0
385639,Luis Segovia,23/24,Lesão no bíceps femoral,2023-12-09,2024-03-28,111,20,0,0,0,0,0
259911,Facundo Barceló,22/23,Lesão muscular,2022-04-02,2022-05-15,44,4,44,0,0,0,0
259911,Facundo Barceló,20/21,Lesão muscular,2021-04-30,2021-05-09,10,2,0,0,0,0,0
291963,Fernando Miguel,25/26,Estiramento do ligamento colateral interno do joelho,2025-08-04,2025-09-13,41,5,0,0,0,41,0
291963,Fernando Miguel,23/24,Lesão do ligamento cruzado,2024-02-26,2025-01-17,327,50,0,0,244,0,0
291963,Fernando Miguel,22/23,Problemas no Joelho,2023-05-10,2023-07-09,61,14,0,61,0,0,0
291963,Fernando Miguel,18/19,Tensão muscular,2019-04-24,2019-06-14,52,7,0,0,0,0,0
291963,Fernando Miguel,15/16,Lesão desconhecida,2016-06-27,2016-07-29,33,7,0,0,0,0,0
291963,Fernando Miguel,14/15,Lesão desconhecida,2015-08-08,2015-10-23,77,14,0,0,0,0,0
291963,Fernando Miguel,14/15,Lesão desconhecida,2015-07-25,2015-08-07,14,2,0,0,0,0,0
290388,Rafael Ramos,25/26,Problemas musculares,2025-08-24,2025-09-13,21,1,0,0,0,21,0
290388,Rafael Ramos,24/25,Entorse do tornozelo,2025-01-19,2025-03-18,59,13,0,0,0,0,0
290388,Rafael Ramos,20/21,Coronavírus,2020-12-20,2021-01-07,19,2,0,0,0,0,0
290388,Rafael Ramos,19/20,Lesão desconhecida,2020-01-01,2020-01-28,28,4,0,0,0,0,0
290388,Rafael Ramos,18/19,Problemas no tendão de Aquiles,2019-02-28,2019-03-21,22,5,0,0,0,0,0
290388,Rafael Ramos,16/17,Lesão muscular,2017-02-22,2017-05-12,80,9,0,0,0,0,0
290388,Rafael Ramos,16/17,Lesão muscular,2016-07-01,2016-09-15,77,11,0,0,0,0,0
290388,Rafael Ramos,15/16,Lesão muscular,2016-05-23,2016-06-18,27,3,0,0,0,0,0
290388,Rafael Ramos,15/16,Lesão na coxa,2015-07-20,2015-08-20,32,5,0,0,0,0,0
318843,Facundo Castro,25/26,Rotura muscular na coxa,2026-05-11,2026-05-23,13,1,0,0,0,0,13
318843,Facundo Castro,25/26,Lesão muscular,2026-02-18,2026-03-17,28,5,0,0,0,0,0
318843,Facundo Castro,16/17,Lesão no pé,2016-09-30,2016-10-12,13,2,0,0,0,0,0
318843,Facundo Castro,16/17,Problemas físicos,2016-08-29,2016-09-07,10,2,0,0,0,0,0
1084074,Talisson,25/26,Lesão no joelho,2026-05-07,,128,12,0,0,0,0,1
1084074,Talisson,24/25,Lesão na coxa,2024-07-04,2024-07-27,24,5,0,0,24,0,0
1084074,Talisson,23/24,Vírus,2024-06-10,2024-06-19,10,2,0,0,10,0,0
351895,Andrey,21/22,Lesão dos ligamentos laterais do joelho,2022-05-28,2023-03-05,282,43,187,0,0,0,0
1005650,João Pedro Tchoca,25/26,Lesão no púbis,2026-04-02,2026-06-25,85,17,0,0,0,0,85
1005650,João Pedro Tchoca,19/20,Lesão no joelho,2019-10-15,2021-06-25,620,3,0,0,0,0,0
380146,Mário Sérgio,25/26,Lesão meniscal,2026-01-31,2026-08-23,205,23,0,0,0,0,145
54274,Matheus Cavichioli,18/19,Fratura da mão,2019-06-09,2019-10-14,128,21,0,0,0,0,0
236952,Ronaldo Mendes,21/22,Reação de estresse do osso,2021-10-22,2021-12-23,63,10,0,0,0,0,0
236952,Ronaldo Mendes,21/22,Lesão no tornozelo,2021-08-23,2021-10-22,61,7,0,0,0,0,0
626102,Régis,21/22,Lesão desconhecida,2021-07-23,2021-07-30,8,1,0,0,0,0,0
516127,Walterson Silva,22/23,Recuperação ritmo competitivo,2023-07-07,2023-07-18,12,3,0,12,0,0,0
516127,Walterson Silva,21/22,Coronavírus,2022-01-29,2022-02-04,7,1,0,0,0,0,0
516127,Walterson Silva,21/22,Lesão desconhecida,2021-08-09,2021-08-30,22,3,0,0,0,0,0
1082707,Kauan Faria,25/26,Lesão na panturrilha,2026-04-30,2026-07-16,78,11,0,0,0,0,78
119434,Rodrigo Moledo,24/25,Problemas físicos,2025-04-01,2025-08-22,144,22,0,0,0,144,0
119434,Rodrigo Moledo,20/21,Rotura dos ligamentos cruzados,2021-01-13,2022-03-10,422,83,0,0,0,0,0
119434,Rodrigo Moledo,19/20,Problemas musculares na coxa,2019-09-26,2019-10-31,36,7,0,0,0,0,0
119434,Rodrigo Moledo,19/20,Problemas musculares na coxa,2019-05-19,2019-08-04,78,9,0,0,0,0,0
119434,Rodrigo Moledo,18/19,Lesão muscular,2018-09-19,2018-10-22,34,4,0,0,0,0,0
119434,Rodrigo Moledo,18/19,Lesão no joelho,2018-07-05,2018-08-02,29,4,0,0,0,0,0
119434,Rodrigo Moledo,17/18,Lesão na cabeça,2017-11-19,2017-12-04,16,3,0,0,0,0,0
119434,Rodrigo Moledo,17/18,Lesão no cotovelo,2017-08-21,2017-09-18,29,4,0,0,0,0,0
119434,Rodrigo Moledo,16/17,Fratura do nariz,2017-05-29,2017-07-12,45,1,0,0,0,0,0
119434,Rodrigo Moledo,16/17,Lesão muscular,2017-01-10,2017-02-03,25,5,0,0,0,0,0
119434,Rodrigo Moledo,14/15,Operado ao joelho,2015-05-20,2015-11-05,170,32,0,0,0,0,0
119434,Rodrigo Moledo,13/14,Lesão na coxa,2013-11-04,2013-11-11,8,1,0,0,0,0,0
636507,Victor Caetano,25/26,Lesão na panturrilha,2026-05-15,2026-08-15,93,13,0,0,0,0,93
524590,Júnior Brumado,26/27,Lesão no joelho,2026-07-15,2026-12-31,170,14,0,0,0,0,139
524590,Júnior Brumado,25/26,Traumatismo grade costal,2026-04-01,2026-05-01,31,5,0,0,0,0,31
524590,Júnior Brumado,24/25,Lesão muscular,2025-05-15,2025-07-25,72,9,0,0,0,72,0
524590,Júnior Brumado,22/23,Lesão muscular,2022-08-29,2023-01-31,156,18,94,0,0,0,0
524590,Júnior Brumado,21/22,Lesão no joelho,2022-05-12,2022-06-30,50,3,50,0,0,0,0
524590,Júnior Brumado,21/22,Lesão tornozelo,2021-10-14,2021-11-18,36,6,0,0,0,0,0
524590,Júnior Brumado,20/21,Lesão tornozelo,2020-10-08,2021-03-25,169,28,0,0,0,0,0
139449,Leandro Damião,22/23,Entorse na tibiotársica,2023-06-21,2023-07-16,26,5,0,26,0,0,0
139449,Leandro Damião,22/23,Operação ao tornozelo,2022-12-28,2023-03-27,90,7,0,0,0,0,0
139449,Leandro Damião,22/23,Rotura de ligamentos do tornozelo,2022-08-21,2022-11-06,78,11,78,0,0,0,0
139449,Leandro Damião,17/18,Lesão muscular,2017-10-24,2017-10-29,6,1,0,0,0,0,0
1095547,Benassi,25/26,Fratura de um dedo do pé,2026-02-09,2026-05-01,82,14,0,0,0,0,31
79242,Gabriel,25/26,Problemas na panturrilha,2026-04-19,2026-05-13,25,6,0,0,0,0,25
79242,Gabriel,24/25,Lesão muscular,2025-04-03,2025-07-13,102,17,0,0,0,102,0
79242,Gabriel,24/25,Problemas musculares na coxa,2024-07-15,2024-07-20,6,1,0,0,6,0,0
79242,Gabriel,21/22,Lesão desconhecida,2022-03-08,2022-04-05,29,4,5,0,0,0,0
79242,Gabriel,19/20,Problemas nas costas,2020-01-27,2020-02-13,18,2,0,0,0,0,0
79242,Gabriel,13/14,Lesão no ombro,2013-08-16,2013-09-13,29,4,0,0,0,0,0
273250,Luan Polli,23/24,Problemas no Joelho,2023-09-16,2023-09-25,10,1,0,10,0,0,0
974488,Pedro Morisco,25/26,Lesão no ombro,2026-02-28,2026-07-21,144,16,0,0,0,0,112
111828,Fransérgio,23/24,Recuperação ritmo competitivo,2024-05-15,2024-05-26,12,2,0,0,12,0,0
111828,Fransérgio,23/24,Lesão na coxa,2024-02-18,2024-05-15,88,11,0,0,45,0,0
111828,Fransérgio,20/21,Lesão desconhecida,2021-05-20,2021-05-31,12,1,0,0,0,0,0
111828,Fransérgio,20/21,Coronavírus,2020-11-02,2020-11-23,22,4,0,0,0,0,0
111828,Fransérgio,19/20,Lesão na coxa,2019-10-22,2019-10-27,6,1,0,0,0,0,0
111828,Fransérgio,18/19,Lesão na coxa,2019-03-27,2019-04-10,15,3,0,0,0,0,0
111828,Fransérgio,18/19,lesão na perna,2019-01-13,2019-01-28,16,3,0,0,0,0,0
111828,Fransérgio,17/18,Lesão no joelho,2017-11-27,2018-05-14,169,27,0,0,0,0,0
1056021,Geovane Meurer,25/26,Lesão muscular,2026-03-01,2026-04-25,56,7,0,0,0,0,25
570522,Sebastián Gómez,26/27,Lesão na cabeça,2026-07-25,2026-07-29,5,1,0,0,0,0,5
570522,Sebastián Gómez,25/26,Lesão na coxa,2026-02-06,2026-03-10,33,5,0,0,0,0,0
570522,Sebastián Gómez,21/22,Artroscopia,2022-11-18,2023-02-27,102,7,13,0,0,0,0
72772,Josué,26/27,Fadiga muscular,2026-08-30,2026-09-05,7,1,0,0,0,0,7
72772,Josué,26/27,Lesão na coxa,2026-08-14,2026-08-22,9,1,0,0,0,0,9
72772,Josué,18/19,Lesão desconhecida,2018-11-27,2018-11-30,4,1,0,0,0,0,0
72772,Josué,17/18,Lesão desconhecida,2017-11-25,2017-12-26,32,6,0,0,0,0,0
72772,Josué,15/16,Lesão na coxa,2016-03-21,2016-04-07,18,1,0,0,0,0,0
72772,Josué,15/16,Pequena lesão,2016-03-03,2016-03-07,5,1,0,0,0,0,0
72772,Josué,15/16,Problemas físicos,2016-01-07,2016-01-25,19,5,0,0,0,0,0
766258,Kaio César,25/26,Problemas musculares na coxa,2026-03-16,2026-04-17,33,7,0,0,0,0,17
766258,Kaio César,25/26,Lesão na coxa,2026-02-06,2026-03-14,37,8,0,0,0,0,0
766258,Kaio César,24/25,Lesão na coxa,2025-05-16,2025-06-24,40,4,0,0,0,40,0
1090819,Lucas Ronier,26/27,Lesão do ligamento cruzado,2026-08-08,,35,5,0,0,0,0,1
1090819,Lucas Ronier,25/26,Lesão na coxa,2026-05-18,2026-05-29,12,1,0,0,0,0,12
161188,Robson,23/24,Recuperação ritmo competitivo,2024-05-31,2025-01-24,239,9,0,0,184,0,0
161188,Robson,23/24,Lesão no joelho,2024-04-02,2024-05-31,60,8,0,0,60,0,0
266451,Eryc Castillo,21/22,Lesão muscular,2022-03-17,2022-04-05,20,2,5,0,0,0,0
266451,Eryc Castillo,17/18,Lesão muscular,2017-11-06,2017-11-27,22,5,0,0,0,0,0
266451,Eryc Castillo,17/18,Lesão muscular,2017-08-11,2017-08-29,19,3,0,0,0,0,0
1090422,Jean Pedroso,24/25,Lesão no joelho,2025-04-18,2025-05-24,37,5,0,0,0,37,0
476339,Marcelo Benevenuto,25/26,Lesão na coxa,2025-08-23,2025-11-19,89,13,0,0,0,89,0
476339,Marcelo Benevenuto,22/23,Lesão na coxa,2023-04-30,2023-05-23,24,5,0,24,0,0,0
476339,Marcelo Benevenuto,22/23,Entorse do tornozelo,2022-10-08,2022-10-20,13,2,13,0,0,0,0
340557,Maurício Antônio,23/24,Traumatismo no pé,2024-07-12,2024-07-14,3,1,0,0,3,0,0
340557,Maurício Antônio,18/19,Problemas na panturrilha,2019-05-04,2019-05-18,15,3,0,0,0,0,0
340557,Maurício Antônio,18/19,Lesão no bíceps femoral,2018-12-06,2019-01-31,57,1,0,0,0,0,0
340557,Maurício Antônio,18/19,Distensão da panturrilha,2018-11-21,2018-12-02,12,2,0,0,0,0,0
340557,Maurício Antônio,16/17,Lesão no joelho,2017-04-11,2017-06-01,52,6,0,0,0,0,0
514297,Reynaldo,23/24,lesão no braço,2023-08-31,2023-10-23,54,6,0,54,0,0,0
874307,Thalisson,25/26,Problemas no Joelho,2026-03-27,,169,23,0,0,0,0,0
874307,Thalisson,23/24,Recuperação ritmo competitivo,2024-05-15,2024-05-30,16,3,0,0,16,0,0
874307,Thalisson,23/24,Lesão no ombro,2024-02-20,2024-05-15,86,11,0,0,45,0,0
186399,Thiago Galhardo,20/21,Tensão muscular,2021-01-10,2021-02-15,37,6,0,0,0,0,0
178116,Ángelo Rodríguez,19/20,Lesão no tornozelo,2019-07-15,2019-07-25,11,1,0,0,0,0,0
258367,Tadeu,22/23,Fratura de um dedo,2023-05-01,2023-05-19,19,3,0,19,0,0,0
1092620,Diego Caito,26/27,Lesão no ombro,2026-08-29,2026-09-02,5,1,0,0,0,0,5
389010,Jhon Vásquez,22/23,Problemas musculares,2022-10-10,2022-10-29,20,3,20,0,0,0,0
594550,Anderson Oliveira,22/23,Lesão desconhecida,2022-08-16,2022-10-20,66,8,66,0,0,0,0
477161,Aloísio,23/24,Lesão muscular,2024-05-01,2024-05-31,31,3,0,0,31,0,0
477161,Aloísio,23/24,Lesão desconhecida,2023-12-01,2024-01-08,39,5,0,0,0,0,0
477161,Aloísio,21/22,Problemas musculares,2021-10-01,2021-11-10,41,6,0,0,0,0,0
548846,Dieguinho,25/26,Problemas na panturrilha,2025-10-06,2025-11-01,27,4,0,0,0,27,0
548846,Dieguinho,22/23,Lesão na coluna,2023-06-05,2023-09-04,92,17,0,92,0,0,0
103146,Edson,19/20,Lesão muscular,2019-08-15,2019-08-24,10,2,0,0,0,0,0
53226,David Braz,24/25,Lesão desconhecida,2025-03-03,2025-09-05,187,20,0,0,0,158,0
371250,Edu Ribeiro,25/26,Rotura do tendão de Aquiles,2026-03-12,,184,38,0,0,0,0,0
371250,Edu Ribeiro,25/26,Lesão na coxa,2025-11-30,2026-02-28,91,13,0,0,0,1,0
371250,Edu Ribeiro,25/26,Lesão na cabeça,2025-11-06,2025-11-11,6,1,0,0,0,6,0
371250,Edu Ribeiro,25/26,Problemas musculares,2025-10-21,2025-10-31,11,1,0,0,0,11,0
401539,Messias,22/23,Problemas musculares,2022-10-24,2023-01-15,84,5,38,0,0,0,0
401539,Messias,22/23,Problemas musculares,2022-09-30,2022-10-20,21,4,21,0,0,0,0
401539,Messias,17/18,Lesão na coxa,2017-11-16,2017-11-20,5,1,0,0,0,0,0
129119,Sidimar,21/22,Operação ao tendão de Aquiles,2022-06-21,2022-10-26,128,21,128,0,0,0,0
524572,Paulo Vítor,26/27,Lesão desconhecida,2026-08-16,2026-09-12,28,5,0,0,0,0,28
71080,Willian Farias,22/23,Lesão no pé,2022-08-28,2022-10-30,64,10,64,0,0,0,0
71080,Willian Farias,14/15,Lesão desconhecida,2015-05-18,2015-12-02,199,38,0,0,0,0,0
1093907,João Araújo,24/25,Lesão desconhecida,2024-07-01,2024-10-25,117,12,0,0,117,0,0
523364,Daniel dos Anjos,25/26,Lesão desconhecida,2026-02-01,2026-06-30,150,18,0,0,0,0,91
523364,Daniel dos Anjos,20/21,Recuperação ritmo competitivo,2021-04-01,2021-05-17,47,7,0,0,0,0,0
523364,Daniel dos Anjos,20/21,Problemas cardíacos,2020-12-12,2021-03-31,110,0,0,0,0,0,0
523364,Daniel dos Anjos,20/21,Coronavírus,2020-11-29,2020-12-11,13,6,0,0,0,0,0
1344099,João Marcelo,25/26,Lesão desconhecida,2025-08-11,2025-08-20,10,2,0,0,0,10,0
98930,Vladimir,22/23,Problemas musculares,2022-11-10,2023-01-15,67,1,21,0,0,0,0
98930,Vladimir,22/23,Problemas no Joelho,2022-09-04,2022-09-27,24,3,24,0,0,0,0
739218,Luan Dias,22/23,Lesão muscular,2023-04-24,2023-06-11,49,13,0,49,0,0,0
668236,Renyer,22/23,Rotura dos ligamentos cruzados,2022-07-28,2022-12-20,146,21,126,0,0,0,0
668236,Renyer,20/21,Recuperação ritmo competitivo,2020-10-16,2020-12-06,52,23,0,0,0,0,0
668236,Renyer,19/20,Rotura dos ligamentos cruzados,2020-03-03,2020-10-15,227,31,0,0,0,0,0
635807,Marlon,22/23,Fratura da mão,2023-04-24,2023-08-11,110,5,0,110,0,0,0
646256,Reinaldo,21/22,Lesão dos ligamentos laterais do joelho,2022-02-25,2022-08-31,188,47,153,0,0,0,0
813037,Kayque,24/25,Lesão desconhecida,2025-02-09,2025-03-20,40,7,0,0,0,0,0
813037,Kayque,22/23,Cirurgia Ligamento Cruzado,2022-07-04,2023-05-22,323,53,150,52,0,0,0
154990,Renê Santos,20/21,Lesão no tornozelo,2021-01-10,2021-01-22,13,2,0,0,0,0,0
154990,Renê Santos,15/16,Lesão desconhecida,2016-04-03,2016-04-13,11,2,0,0,0,0,0
154990,Renê Santos,12/13,Distorção do tornozelo,2012-08-08,2012-08-29,22,3,0,0,0,0,0
351903,Jean Pyerre,21/22,Lesão na coxa,2022-06-06,2022-06-20,15,4,15,0,0,0,0
351903,Jean Pyerre,21/22,Lesão na coxa,2022-05-20,2022-05-31,12,2,12,0,0,0,0
351903,Jean Pyerre,21/22,Câncer testicular,2022-02-03,2022-05-01,88,16,31,0,0,0,0
351903,Jean Pyerre,19/20,Problemas no tendão de Aquiles,2019-08-09,2019-09-05,28,4,0,0,0,0,0
880458,João Vialle,26/27,Lesão desconhecida,2026-08-28,,15,3,0,0,0,0,1
880458,João Vialle,25/26,Lesão meniscal,2026-02-09,2026-06-08,120,14,0,0,0,0,69
982039,Vitão,25/26,Lesão desconhecida,2025-11-21,2025-12-01,11,2,0,0,0,10,0
982039,Vitão,25/26,Lesão desconhecida,2025-09-28,2025-10-15,18,1,0,0,0,18,0
982039,Vitão,24/25,Lesão desconhecida,2024-12-20,2025-01-10,22,2,0,0,0,0,0
184604,Dellatorre,22/23,Distensão da panturrilha,2023-04-30,2023-07-09,71,13,0,71,0,0,0
184604,Dellatorre,17/18,Lesão no joelho,2017-08-02,2017-11-07,98,9,0,0,0,0,0
184604,Dellatorre,16/17,Lesão no joelho,2017-05-19,2017-06-16,29,2,0,0,0,0,0
936180,PH,24/25,Rotura dos ligamentos cruzados,2024-09-04,2026-01-31,515,31,0,0,88,244,0
405720,Diego Gonçalves,24/25,Lesão na panturrilha,2024-11-24,2024-12-03,10,1,0,0,7,0,0
405720,Diego Gonçalves,24/25,Problemas musculares na coxa,2024-09-12,2024-10-25,44,5,0,0,44,0,0
544895,Paulinho Bóia,26/27,Lesão muscular,2026-08-21,2026-09-04,15,3,0,0,0,0,15
627214,Henri,21/22,Fratura da tíbia e do perónio,2021-07-29,2022-06-03,310,52,64,0,0,0,0
592363,Nathan Fogaça,25/26,Entorse do tornozelo,2026-05-24,2026-07-20,58,3,0,0,0,0,58
537928,Rodrigo Rodrigues,19/20,Rotura do menisco,2020-01-10,2020-06-10,153,9,0,0,0,0,0
603898,Santiago Ocampos,20/21,Coronavírus,2021-01-25,2021-02-04,11,1,0,0,0,0,0
288496,Gabriel Boschilia,22/23,Problemas musculares,2022-11-07,2023-02-26,112,13,24,0,0,0,0
288496,Gabriel Boschilia,20/21,Lesão no joelho,2020-10-10,2021-05-12,215,48,0,0,0,0,0
288496,Gabriel Boschilia,18/19,Lesão desconhecida,2019-04-01,2019-04-05,5,1,0,0,0,0,0
288496,Gabriel Boschilia,18/19,Contra,2018-12-23,2019-01-10,19,2,0,0,0,0,0
288496,Gabriel Boschilia,18/19,Gestão de esforço,2018-10-29,2018-10-31,3,1,0,0,0,0,0
288496,Gabriel Boschilia,17/18,Traumatismo no joelho,2017-11-15,2018-01-12,59,12,0,0,0,0,0
288496,Gabriel Boschilia,17/18,Recuperação ritmo competitivo,2017-08-26,2017-10-02,38,7,0,0,0,0,0
288496,Gabriel Boschilia,16/17,Rotura dos ligamentos cruzados,2017-02-13,2017-08-25,194,27,0,0,0,0,0
434052,Luidy,19/20,Febre,2019-08-06,2019-08-08,3,1,0,0,0,0,0
186922,Rodrigo Lindoso,22/23,Lesão desconhecida,2022-07-31,2022-12-01,124,20,123,0,0,0,0
593382,Jacy,25/26,Gripe,2026-05-11,2026-05-24,14,1,0,0,0,0,14
593382,Jacy,25/26,Lesão na cabeça,2026-03-12,2026-03-17,6,1,0,0,0,0,0
184928,Joel Tagueu,24/25,Lesão desconhecida,2025-02-05,2025-02-25,21,3,0,0,0,0,0
184928,Joel Tagueu,21/22,Lesão desconhecida,2021-08-09,2021-10-24,77,9,0,0,0,0,0
184928,Joel Tagueu,18/19,Lesão desconhecida,2018-10-18,2018-11-02,16,3,0,0,0,0,0
360314,Geferson,22/23,Queixas adutores,2023-04-17,2023-06-01,46,4,0,46,0,0,0
360314,Geferson,18/19,Operação,2018-08-09,2018-10-31,84,13,0,0,0,0,0
146367,Juan Cazares,25/26,Lesão no ligamento interno,2025-10-17,,330,51,0,0,0,1,0
146367,Juan Cazares,20/21,Rotura muscular na coxa,2021-01-27,2021-02-10,15,2,0,0,0,0,0
146367,Juan Cazares,17/18,Entorse do tornozelo,2017-11-10,2017-11-18,9,2,0,0,0,0,0
146367,Juan Cazares,16/17,Lesão nos adutores,2016-07-10,2016-09-14,67,14,0,0,0,0,0
262474,Yony González,23/24,Lesão na coxa,2024-05-23,2024-07-06,45,9,0,0,45,0,0
262474,Yony González,23/24,Lesão no ombro,2024-04-19,2024-05-11,23,3,0,0,23,0,0
179373,Leandro Moura,21/22,Lesão na panturrilha,2022-02-28,2022-04-25,57,13,25,0,0,0,0
179373,Leandro Moura,17/18,Operado ao joelho,2018-05-03,2018-11-18,200,35,0,0,0,0,0
179373,Leandro Moura,17/18,Problemas no Joelho,2018-04-24,2018-05-02,9,2,0,0,0,0,0
179373,Leandro Moura,17/18,Patellasehnenanriss,2018-02-07,2018-03-27,49,8,0,0,0,0,0
1063246,Pedro Romano,25/26,Lesão na coxa,2026-01-15,2026-02-11,28,6,0,0,0,0,0
454256,Yeferson Quintana,21/22,Lesão muscular,2022-05-22,2022-06-10,20,2,20,0,0,0,0
454256,Yeferson Quintana,21/22,Lesão muscular,2021-09-06,2021-10-12,37,5,0,0,0,0,0
454256,Yeferson Quintana,17/18,Lesão desconhecida,2018-04-30,2018-05-28,29,5,0,0,0,0,0
454256,Yeferson Quintana,16/17,Queixas adutores,2017-05-23,2017-06-01,10,2,0,0,0,0,0
1210697,Alejandro Villarreal,25/26,Lesão muscular,2025-08-19,2025-09-16,29,3,0,0,0,29,0
338962,Alfredo Morelos,23/24,Lesão muscular,2023-10-13,2023-11-27,46,9,0,46,0,0,0
338962,Alfredo Morelos,21/22,Problemas musculares na coxa,2022-03-28,2022-06-20,85,14,81,0,0,0,0
338962,Alfredo Morelos,20/21,Coronavírus,2021-05-27,2021-06-10,15,2,0,0,0,0,0
338962,Alfredo Morelos,20/21,Choque,2020-09-14,2020-09-14,1,0,0,0,0,0,0
338962,Alfredo Morelos,19/20,Lesão na panturrilha,2020-01-20,2020-01-27,8,2,0,0,0,0,0
338962,Alfredo Morelos,17/18,Lesão na anca,2017-11-27,2017-11-30,4,1,0,0,0,0,0
149393,Julio Furch,23/24,Lesão na coxa,2024-05-07,2024-06-13,38,6,0,0,38,0,0
149393,Julio Furch,22/23,Operação no nariz,2022-06-28,2022-07-12,15,2,15,0,0,0,0
149393,Julio Furch,20/21,Operação ao tornozelo,2021-01-06,2021-04-04,89,13,0,0,0,0,0
589911,Wendel,24/25,Lesão no tornozelo,2025-01-25,2025-04-10,76,10,0,0,0,10,0
177964,Yusupha Njie,22/23,Lesão desconhecida,2022-08-21,2022-09-28,39,5,39,0,0,0,0
177964,Yusupha Njie,21/22,Coronavírus,2022-01-01,2022-01-06,6,0,0,0,0,0,0
177964,Yusupha Njie,20/21,Lesão desconhecida,2020-09-21,2020-10-20,30,4,0,0,0,0,0
177964,Yusupha Njie,18/19,Rotura do menisco,2018-08-01,2019-02-20,204,29,0,0,0,0,0
177964,Yusupha Njie,17/18,Traumatismo no joelho,2018-03-19,2018-04-10,23,3,0,0,0,0,0
177964,Yusupha Njie,17/18,Rotura do ligamento externo do joelho,2017-11-05,2018-01-16,73,7,0,0,0,0,0
371247,Gabriel Brazão,25/26,Problemas na zona lombar,2026-05-24,2026-05-30,7,0,0,0,0,0,7
371247,Gabriel Brazão,21/22,Rotura dos ligamentos cruzados,2022-05-15,2022-12-03,203,27,200,0,0,0,0
371247,Gabriel Brazão,21/22,Rotura dos ligamentos cruzados,2021-08-16,2022-01-23,161,24,0,0,0,0,0
275412,João Paulo,25/26,Lesão no joelho,2025-09-14,2025-11-01,49,10,0,0,0,49,0
275412,João Paulo,23/24,Rotura do tendão de Aquiles,2024-05-25,2024-11-16,176,29,0,0,176,0,0
101506,Aderlan,24/25,Lesão na coxa,2025-05-13,2025-06-11,30,4,0,0,0,30,0
101506,Aderlan,24/25,Cirurgia Ligamento Cruzado,2024-07-15,2025-04-26,286,42,0,0,139,26,0
101506,Aderlan,23/24,Luxação,2024-04-23,2024-06-02,41,6,0,0,41,0,0
101506,Aderlan,23/24,Lesão na coxa,2024-03-08,2024-03-30,23,3,0,0,0,0,0
109038,Dodô,17/18,Braço fraturado,2017-08-15,2017-10-12,59,6,0,0,0,0,0
109038,Dodô,16/17,Lesão desconhecida,2016-10-21,2016-10-30,10,2,0,0,0,0,0
109038,Dodô,14/15,Meniskuseinriss,2015-03-15,2015-09-24,194,17,0,0,0,0,0
109038,Dodô,13/14,Problemas musculares na coxa,2014-02-04,2014-03-05,30,6,0,0,0,0,0
109038,Dodô,12/13,Lesão desconhecida,2013-04-27,2013-05-04,8,1,0,0,0,0,0
109038,Dodô,12/13,Problemas nas costas,2013-02-12,2013-02-24,13,1,0,0,0,0,0
109038,Dodô,12/13,Problemas no Joelho,2012-08-20,2012-10-27,69,8,0,0,0,0,0
109038,Dodô,11/12,Rotura dos ligamentos cruzados,2011-11-16,2012-05-16,183,31,0,0,0,0,0
587786,Felipe Jonatan,25/26,Gripe,2026-05-11,2026-05-24,14,1,0,0,0,0,14
587786,Felipe Jonatan,22/23,Rotura de ligamentos no joelho,2023-04-22,2024-01-01,255,44,0,223,0,0,0
587786,Felipe Jonatan,22/23,Lesão desconhecida,2022-11-06,2023-02-16,103,10,25,0,0,0,0
440377,Gonzalo Escobar,25/26,Lesão na coxa,2025-11-25,2026-01-09,46,3,0,0,0,6,0
440377,Gonzalo Escobar,24/25,Lesão na coxa,2025-01-26,2025-02-04,10,2,0,0,0,0,0
1032891,Kevyson,26/27,Lesão do ligamento cruzado,2026-08-12,,31,6,0,0,0,0,1
1032891,Kevyson,23/24,Cirurgia Ligamento Cruzado,2024-02-05,2024-11-05,275,46,0,0,219,0,0
1032891,Kevyson,23/24,Lesão do ligamento cruzado,2024-02-05,2024-11-01,271,45,0,0,215,0,0
1086258,Souza,24/25,Lesão no tornozelo,2025-01-30,2025-05-11,102,17,0,0,0,41,0
1086258,Souza,23/24,Problemas musculares na coxa,2024-02-11,2024-06-30,141,24,0,0,91,0,0
546000,Diego Pituca,24/25,Problemas no tendão de Aquiles,2025-05-13,2025-05-31,19,3,0,0,0,19,0
