mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido
Sul-americano,Colombia B,MED,J. Ortiz,Barranquilla,22.0,1629,,0,Colombia,Colombia,52.4,46.7,53.0,6.0,49.8,True,0.0,,6,52.1,5.7,1.7,2.6,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Colombia B,MED,H. Ortiz,Boca Juniors de Cali,22.0,1626,,0,Colombia,Colombia,35.5,41.6,42.9,18.0,42.2,True,0.0,,6,41.4,5.1,2.9,6.4,0.2,0.3,4.4,5,True,True,sim,True,False
Sul-americano,Colombia B,EE,G. Arrieta,Unión Magdalena,20.0,1621,2027-12-31,0,Colombia,Colombia,66.2,50.9,57.8,4.0,54.4,True,0.0,,6,55.6,7.6,2.5,13.2,0.2,0.1,3.8,1,True,True,sim,False,False
Sul-americano,Colombia B,MED,L. Guevara,Real Cartagena,25.0,1594,,0,Colombia,Colombia,64.3,50.3,48.4,11.0,49.4,True,0.0,,6,54.5,6.9,1.2,3.8,0.0,0.1,0.6,1,True,True,sim,True,False
Sul-americano,Colombia B,GOL,E. Obando,Boca Juniors de Cali,24.0,1585,,0,Colombia,Colombia,49.2,45.8,44.1,13.0,45.0,True,0.0,,5,41.4,0.1,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,ZE,S. Noreña,Envigado,28.0,1583,2026-12-31,300000,Colombia,Colombia,24.5,38.4,41.7,18.0,40.0,True,0.0,,7,44.0,3.2,2.9,0.3,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,J. Cortes,Real Soacha Cundinamarca,22.0,1582,,0,Colombia,Colombia,69.4,51.8,45.6,7.0,48.7,True,0.0,,6,49.5,5.7,2.3,7.5,0.0,0.0,0.9,0,True,True,sim,True,False
Sul-americano,Colombia B,ZD,E. Ocampo,Deportes Quindío,27.0,1575,,50000,Colombia,Colombia,49.4,45.8,44.4,20.0,45.1,True,0.0,,7,49.8,4.8,3.4,1.1,0.0,0.1,0.5,1,True,True,sim,True,False
Sul-americano,Colombia B,LD,C. Porras,Patriotas Boyacá,26.0,1571,,0,Colombia,Colombia,74.5,53.4,48.8,5.0,51.1,True,0.0,,6,61.4,8.3,2.9,0.7,0.0,0.0,0.8,0,True,True,sim,True,False
Sul-americano,Colombia B,CA,A. Carreño,Unión Magdalena,23.0,1570,,0,Colombia,Colombia,79.4,54.8,55.3,4.0,55.1,True,0.0,,6,55.6,2.1,5.6,5.8,0.6,0.9,11.0,15,True,True,sim,True,False
Sul-americano,Colombia B,ZD,D. Barrios,Orsomarso,22.0,1551,,100000,Colombia,Colombia,51.4,46.4,56.6,5.0,51.5,True,0.0,,7,41.4,3.9,2.2,3.3,0.2,0.2,2.7,3,True,True,sim,True,False
Sul-americano,Colombia B,ZE,J. Peñaloza,Unión Magdalena,18.0,1551,2027-12-31,0,Colombia,Colombia,57.3,48.2,46.4,15.0,47.3,True,0.0,,7,55.6,4.0,4.8,0.2,0.0,0.0,0.2,0,True,True,sim,False,False
Sul-americano,Colombia B,ZE,B. Suaza,Real Soacha Cundinamarca,24.0,1541,,0,Colombia,Colombia,70.3,52.1,53.4,9.0,52.7,True,0.0,,7,49.5,4.3,3.8,1.2,0.1,0.0,2.2,0,True,True,sim,True,False
Sul-americano,Colombia B,VOL,J. Echeverri,Envigado,20.0,1537,,0,Colombia,Colombia,65.5,50.6,26.7,21.0,38.6,True,0.0,,6,44.0,8.5,0.7,2.0,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,O. Acosta,Real Soacha Cundinamarca,26.0,1535,,400000,Colombia,Colombia,68.2,51.5,63.6,1.0,57.5,True,0.0,,6,49.5,5.7,2.2,4.1,0.1,0.2,2.4,4,True,True,sim,True,False
Sul-americano,Colombia B,LE,D. Henao Beitar,Boca Juniors de Cali,18.0,1517,,0,Colombia,Colombia,55.9,47.8,39.3,11.0,43.5,True,0.0,,6,41.4,6.9,1.6,6.9,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Colombia B,ZD,F. Moreno,Bogotá,21.0,1513,,0,Colombia,Colombia,66.1,50.8,49.6,10.0,50.2,True,0.0,,7,53.6,7.6,3.8,0.7,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Colombia B,ED,Stiwart Acuña,Envigado,27.0,1512,2026-12-31,250000,Colombia,Colombia,42.6,43.8,48.2,10.0,46.0,True,0.0,,6,44.0,2.6,3.1,6.3,0.3,0.2,4.5,3,True,True,sim,True,False
Sul-americano,Colombia B,MED,J. Barreiro,Orsomarso,21.0,1508,2026-12-31,0,Colombia,Colombia,46.3,44.9,36.6,22.0,40.8,True,0.0,,6,41.4,8.7,3.0,7.5,0.1,0.1,1.3,1,True,True,sim,True,False
Sul-americano,Colombia B,LD,J. Ampudia,Independiente Yumbo,26.0,1501,,250000,Colombia,Colombia,66.1,50.8,38.4,12.0,44.6,True,0.0,,6,56.2,4.6,2.6,4.5,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Colombia B,GOL,D. Agudelo,Atlético,29.0,1498,,50000,Colombia,Colombia,43.8,44.1,41.0,15.0,42.5,True,0.0,,5,46.2,0.1,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,CA,A. Onate,Atlético,22.0,1498,2026-12-31,0,Colombia,Colombia,58.1,48.4,42.8,13.0,45.6,True,0.0,,6,46.2,3.3,6.1,8.4,0.3,0.3,5.5,5,True,True,sim,True,False
Sul-americano,Colombia B,CA,R. Brochero,Internacional Palmira,26.0,1496,2027-06-30,0,Colombia,Colombia,59.2,48.8,45.2,12.0,47.0,True,0.0,,6,48.9,2.6,4.0,6.5,0.4,0.2,7.0,4,True,True,sim,True,False
Sul-americano,Colombia B,LD,J. Angulo,Internacional Palmira,37.0,1491,2026-12-31,50000,Colombia,Colombia,66.1,50.8,49.9,3.0,50.3,True,0.0,,6,48.9,5.4,2.1,2.3,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Colombia B,GOL,Juan Espitia,Patriotas Boyacá,26.0,1491,2026-12-31,350000,Colombia,Colombia,25.0,38.5,42.7,14.0,40.6,True,0.0,,5,61.4,0.5,0.2,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,ZE,F. Villa,Atlético,21.0,1490,,0,Colombia,Colombia,33.9,41.2,51.3,11.0,46.2,True,0.0,,7,46.2,6.7,2.1,4.6,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Colombia B,GOL,J. Mora,Real Santander,29.0,1482,,50000,Colombia,Colombia,32.8,40.8,35.0,17.0,37.9,True,0.0,,5,53.2,0.1,0.4,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,CA,M. Manotas,Real Cartagena,31.0,1473,2026-12-31,700000,Colombia,Colombia,67.8,51.3,60.7,2.0,56.0,True,0.0,,6,54.5,1.2,2.1,5.1,0.5,0.7,8.9,11,True,True,sim,True,False
Sul-americano,Colombia B,ED,J. Quiñones Cuellar,Tigres,20.0,1472,,0,Colombia,Colombia,33.0,40.9,42.6,15.0,41.8,True,0.0,,6,42.0,5.4,1.5,6.2,0.1,0.1,0.9,2,True,True,sim,True,False
Sul-americano,Colombia B,GOL,S. Pabón,Deportes Quindío,30.0,1457,,100000,Colombia,Colombia,63.7,50.1,74.0,4.0,62.0,True,0.0,,5,49.8,0.0,0.2,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,F.  Correa,Barranquilla,,1452,,0,Venezuela,Venezuela,42.1,43.6,41.1,9.0,42.3,True,0.0,,6,52.1,9.4,1.7,5.1,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,J. Veira,Atlético,22.0,1441,,0,Colombia,Colombia,31.8,40.5,35.7,14.0,38.1,True,0.0,,6,46.2,4.8,3.0,2.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,L. Gómez,Barranquilla,22.0,1430,,0,Colombia,Colombia,62.4,49.7,53.8,2.0,51.8,True,0.0,,6,52.1,5.3,3.1,7.8,0.1,0.1,0.9,1,True,True,sim,True,False
Sul-americano,Colombia B,CA,M. Marulanda,Envigado,18.0,1429,,0,Colombia,Colombia,34.2,41.3,41.3,14.0,41.3,True,0.0,,6,44.0,3.8,3.7,7.9,0.4,0.5,6.4,8,True,True,sim,True,False
Sul-americano,Colombia B,ZD,N. Durán,Real Santander,21.0,1425,,0,Colombia,Colombia,46.6,45.0,45.0,19.0,45.0,True,0.0,,7,53.2,5.2,2.9,0.1,0.1,0.1,1.0,1,True,True,sim,True,False
Sul-americano,Colombia B,MEI,C. Iguaran,Unión Magdalena,21.0,1421,,0,Colombia,Colombia,33.3,41.0,44.5,7.0,42.8,True,24.6,,7,55.6,4.8,3.1,9.2,0.3,0.4,5.0,6,True,True,sim,True,False
Sul-americano,Colombia B,VOL,M. Bolivar,Barranquilla,20.0,1417,,0,Colombia,Colombia,32.1,40.6,48.1,4.0,44.3,True,0.0,,6,52.1,4.8,1.6,5.9,0.1,0.2,1.2,3,True,True,sim,True,False
Sul-americano,Colombia B,VOL,K. Salazar,Unión Magdalena,28.0,1413,,300000,Colombia,Colombia,87.3,57.2,59.8,2.0,58.5,True,0.0,,6,55.6,9.4,1.6,3.4,0.1,0.0,1.0,0,True,True,sim,True,False
Sul-americano,Colombia B,MED,José Ordóñez,Independiente Yumbo,22.0,1411,,0,Colombia,Colombia,25.5,38.6,39.9,20.0,39.3,True,0.0,,6,56.2,7.9,1.6,4.3,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Colombia B,ED,J. Lloreda,Deportes Quindío,32.0,1407,,300000,Colombia,Colombia,34.9,41.5,64.5,1.0,53.0,True,0.0,,6,49.8,4.2,3.8,10.5,0.3,0.4,4.7,7,True,True,sim,True,False
Sul-americano,Colombia B,ED,T. Diaz,Independiente Yumbo,20.0,1405,,0,Colombia,Colombia,37.8,42.3,60.4,4.0,51.3,True,0.0,,6,56.2,3.8,2.1,10.4,0.2,0.3,2.9,4,True,True,sim,True,False
Sul-americano,Colombia B,EE,M. Diaz Perez,Real Santander,21.0,1401,,0,Colombia,Colombia,71.7,52.5,59.1,3.0,55.8,True,0.0,,6,53.2,6.4,1.7,12.1,0.3,0.1,4.1,2,True,True,sim,True,False
Sul-americano,Colombia B,ZD,S. Moreno,Real Soacha Cundinamarca,23.0,1399,2027-06-30,0,Colombia,Colombia,35.5,41.6,48.0,13.0,44.8,True,0.0,,7,49.5,4.7,4.8,1.0,0.1,0.1,1.2,1,True,True,sim,True,False
Sul-americano,Colombia B,ZD,José Zamora,Atlético,26.0,1390,,0,Colombia,Colombia,49.8,45.9,45.7,17.0,45.8,True,0.0,,7,46.2,7.1,3.6,2.5,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,J. Rentería Rubio,Leones,27.0,1386,,0,Colombia,Colombia,53.2,47.0,32.8,17.0,39.9,True,0.0,,6,50.3,9.1,2.0,4.2,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Colombia B,CA,H. Sandoval,Bogotá,25.0,1377,,0,Colombia,Colombia,36.4,41.9,53.8,7.0,47.8,True,0.0,,6,53.6,5.4,5.5,14.3,0.3,0.2,4.8,3,True,True,sim,True,False
Sul-americano,Colombia B,MEI,K. Álvarez,Patriotas Boyacá,21.0,1369,,0,Colombia,Colombia,64.6,50.4,73.9,1.0,62.2,True,84.7,,7,61.4,2.6,0.4,7.0,0.3,0.5,5.0,8,True,True,sim,True,False
Sul-americano,Colombia B,ZE,D. Marmolejo,Leones,22.0,1362,2027-12-31,0,Colombia,Colombia,78.6,54.6,64.3,1.0,59.5,True,0.0,,7,50.3,4.0,2.1,0.9,0.0,0.1,0.7,1,True,True,sim,False,False
Sul-americano,Colombia B,VOL,L. Pérez,Boca Juniors de Cali,23.0,1354,,0,Colombia,Colombia,54.0,47.2,33.5,13.0,40.3,True,0.0,,6,41.4,6.6,2.5,4.2,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Colombia B,ED,B. Castro,Real Soacha Cundinamarca,24.0,1353,,0,Colombia,Colombia,55.4,47.6,54.2,8.0,50.9,True,0.0,,6,49.5,3.0,1.5,9.0,0.2,0.1,2.5,2,True,True,sim,True,False
Sul-americano,Colombia B,ZE,D. Palomeque,Patriotas Boyacá,33.0,1345,2027-06-30,0,Colombia,Colombia,66.9,51.1,53.0,10.0,52.1,True,0.0,,7,61.4,5.7,4.7,2.0,0.0,0.1,0.8,1,True,True,sim,True,False
Sul-americano,Colombia B,VOL,J. Mercado,Unión Magdalena,22.0,1344,,0,Colombia,Colombia,51.4,46.4,72.2,1.0,59.3,True,0.0,,6,55.6,5.8,1.9,5.2,0.1,0.0,1.4,0,True,True,sim,True,False
Sul-americano,Colombia B,LE,E. Londoño,Envigado,20.0,1340,,0,Colombia,Colombia,49.4,45.8,41.0,10.0,43.4,True,0.0,,6,44.0,5.4,1.6,2.9,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Colombia B,LD,S. Agámez,Orsomarso,21.0,1337,,0,Colombia,Colombia,40.3,43.1,32.4,17.0,37.7,True,0.0,,6,41.4,5.9,1.5,5.5,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Colombia B,EE,J. Rodríguez,Envigado,30.0,1306,2027-06-30,100000,Colombia,Colombia,62.1,49.6,50.6,12.0,50.1,True,0.0,,6,44.0,4.3,1.2,18.6,0.2,0.2,2.9,3,True,True,sim,True,False
Sul-americano,Colombia B,EE,J. Mosquera,Internacional Palmira,36.0,1302,2026-12-31,450000,Colombia,Colombia,22.9,37.9,44.3,17.0,41.1,True,0.0,,6,48.9,3.4,3.7,6.5,0.0,0.1,0.7,1,True,True,sim,True,False
Sul-americano,Colombia B,MEI,J. Reina,Deportes Quindío,37.0,1299,2026-12-31,250000,Colombia,Colombia,39.2,42.8,53.8,5.0,48.3,True,37.2,,7,49.8,3.5,0.9,12.3,0.0,0.1,0.8,1,True,True,sim,True,False
Sul-americano,Colombia B,GOL,M. Valencia,Real Soacha Cundinamarca,22.0,1299,,0,Colombia,Colombia,50.4,46.1,47.3,12.0,46.7,True,0.0,,5,49.5,0.1,0.4,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Colombia B,EE,S. Girado,Orsomarso,21.0,1290,,250000,Colombia,Colombia,74.2,53.3,57.7,5.0,55.5,True,0.0,,6,41.4,2.3,1.1,10.5,0.4,0.3,5.7,4,True,True,sim,True,False
Sul-americano,Colombia B,ED,Á. Meléndez,Real Cartagena,29.0,1288,,250000,Colombia,Colombia,61.9,49.6,56.4,5.0,53.0,True,0.0,,6,54.5,4.1,4.7,5.6,0.1,0.1,1.2,2,True,True,sim,True,False
Sul-americano,Colombia B,EE,Kevin Mosquera,Tigres,22.0,1276,,0,Colombia,Colombia,36.2,41.9,50.0,13.0,45.9,True,0.0,,6,42.0,5.3,1.8,14.3,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Colombia B,MED,J. Julio,Atlético,21.0,1259,,0,Colombia,Colombia,39.8,42.9,37.7,21.0,40.3,True,0.0,,6,46.2,8.2,0.9,2.2,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Colombia B,VOL,H. Angulo,Boca Juniors de Cali,26.0,1242,,100000,Colombia,Colombia,32.5,40.8,20.8,24.0,30.8,True,0.0,,6,41.4,5.4,2.0,3.7,0.0,0.1,0.1,1,True,True,sim,True,False
Sul-americano,Colombia B,MED,G. Erazo,Atlético,26.0,1235,,0,Colombia,Colombia,59.7,48.9,50.0,8.0,49.5,True,0.0,,6,46.2,5.4,2.0,9.0,0.1,0.0,1.8,0,True,True,sim,True,False
Sul-americano,Colombia B,MEI,J. Cardona,Internacional Palmira,31.0,1233,,200000,Colombia,Colombia,41.1,43.3,57.1,3.0,50.2,True,43.5,,7,48.9,5.4,2.0,12.2,0.3,0.5,4.7,7,True,True,sim,True,False
Sul-americano,Colombia B,EE,J. Campaña,Patriotas Boyacá,23.0,1228,,350000,Colombia,Colombia,72.5,52.8,62.3,2.0,57.5,True,0.0,,6,61.4,6.7,0.8,11.4,0.3,0.3,3.8,4,True,True,sim,True,False
