corte,modelo,familia,unidade,tipo_unidade,destino_ref,alvo,n_casos,n_total,fator_pp,ic95_lo,ic95_hi,p,q,selo,d_minimo_80,limiar_visivel_pp,poder_suficiente,quantos_do_bh_passaram
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,passes_progressivos_90,61,446,-0.96,-5.62,4.12,0.73244,0.73961,sem diferença clara,0.39,11.04,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,passes_recebidos_90,61,446,-3.67,-8.25,1.81,0.14828,0.25419,sem diferença clara,0.39,12.18,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,toques_area_90,61,446,-9.87,-17.36,-3.8,0.0036,0.02063,firme,0.39,13.43,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,xg_90,61,446,-7.04,-13.86,0.45,0.05612,0.13469,sem diferença clara,0.39,14.28,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,passes_chave_90,61,446,-1.18,-8.15,5.4,0.73961,0.73961,sem diferença clara,0.39,14.9,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,passes_90,61,446,-2.85,-7.06,2.53,0.2604,0.3906,sem diferença clara,0.39,11.88,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,acoes_def_90,61,446,7.95,2.98,13.53,0.00516,0.02063,firme,0.39,11.48,False,
so_900_no_destino,S2_selecao_idade,volume,Brasil C,liga,Brasil B,FAMILIA (média dos indicadores),61,446,-1.49,-3.58,0.63,0.17749,,sem diferença clara,0.39,5.37,False,4
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,duelos_90,6,446,2.19,-9.79,18.62,0.72402,0.79211,sem diferença clara,1.15,28.35,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,duelos_aereos_90,6,446,3.56,-10.98,21.23,0.64356,0.79211,sem diferença clara,1.15,30.65,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,dribles_90,6,446,-8.47,-28.17,10.16,0.36018,0.79211,sem diferença clara,1.15,31.63,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,aceleracoes_90,6,446,2.33,-13.81,16.0,0.7261,0.79211,sem diferença clara,1.15,36.65,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,remates_90,6,446,-10.67,-43.17,27.47,0.51464,0.79211,sem diferença clara,1.15,38.24,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,passes_progressivos_90,6,446,-12.4,-40.19,12.45,0.38797,0.79211,sem diferença clara,1.15,32.55,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,passes_recebidos_90,6,446,-10.22,-44.15,24.12,0.55031,0.79211,sem diferença clara,1.15,35.92,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,toques_area_90,6,446,0.4,-23.28,27.72,0.97381,0.97381,sem diferença clara,1.15,39.6,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,xg_90,6,446,17.29,2.82,30.15,0.00672,0.08067,pode ser sorte,1.15,42.1,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,passes_chave_90,6,446,-24.38,-50.57,-1.6,0.02816,0.11264,pode ser sorte,1.15,43.95,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,passes_90,6,446,-7.62,-40.87,28.7,0.66238,0.79211,sem diferença clara,1.15,35.02,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,acoes_def_90,6,446,-27.47,-53.13,0.48,0.01935,0.11264,pode ser sorte,1.15,33.86,False,
so_900_no_destino,S2_selecao_idade,volume,Chile,liga,Brasil B,FAMILIA (média dos indicadores),6,446,-6.29,-17.9,3.97,0.27297,,sem diferença clara,1.15,15.83,False,0
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,duelos_90,10,446,-6.11,-25.57,14.48,0.52149,0.70038,sem diferença clara,0.9,22.19,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,duelos_aereos_90,10,446,-16.65,-37.0,7.3,0.1198,0.32988,sem diferença clara,0.9,23.99,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,dribles_90,10,446,-2.03,-13.31,7.37,0.71239,0.71239,sem diferença clara,0.9,24.76,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,aceleracoes_90,10,446,-3.58,-22.96,17.02,0.70292,0.71239,sem diferença clara,0.9,28.68,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,remates_90,10,446,-9.47,-28.35,8.58,0.28984,0.57967,sem diferença clara,0.9,29.93,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,passes_progressivos_90,10,446,-12.33,-30.75,3.55,0.11633,0.32988,sem diferença clara,0.9,25.48,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,passes_recebidos_90,10,446,-7.72,-30.57,12.79,0.45091,0.70038,sem diferença clara,0.9,28.11,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,toques_area_90,10,446,-18.18,-42.42,8.81,0.13745,0.32988,sem diferença clara,0.9,30.99,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,xg_90,10,446,-6.29,-26.18,16.72,0.5475,0.70038,sem diferença clara,0.9,32.95,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,passes_chave_90,10,446,-26.15,-47.69,-1.93,0.01822,0.21859,pode ser sorte,0.9,34.39,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,passes_90,10,446,-15.72,-37.02,3.57,0.10167,0.32988,sem diferença clara,0.9,27.41,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,acoes_def_90,10,446,3.62,-10.02,17.17,0.58365,0.70038,sem diferença clara,0.9,26.5,False,
so_900_no_destino,S2_selecao_idade,volume,Colombia A,liga,Brasil B,FAMILIA (média dos indicadores),10,446,-10.05,-14.29,-5.19,1e-05,,pode ser sorte,0.9,12.39,False,0
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,duelos_90,12,446,-5.43,-15.06,8.38,0.33903,0.60148,sem diferença clara,0.82,20.21,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,duelos_aereos_90,12,446,6.09,-3.97,17.29,0.2584,0.60148,sem diferença clara,0.82,21.85,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,dribles_90,12,446,-5.73,-18.77,9.02,0.35463,0.60148,sem diferença clara,0.82,22.56,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,aceleracoes_90,12,446,0.12,-13.08,12.28,0.98535,0.98535,sem diferença clara,0.82,26.13,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,remates_90,12,446,-23.8,-41.72,-5.58,0.00875,0.05247,pode ser sorte,0.82,27.27,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,passes_progressivos_90,12,446,-4.85,-21.48,11.34,0.56153,0.7487,sem diferença clara,0.82,23.21,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,passes_recebidos_90,12,446,15.97,-8.28,42.68,0.18286,0.60148,sem diferença clara,0.82,25.61,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,toques_area_90,12,446,-2.33,-25.09,21.22,0.84296,0.98535,sem diferença clara,0.82,28.24,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,xg_90,12,446,-29.99,-44.28,-15.09,0.00013,0.0015,firme,0.82,30.02,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,passes_chave_90,12,446,12.27,-16.96,41.72,0.40099,0.60148,sem diferença clara,0.82,31.34,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,passes_90,12,446,12.22,-12.36,38.88,0.30782,0.60148,sem diferença clara,0.82,24.97,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,acoes_def_90,12,446,0.19,-15.71,17.73,0.98292,0.98535,sem diferença clara,0.82,24.14,False,
so_900_no_destino,S2_selecao_idade,volume,EUA,liga,Brasil B,FAMILIA (média dos indicadores),12,446,-2.11,-9.0,5.63,0.58014,,sem diferença clara,0.82,11.29,False,1
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,duelos_90,21,446,-3.12,-12.24,8.09,0.56288,0.67546,sem diferença clara,0.63,15.53,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,duelos_aereos_90,21,446,-7.87,-19.12,5.07,0.18981,0.49965,sem diferença clara,0.63,16.79,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,dribles_90,21,446,-8.84,-19.8,2.83,0.14592,0.49965,sem diferença clara,0.63,17.33,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,aceleracoes_90,21,446,-8.34,-19.83,2.88,0.15837,0.49965,sem diferença clara,0.63,20.08,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,remates_90,21,446,-12.34,-25.63,0.06,0.08295,0.49965,sem diferença clara,0.63,20.95,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,passes_progressivos_90,21,446,-6.38,-18.48,7.39,0.34555,0.56226,sem diferença clara,0.63,17.83,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,passes_recebidos_90,21,446,1.41,-13.1,14.85,0.82842,0.82842,sem diferença clara,0.63,19.68,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,toques_area_90,21,446,-8.84,-23.93,4.39,0.20819,0.49965,sem diferença clara,0.63,21.69,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,xg_90,21,446,-10.7,-28.49,5.78,0.26754,0.53508,sem diferença clara,0.63,23.06,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,passes_chave_90,21,446,5.16,-13.47,20.77,0.54114,0.67546,sem diferença clara,0.63,24.08,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,passes_90,21,446,2.78,-9.86,17.07,0.66907,0.7299,sem diferença clara,0.63,19.19,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,acoes_def_90,21,446,-5.47,-17.21,7.35,0.37484,0.56226,sem diferença clara,0.63,18.55,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ABAIXO,faixa,Brasil B,FAMILIA (média dos indicadores),21,446,-5.21,-9.56,-0.9,0.02195,,pode ser sorte,0.63,8.67,False,0
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,duelos_90,41,446,-3.09,-9.77,3.99,0.40074,0.53431,sem diferença clara,0.46,11.34,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,duelos_aereos_90,41,446,-0.17,-9.45,9.0,0.97057,0.97057,sem diferença clara,0.46,12.26,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,dribles_90,41,446,0.21,-7.81,7.17,0.9609,0.97057,sem diferença clara,0.46,12.65,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,aceleracoes_90,41,446,4.12,-4.34,12.27,0.353,0.52951,sem diferença clara,0.46,14.66,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,remates_90,41,446,-5.43,-15.62,5.4,0.33835,0.52951,sem diferença clara,0.46,15.3,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,passes_progressivos_90,41,446,3.57,-6.4,13.16,0.46677,0.56012,sem diferença clara,0.46,13.02,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,passes_recebidos_90,41,446,12.63,3.02,22.23,0.00572,0.06861,pode ser sorte,0.46,14.37,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,toques_area_90,41,446,11.92,0.98,23.34,0.02768,0.1661,pode ser sorte,0.46,15.84,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,xg_90,41,446,7.87,-3.88,20.06,0.21205,0.4241,sem diferença clara,0.46,16.84,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,passes_chave_90,41,446,10.48,-1.82,23.03,0.1046,0.25105,sem diferença clara,0.46,17.58,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,passes_90,41,446,8.21,-0.11,17.56,0.069,0.25105,sem diferença clara,0.46,14.01,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,acoes_def_90,41,446,-8.98,-17.9,0.25,0.09498,0.25105,sem diferença clara,0.46,13.54,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA ACIMA,faixa,Brasil B,FAMILIA (média dos indicadores),41,446,3.44,-0.53,7.1,0.06522,,sem diferença clara,0.46,6.33,False,0
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,duelos_90,17,446,-6.18,-20.77,7.79,0.39034,0.66915,sem diferença clara,0.69,17.01,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,duelos_aereos_90,17,446,-5.84,-18.97,9.32,0.38054,0.66915,sem diferença clara,0.69,18.39,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,dribles_90,17,446,6.12,-5.18,17.61,0.26626,0.63904,sem diferença clara,0.69,18.98,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,aceleracoes_90,17,446,-17.96,-34.44,-0.19,0.04482,0.17927,pode ser sorte,0.69,21.99,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,remates_90,17,446,-5.08,-26.38,16.3,0.61283,0.8171,sem diferença clara,0.69,22.94,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,passes_progressivos_90,17,446,7.04,-4.02,17.61,0.16834,0.50501,sem diferença clara,0.69,19.53,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,passes_recebidos_90,17,446,17.79,2.92,31.91,0.01977,0.1186,pode ser sorte,0.69,21.55,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,toques_area_90,17,446,1.29,-16.25,18.69,0.87974,0.95743,sem diferença clara,0.69,23.76,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,xg_90,17,446,0.45,-16.12,18.08,0.95743,0.95743,sem diferença clara,0.69,25.26,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,passes_chave_90,17,446,-4.67,-22.63,11.18,0.56632,0.8171,sem diferença clara,0.69,26.37,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,passes_90,17,446,17.64,4.4,29.27,0.00571,0.06848,pode ser sorte,0.69,21.01,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,acoes_def_90,17,446,-3.43,-22.35,16.26,0.71069,0.85283,sem diferença clara,0.69,20.32,False,
so_900_no_destino,S2_selecao_idade,volume,FAIXA PAREADO,faixa,Brasil B,FAMILIA (média dos indicadores),17,446,0.6,-6.8,5.72,0.83846,,sem diferença clara,0.69,9.5,False,0
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,duelos_90,10,446,-15.35,-31.62,-0.69,0.04428,0.53133,pode ser sorte,0.9,22.19,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,duelos_aereos_90,10,446,-6.52,-19.27,8.17,0.35117,0.58043,sem diferença clara,0.9,23.99,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,dribles_90,10,446,-1.58,-18.73,14.31,0.86233,0.86233,sem diferença clara,0.9,24.76,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,aceleracoes_90,10,446,18.68,-4.01,38.7,0.10902,0.58043,sem diferença clara,0.9,28.68,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,remates_90,10,446,-10.74,-30.1,10.41,0.31085,0.58043,sem diferença clara,0.9,29.93,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,passes_progressivos_90,10,446,-1.95,-10.84,9.54,0.70214,0.76597,sem diferença clara,0.9,25.48,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,passes_recebidos_90,10,446,8.57,-9.62,24.94,0.33358,0.58043,sem diferença clara,0.9,28.11,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,toques_area_90,10,446,11.35,-2.61,30.49,0.15097,0.58043,sem diferença clara,0.9,30.99,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,xg_90,10,446,6.1,-18.76,33.98,0.62707,0.75248,sem diferença clara,0.9,32.95,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,passes_chave_90,10,446,6.85,-8.1,22.33,0.38695,0.58043,sem diferença clara,0.9,34.39,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,passes_90,10,446,4.97,-8.01,17.98,0.44837,0.59783,sem diferença clara,0.9,27.41,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,acoes_def_90,10,446,-12.43,-29.71,8.8,0.20423,0.58043,sem diferença clara,0.9,26.5,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal A,liga,Brasil B,FAMILIA (média dos indicadores),10,446,0.66,-5.77,8.11,0.85832,,sem diferença clara,0.9,12.39,False,0
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,duelos_90,5,446,3.07,-27.71,28.5,0.79303,0.80056,sem diferença clara,1.26,31.06,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,duelos_aereos_90,5,446,-14.58,-42.8,23.93,0.30522,0.61043,sem diferença clara,1.26,33.58,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,dribles_90,5,446,14.07,-6.13,28.96,0.0572,0.34319,sem diferença clara,1.26,34.66,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,aceleracoes_90,5,446,17.72,2.69,31.49,0.00931,0.11172,pode ser sorte,1.26,40.16,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,remates_90,5,446,10.86,-3.25,26.22,0.10745,0.42979,sem diferença clara,1.26,41.9,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,passes_progressivos_90,5,446,4.76,-28.74,49.8,0.79135,0.80056,sem diferença clara,1.26,35.67,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,passes_recebidos_90,5,446,-14.16,-38.57,18.06,0.2762,0.61043,sem diferença clara,1.26,39.35,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,toques_area_90,5,446,7.23,-11.75,33.67,0.47343,0.80056,sem diferença clara,1.26,43.39,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,xg_90,5,446,4.91,-20.92,29.47,0.65141,0.80056,sem diferença clara,1.26,46.13,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,passes_chave_90,5,446,-18.69,-50.15,24.0,0.24303,0.61043,sem diferença clara,1.26,48.15,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,passes_90,5,446,-5.4,-24.16,23.87,0.65485,0.80056,sem diferença clara,1.26,38.37,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,acoes_def_90,5,446,2.18,-19.81,20.92,0.80056,0.80056,sem diferença clara,1.26,37.1,False,
so_900_no_destino,S2_selecao_idade,volume,Portugal B,liga,Brasil B,FAMILIA (média dos indicadores),5,446,1.0,-5.48,7.85,0.74905,,sem diferença clara,1.26,17.34,False,0
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,duelos_90,15,446,5.15,-5.18,15.3,0.32268,0.48402,sem diferença clara,0.74,18.24,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,duelos_aereos_90,15,446,11.95,-2.48,23.71,0.08823,0.26469,sem diferença clara,0.74,19.72,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,dribles_90,15,446,-9.57,-25.23,9.82,0.27617,0.47344,sem diferença clara,0.74,20.36,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,aceleracoes_90,15,446,-5.36,-23.41,12.37,0.55909,0.60991,sem diferença clara,0.74,23.58,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,remates_90,15,446,-13.05,-32.48,4.42,0.1239,0.29737,sem diferença clara,0.74,24.61,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,passes_progressivos_90,15,446,-4.56,-16.37,8.6,0.48779,0.58535,sem diferença clara,0.74,20.95,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,passes_recebidos_90,15,446,-16.69,-26.77,-7.89,0.00038,0.00452,firme,0.74,23.11,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,toques_area_90,15,446,-11.12,-30.25,10.88,0.25475,0.47344,sem diferença clara,0.74,25.48,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,xg_90,15,446,-15.35,-30.87,1.18,0.06104,0.24415,sem diferença clara,0.74,27.09,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,passes_chave_90,15,446,4.76,-15.93,26.37,0.62663,0.62663,sem diferença clara,0.74,28.28,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,passes_90,15,446,-15.8,-27.04,-6.16,0.00207,0.01239,firme,0.74,22.54,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,acoes_def_90,15,446,3.8,-6.82,14.39,0.45978,0.58535,sem diferença clara,0.74,21.79,False,
so_900_no_destino,S2_selecao_idade,volume,Uruguai,liga,Brasil B,FAMILIA (média dos indicadores),15,446,-5.49,-12.69,3.69,0.14381,,sem diferença clara,0.74,10.19,False,2
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,passes_certos_pct,19,446,-9.09,-22.46,3.53,0.14361,0.59917,sem diferença clara,0.66,20.1,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,duelos_ganhos_pct,19,446,6.54,-10.17,23.78,0.46287,0.74494,sem diferença clara,0.66,21.97,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,duelos_aereos_ganhos_pct,19,446,2.96,-9.95,17.14,0.67208,0.81686,sem diferença clara,0.66,21.44,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,duelos_def_ganhos_pct,19,446,-0.13,-18.76,16.46,0.98833,0.98833,sem diferença clara,0.66,24.41,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,dribles_certos_pct,19,446,-9.44,-27.92,7.97,0.29958,0.59917,sem diferença clara,0.66,25.29,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,remates_baliza_pct,19,446,-5.77,-21.95,11.48,0.52146,0.74494,sem diferença clara,0.66,25.7,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,conversao_pct,19,446,-5.12,-14.77,4.1,0.27147,0.59917,sem diferença clara,0.66,25.72,False,
so_900_no_destino,S0_bruto,eficiencia,Argentina A,liga,Brasil B,cruzamentos_certos_pct,19,446,2.6,-13.06,18.41,0.73517,0.81686,sem diferença clara,0.66,24.81,False,
