temporada,leitura,nivel,unidade,pilar,familia,comparacao,corte,recorte_extra,normalizacao,medida,medida_nome,indicador,nome,n_a,n_b,clubes_a,clubes_b,cru_a,cru_b,dif_bruta,d,ic95_lo,ic95_hi,p,q,n_testes_na_familia,q_por_medida,selo_por_medida,d_minimo_80_linhas,d_minimo_80_clubes,poder_suficiente,abaixo_do_piso,selo,porta_roda,porta_rho_parcial,porta_p,confianca,confianca_motivo
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),38,138,3,11,-15.003,-8.811,-6.192,-0.043,-0.66,0.86,0.81969,0.96416,16,0.88263,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,38,138,3,11,0.061,0.056,0.005,0.232,-0.09,0.48,0.17905,0.84088,16,0.72481,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,38,138,3,11,-1.702,-0.805,-0.897,-0.116,-0.73,0.55,0.47551,0.84088,16,0.72481,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),60,213,3,11,0.117,0.0,0.117,-0.007,-0.28,0.35,0.96416,0.96416,16,0.96416,sem diferença clara,0.41,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),38,138,3,11,-2.47,-37.302,34.832,0.11,-0.45,0.8,0.51772,0.84088,16,0.72481,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,38,138,3,11,-0.013,0.069,-0.082,-0.027,-0.51,0.52,0.88263,0.96416,16,0.88263,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),38,138,3,11,-6.553,-3.132,-3.421,-0.129,-0.68,0.42,0.4861,0.84088,16,0.72481,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),75,201,4,12,9519.626,9646.506,-126.88,-0.116,-0.5,0.35,0.38452,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),75,201,4,12,660.812,686.316,-25.504,-0.07,-0.41,0.27,0.59563,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,75,201,4,12,6.307,6.195,0.112,0.064,-0.22,0.26,0.63066,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,75,201,4,12,105.773,107.182,-1.409,-0.116,-0.51,0.34,0.38453,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),98,291,4,12,28.771,28.633,0.138,0.069,-0.12,0.22,0.56109,0.84088,16,0.56109,sem diferença clara,0.33,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),75,201,4,12,1300.03,1295.179,4.851,-0.124,-0.43,0.21,0.35942,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,75,201,4,12,8.675,8.28,0.395,0.064,-0.42,0.42,0.61932,0.84088,16,0.73577,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),75,201,4,12,170.903,153.119,17.784,0.008,-0.37,0.28,0.94956,0.96416,16,0.94956,sem diferença clara,0.38,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),26,110,2,8,-95.508,-88.468,-7.04,0.083,-0.62,0.78,0.68326,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),26,110,2,8,-12.841,-14.397,1.556,0.142,-0.74,1.07,0.5314,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,26,110,2,8,0.015,-0.012,0.027,0.215,-0.13,0.56,0.31619,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,26,110,2,8,-1.06,-0.981,-0.079,0.082,-0.59,0.77,0.68584,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),40,163,2,8,0.175,-0.05,0.225,0.072,-0.29,0.42,0.70727,0.82039,16,0.70727,sem diferença clara,0.5,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),26,110,2,8,22.832,-37.302,60.134,0.261,-0.47,1.03,0.19107,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,26,110,2,8,0.085,-0.15,0.235,0.061,-0.55,0.73,0.78318,0.83539,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),26,110,2,8,9.043,-4.359,13.402,0.174,-0.29,0.67,0.43859,0.82039,16,0.78318,sem diferença clara,0.62,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),56,152,3,9,9455.003,9587.602,-132.599,-0.093,-0.53,0.53,0.55402,0.82039,16,0.77564,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),56,152,3,9,656.686,669.671,-12.985,-0.001,-0.33,0.43,0.99447,0.99447,16,0.99447,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,56,152,3,9,6.233,5.951,0.282,0.114,-0.2,0.36,0.45155,0.82039,16,0.77564,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,56,152,3,9,105.056,106.529,-1.473,-0.093,-0.53,0.49,0.55403,0.82039,16,0.77564,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),74,219,3,9,28.671,28.617,0.054,0.049,-0.15,0.2,0.71596,0.82039,16,0.71596,sem diferença clara,0.38,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),56,152,3,9,1285.494,1276.785,8.709,-0.104,-0.41,0.35,0.51467,0.82039,16,0.77564,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,56,152,3,9,8.917,8.137,0.78,0.114,-0.4,0.53,0.43836,0.82039,16,0.77564,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),56,152,3,9,160.277,148.458,11.819,0.052,-0.32,0.39,0.71784,0.82039,16,0.83748,sem diferença clara,0.44,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),38,48,3,4,-153.411,-69.406,-84.005,-0.107,-1.73,1.64,0.60961,0.814,16,0.8547,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),38,48,3,4,-15.003,-0.014,-14.989,-0.14,-1.15,0.89,0.52356,0.814,16,0.8547,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,38,48,3,4,0.061,-0.026,0.087,0.213,-0.19,0.62,0.32628,0.814,16,0.8547,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,38,48,3,4,-1.702,-0.769,-0.933,-0.107,-1.78,1.68,0.6105,0.814,16,0.8547,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),60,75,3,4,0.117,-0.055,0.172,0.068,-0.29,0.44,0.69929,0.86066,16,0.69929,sem diferença clara,0.49,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),38,48,3,4,-2.47,-13.948,11.478,-0.001,-0.93,1.35,0.99647,0.99647,16,0.99647,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,38,48,3,4,-0.013,-0.178,0.165,-0.017,-0.66,0.72,0.93749,0.99647,16,0.99647,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),38,48,3,4,-6.553,-4.242,-2.311,-0.165,-0.9,0.49,0.44827,0.814,16,0.8547,sem diferença clara,0.62,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),75,64,4,4,9519.626,9620.337,-100.711,-0.171,-0.66,0.42,0.31771,0.814,16,0.66318,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),75,64,4,4,660.812,688.765,-27.953,-0.104,-0.57,0.4,0.54195,0.814,16,0.66318,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,75,64,4,4,6.307,6.238,0.069,0.165,-0.13,0.44,0.33431,0.814,16,0.66318,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,75,64,4,4,105.773,106.893,-1.12,-0.171,-0.66,0.44,0.31771,0.814,16,0.66318,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),98,91,4,4,28.771,28.556,0.215,0.085,-0.11,0.27,0.55878,0.814,16,0.55878,sem diferença clara,0.41,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),75,64,4,4,1300.03,1286.222,13.808,-0.131,-0.5,0.27,0.44421,0.814,16,0.66318,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,75,64,4,4,8.675,8.336,0.339,0.052,-0.45,0.53,0.76354,0.87262,16,0.76354,sem diferença clara,0.48,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
