subamostra,setor,comparacao,fronteira,familia,indicador,nome,n_a,n_b,clubes_a,clubes_b,pct_a,pct_b,cru_a,cru_b,d,ic95_lo,ic95_hi,p,q,d_minimo_80,poder_suficiente,selo,passou_bh,passou_bh_nos_dois_cortes,confianca_do_achado
todos,Lateral,CM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,27,79,14,25,44.1,50.0,7.39,7.5,-0.374,-0.84,0.17,0.12921,0.12921,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),27,79,14,25,36.7,51.0,385.01,421.55,-0.339,-0.68,0.04,0.11093,0.12921,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),27,79,14,25,42.6,50.0,441.43,451.91,-0.334,-0.73,0.05,0.12348,0.12921,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),27,27,16,11,41.7,56.7,721.47,754.24,-0.096,-0.75,0.55,0.72582,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,27,27,16,11,50.0,48.3,62.12,60.26,0.005,-0.66,0.68,0.98433,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),27,27,16,11,50.8,58.3,526.63,554.14,-0.185,-0.86,0.55,0.49909,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,27,27,16,11,37.5,45.8,7.12,7.41,-0.082,-0.7,0.52,0.76404,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),27,27,16,11,49.0,56.7,409.62,429.52,-0.116,-0.74,0.56,0.67213,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),27,27,16,11,46.9,48.1,451.53,451.18,-0.016,-0.7,0.72,0.95334,0.98433,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),27,79,16,25,42.4,52.5,195.01,200.93,-0.11,-0.61,0.42,0.6502,0.96943,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,sprints,sprint_count_p90,Número de sprints por 90,27,79,16,25,55.0,50.0,10.52,10.25,0.009,-0.52,0.59,0.96943,0.96943,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,27,79,16,25,55.0,51.0,5.7,5.82,-0.041,-0.6,0.53,0.86808,0.96943,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,27,79,16,25,40.8,51.7,5.62,5.92,0.038,-0.54,0.63,0.87449,0.96943,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),27,79,14,25,30.5,52.5,174.21,200.93,-0.379,-0.75,0.02,0.09992,0.19983,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,sprints,sprint_count_p90,Número de sprints por 90,27,79,14,25,36.7,50.0,9.52,10.25,-0.314,-0.7,0.08,0.16919,0.20369,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,27,79,14,25,40.7,51.0,5.34,5.82,-0.29,-0.63,0.08,0.20369,0.20369,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,27,79,14,25,33.3,51.7,5.22,5.92,-0.426,-0.85,-0.04,0.06301,0.19983,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),27,27,16,11,42.4,55.0,195.01,200.93,-0.018,-0.69,0.67,0.9473,0.9473,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,sprints,sprint_count_p90,Número de sprints por 90,27,27,16,11,55.0,48.3,10.52,10.03,0.079,-0.55,0.73,0.77281,0.9473,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,27,27,16,11,55.0,50.8,5.7,5.75,0.033,-0.59,0.69,0.90318,0.9473,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,27,27,16,11,40.8,44.4,5.62,5.58,0.119,-0.59,0.83,0.66289,0.9473,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),27,79,16,25,57.6,50.0,29.6,29.33,0.031,-0.45,0.48,0.89582,0.89582,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),27,79,16,25,55.0,55.6,31.44,31.42,0.107,-0.33,0.56,0.65737,0.89582,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),27,79,14,25,50.0,50.0,29.23,29.33,-0.294,-0.75,0.12,0.21675,0.27808,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),27,79,14,25,50.8,55.6,31.24,31.42,-0.272,-0.72,0.12,0.27808,0.27808,0.63,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),27,27,16,11,57.6,47.5,29.6,29.31,0.213,-0.38,0.85,0.43757,0.43757,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,ST,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),27,27,16,11,55.0,45.0,31.44,31.14,0.303,-0.34,0.99,0.27063,0.43757,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,volume,distance_p90,Distância por 90 min (m),14,53,8,21,34.5,42.6,9504.51,9455.2,0.118,-0.62,0.9,0.72951,0.72951,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),14,53,8,21,43.7,45.0,1205.365,1213.98,0.168,-0.55,0.87,0.6295,0.72951,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,volume,m_per_min,Metros por minuto,14,53,8,21,34.5,42.9,105.605,105.06,0.118,-0.63,0.89,0.72951,0.72951,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,14,53,8,21,23.5,42.4,129.805,134.42,-0.123,-0.94,0.67,0.72613,0.72951,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,14,53,8,21,55.7,40.7,144.645,143.73,0.348,-0.45,1.05,0.25002,0.72951,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,volume,distance_p90,Distância por 90 min (m),21,53,10,21,46.9,42.6,9639.09,9455.2,0.249,-0.39,0.93,0.3874,0.73174,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),21,53,10,21,51.0,45.0,1261.05,1213.98,0.218,-0.37,0.88,0.44982,0.73174,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,volume,m_per_min,Metros por minuto,21,53,10,21,46.9,42.9,107.1,105.06,0.249,-0.36,0.93,0.38739,0.73174,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,21,53,10,21,48.1,42.4,134.19,134.42,0.143,-0.45,0.87,0.61647,0.73174,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,21,53,10,21,51.9,40.7,144.46,143.73,0.085,-0.44,0.64,0.73174,0.73174,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),14,53,8,21,41.5,51.7,712.73,737.53,-0.125,-0.97,0.7,0.72034,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,14,53,8,21,42.8,49.2,60.275,62.28,-0.09,-0.9,0.83,0.79653,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),14,53,8,21,36.1,49.2,505.295,522.04,-0.091,-0.9,0.74,0.79157,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,14,53,8,21,31.9,52.5,7.02,7.62,-0.423,-1.22,0.38,0.2453,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),14,53,8,21,40.5,48.3,379.275,413.08,-0.149,-0.87,0.73,0.6725,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),14,53,8,21,58.5,49.2,460.44,451.18,0.087,-0.83,0.98,0.78307,0.79653,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),21,53,10,21,30.6,51.7,689.89,737.53,-0.349,-0.78,0.13,0.17906,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,21,53,10,21,28.6,49.2,57.81,62.28,-0.425,-0.81,-0.01,0.10494,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),21,53,10,21,28.3,49.2,508.17,522.04,-0.26,-0.69,0.2,0.32268,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,21,53,10,21,44.1,52.5,7.39,7.62,-0.388,-0.9,0.24,0.16996,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),21,53,10,21,35.2,48.3,391.37,413.08,-0.241,-0.64,0.2,0.33523,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),21,53,10,21,37.3,49.2,427.1,451.18,-0.297,-0.8,0.18,0.24312,0.33523,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),14,53,8,21,46.7,54.2,196.46,202.13,-0.189,-0.95,0.55,0.57566,0.8727,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,14,53,8,21,51.2,49.2,10.39,10.25,-0.054,-0.78,0.82,0.8727,0.8727,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,14,53,8,21,41.1,50.8,5.245,5.81,-0.196,-1.03,0.7,0.59085,0.8727,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,14,53,8,21,70.3,51.0,6.55,5.92,0.124,-0.76,1.01,0.70251,0.8727,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),21,53,10,21,28.8,54.2,174.1,202.13,-0.426,-0.8,-0.03,0.09709,0.18758,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,sprints,sprint_count_p90,Número de sprints por 90,21,53,10,21,32.2,49.2,9.39,10.25,-0.371,-0.72,0.02,0.14069,0.18758,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,21,53,10,21,37.3,50.8,5.26,5.81,-0.286,-0.66,0.1,0.27134,0.27134,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,21,53,10,21,30.6,51.0,5.16,5.92,-0.494,-0.93,-0.09,0.05239,0.18758,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),14,53,8,21,58.5,55.1,29.545,29.4,-0.19,-0.9,0.58,0.55398,0.8754,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),14,53,8,21,58.0,59.3,31.46,31.6,0.049,-0.56,0.77,0.8754,0.8754,0.85,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),21,53,10,21,50.0,55.1,29.23,29.4,-0.398,-0.86,-0.0,0.13964,0.16624,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Lateral,CM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),21,53,10,21,50.8,59.3,31.24,31.6,-0.395,-0.82,-0.05,0.16624,0.16624,0.73,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,volume,distance_p90,Distância por 90 min (m),21,50,12,23,47.8,53.9,10030.61,10034.22,-0.1,-0.64,0.43,0.70514,0.73697,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),21,50,12,23,51.9,56.3,1410.58,1450.455,-0.085,-0.62,0.44,0.73697,0.73697,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,volume,m_per_min,Metros por minuto,21,50,12,23,47.8,53.9,111.45,111.49,-0.1,-0.66,0.44,0.70514,0.73697,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,21,50,12,23,44.0,52.3,140.64,141.23,-0.166,-0.8,0.38,0.55235,0.73697,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,21,50,12,23,48.1,53.0,160.11,160.275,-0.087,-0.72,0.54,0.7336,0.73697,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,volume,distance_p90,Distância por 90 min (m),18,50,10,23,43.5,53.9,9959.565,10034.22,-0.144,-0.71,0.45,0.63227,0.63227,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),18,50,10,23,36.0,56.3,1345.435,1450.455,-0.295,-0.85,0.23,0.29701,0.62415,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,volume,m_per_min,Metros por minuto,18,50,10,23,43.5,53.9,110.66,111.49,-0.144,-0.68,0.48,0.63227,0.63227,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,volume,m_per_min_tip,Metros por minuto COM a bola,18,50,10,23,34.9,52.3,138.515,141.23,-0.275,-0.9,0.36,0.37449,0.62415,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,18,50,10,23,40.5,53.0,158.04,160.275,-0.293,-0.78,0.21,0.28858,0.62415,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),21,50,12,23,56.5,45.8,580.23,549.45,0.18,-0.36,0.79,0.49766,0.71662,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,21,50,12,23,55.6,44.2,48.27,45.48,0.276,-0.23,0.79,0.28922,0.71662,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),21,50,12,23,52.5,45.5,452.56,442.08,0.14,-0.42,0.73,0.59718,0.71662,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,21,50,12,23,52.2,41.6,4.63,4.47,0.187,-0.25,0.63,0.43557,0.71662,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),21,50,12,23,56.5,35.4,222.07,186.155,0.593,0.07,1.23,0.01866,0.11195,0.74,False,pode ser sorte,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),21,50,12,23,52.0,54.2,460.53,479.54,-0.069,-0.66,0.55,0.79048,0.79048,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),18,50,10,23,38.8,45.8,528.205,549.45,-0.252,-0.65,0.19,0.35207,0.5281,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,18,50,10,23,35.0,44.2,43.505,45.48,-0.338,-0.74,0.05,0.20729,0.5281,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),18,50,10,23,38.2,45.5,421.84,442.08,-0.191,-0.61,0.29,0.50045,0.60054,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,18,50,10,23,31.1,41.6,4.28,4.47,-0.261,-0.72,0.18,0.29978,0.5281,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),18,50,10,23,47.2,35.4,193.92,186.155,0.098,-0.4,0.66,0.73138,0.73138,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),18,50,10,23,32.2,54.2,400.13,479.54,-0.578,-1.11,-0.05,0.03372,0.20232,0.78,False,pode ser sorte,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),21,50,12,23,63.0,44.2,128.61,107.9,0.364,-0.11,0.91,0.14594,0.19458,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,sprints,sprint_count_p90,Número de sprints por 90,21,50,12,23,63.0,42.1,6.38,5.4,0.444,-0.02,0.97,0.0792,0.15841,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,21,50,12,23,56.5,34.1,1.96,1.22,0.528,0.01,1.11,0.04406,0.15841,0.74,False,pode ser sorte,False,False,não separa (poder insuficiente)
todos,Volante,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,21,50,12,23,56.5,49.9,4.67,3.885,0.193,-0.32,0.71,0.43246,0.43246,0.74,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),18,50,10,23,43.9,44.2,102.87,107.9,-0.27,-0.82,0.3,0.28616,0.48549,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,sprints,sprint_count_p90,Número de sprints por 90,18,50,10,23,47.7,42.1,5.43,5.4,-0.227,-0.64,0.23,0.36411,0.48549,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,18,50,10,23,48.8,34.1,1.57,1.22,0.041,-0.36,0.47,0.87923,0.87923,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Volante,CM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,18,50,10,23,32.5,49.9,3.29,3.885,-0.412,-0.94,0.1,0.1157,0.46281,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
