temporada,clube,faixa,trave,fronteira,dist_g4,no_recorte,jogador,posicao,setor,idade_na_temporada,sc_player_id,sc_nome,sc_short_name,wyscout_player_id,nascimento,minutos_wy,jogos_wy,fatia_pct,sc_matches,sc_min_medio,sc_min_tot,sc_poucos_jogos,tem_fisico,elegivel,titular,titular_ordem,clube_sc,clube_confere,clubes_no_ano_sc,cobertura_clube_pct,cobertura_baixa,distance_p90,running_distance_p90,m_per_min,m_per_min_tip,m_per_min_otip,hi_distance_p90,hi_count_p90,hsr_distance_p90,high_accel_p90,hi_distance_p30tip,hi_distance_p30otip,sprint_distance_p90,sprint_count_p90,sprint_count_p30tip,sprint_count_p30otip,psv99,psv99_top5,distance_p90_m60,running_distance_p90_m60,m_per_min_m60,hi_distance_p90_m60,hi_count_p90_m60,hsr_distance_p90_m60,high_accel_p90_m60,sprint_distance_p90_m60,sprint_count_p90_m60,psv99_m60,identidade
2022,Vila Nova,Meio,0,0,-15,1,Hugo Cabral,LAMF,Meia,33.0,171841,Hugo da Silva Cabral,Hugo Cabral,42843,1988-09-06,451.0,11.0,11.7,10,42.2,422,0,1,0,0,,,,,100.0,0,9662.15,1277.26,107.36,147.68,132.77,933.0,76.1,605.59,9.17,842.36,333.34,327.41,14.49,15.48,3.36,31.3,32.3,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Marlone,AMF,Meia,30.0,31649,Johnathan Marlone Azevedo da Silva,Marlone,235531,1992-04-02,337.0,12.0,8.7,11,28.4,313,0,1,0,0,,,,,100.0,0,10189.03,1440.36,113.21,142.57,158.31,613.85,50.07,488.08,5.76,368.42,347.75,125.76,6.62,2.81,2.77,26.79,28.58,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Jean Silva,RAMF,Meia,33.0,175748,Jean Gonçalves Silva,Jean Silva,47012,1989-03-07,290.0,8.0,7.5,6,42.5,255,1,1,0,0,,,,,100.0,0,10293.44,1562.01,114.37,158.24,143.42,1084.73,87.13,836.03,12.35,739.47,536.29,248.69,14.82,11.02,5.85,29.38,29.92,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Arthur Rezende,LDMF,Volante,28.0,24794,Arthur Rodrigues Rezende,Arthur Rezende,362337,1994-03-21,2653.0,32.0,68.9,29,84.3,2444,0,1,1,1,1,,,,100.0,0,10240.85,1488.65,113.79,145.4,158.17,449.46,37.5,397.16,3.57,232.22,290.79,52.3,3.28,1.51,1.41,26.12,28.42,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Rafinha Silva,RDMF,Volante,25.0,175718,Rafael Victor Silva Santos,Rafinha Silva,500978,1996-09-05,867.0,13.0,22.5,11,66.9,736,0,1,0,0,,,,,100.0,0,9912.21,1153.12,110.14,137.65,156.33,513.41,43.89,402.14,4.65,147.12,430.44,111.26,5.26,1.0,4.73,27.37,29.04,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Pablo Roberto,LDMF,Volante,22.0,53120,Pablo Roberto dos Santos Barbosa,Pablo Roberto,556444,1999-11-14,754.0,14.0,19.6,12,52.7,632,0,1,0,0,,,,,100.0,0,10363.17,1697.17,115.15,156.4,159.66,811.27,71.5,614.58,7.83,432.01,541.25,196.69,10.68,4.98,6.62,29.06,30.34,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Jean Martim,RDMF,Volante,23.0,183979,Jean Francisco Martim Cândido,Jean Martim,503501,1999-04-14,722.0,13.0,18.7,11,51.6,568,0,1,0,0,,,,,100.0,0,9325.3,1104.92,103.61,126.11,144.24,361.86,29.01,281.34,4.44,120.31,272.6,80.52,3.49,0.43,2.02,26.11,28.24,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Rafael Donato,RCB,Zaga,33.0,175704,Rafael Ferreira Donato,Rafael Donato,41899,1989-03-17,3339.0,35.0,86.7,32,95.4,3052,0,1,1,1,1,,,,100.0,0,8721.83,833.76,96.91,118.19,132.71,323.67,29.02,254.22,4.78,99.46,253.4,69.45,3.92,0.94,2.66,28.66,32.28,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Alisson Cassiano,LCB,Zaga,28.0,175708,Alisson Agostinho Cassiano da Silva,Alisson Cassiano,507317,1994-05-28,1968.0,22.0,51.1,21,92.2,1936,0,1,1,1,2,,,,100.0,0,9049.7,956.16,100.55,126.75,132.25,358.0,31.65,276.61,4.88,125.14,259.82,81.39,4.23,0.89,2.62,27.59,29.48,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Renato Palm,LCB,Zaga,30.0,175705,Renato Palm da Silveira,Renato Palm,268566,1991-10-14,1591.0,16.0,41.3,14,100.0,1399,0,1,1,0,,,,,100.0,0,8929.84,907.69,99.22,125.38,134.88,338.6,29.45,261.87,4.31,108.81,263.94,76.72,4.18,1.19,2.97,28.61,31.38,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Matheus Mancini,LCB,Zaga,27.0,31925,Matheus Mancini,Matheus Mancini,170349,1994-09-14,320.0,5.0,8.3,4,64.2,257,1,1,0,0,,,,,100.0,0,9207.44,1021.06,102.3,127.82,130.03,431.69,40.65,334.98,7.36,193.92,262.48,96.71,5.61,3.49,2.47,28.93,28.93,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Eduardo Doma,RCB,Zaga,24.0,175716,Eduardo Vinicius Domachowski,Eduardo Doma,599737,1998-08-29,198.0,2.0,5.1,1,100.0,100,1,1,0,0,,,,,100.0,0,9586.4,1161.39,106.52,132.12,151.66,583.39,50.42,463.65,7.2,198.44,520.18,119.74,8.1,3.24,6.65,29.1,29.1,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Pedro Bambú,RCB,Zaga,35.0,175717,Pedro Gonzaga,Pedro Bambú,43989,1987-06-06,187.0,6.0,4.9,6,31.3,188,1,1,0,0,,,,,100.0,0,10340.41,1474.25,114.89,139.77,153.42,954.21,72.44,734.01,6.72,419.53,543.19,220.2,11.03,3.5,5.84,28.17,28.68,,,,,,,,,,,
2022,Vila Nova,Meio,0,0,-15,1,Diogo,RCB,Zaga,24.0,31538,Diogo Augusto Pereira Neto,Diogo,547270,1998-03-11,26.0,1.0,0.7,1,25.9,26,1,1,0,0,,,,,100.0,0,11231.44,1837.11,124.79,166.1,168.41,1311.73,100.9,1022.94,3.48,701.47,796.02,288.79,17.4,6.62,14.34,30.7,30.7,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Matheus Anjos,CF,Atacante,24.0,177418,Matheus Aleksander dos Anjos,Matheus Anjos,491041,1998-12-21,1919.0,26.0,49.2,26,73.9,1921,0,1,1,1,1,,,,78.9,1,10089.66,1629.1,112.11,151.05,151.53,705.19,56.93,602.67,6.23,452.79,410.35,102.52,6.33,3.47,3.27,27.01,28.94,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Thonny Anderson,CF,Atacante,25.0,24846,Thonny Anderson Da Silva Carvalho,Thonny Anderson,381743,1997-12-27,1693.0,23.0,43.4,23,73.7,1696,0,1,1,1,2,,,,78.9,1,9865.41,1191.89,109.62,141.72,151.9,413.04,37.73,340.66,4.62,281.55,229.38,72.38,4.35,2.15,1.97,27.26,29.74,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Paulo Sérgio,CF,Atacante,34.0,172978,Paulo Sérgio Luiz de Souza,Paulo Sérgio,44406,1989-06-11,1257.0,18.0,32.2,18,69.9,1258,0,1,1,0,,,,,78.9,1,9381.77,1145.46,104.24,135.67,142.33,520.15,43.85,415.06,6.94,366.45,267.36,105.09,5.65,3.8,1.98,27.1,28.76,,,,,,,,,,,nome_colide
2023,ABC,Cai,0,0,-36,1,Felipe Garcia,CF,Atacante,32.0,,,,,,1142.0,13.0,29.3,,,,,0,0,0,,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Wallyson,CF,Atacante,34.0,695758,Wallyson Ricardo Maciel Monteiro,Wallyson,40844,1988-10-17,1034.0,15.0,26.5,15,69.0,1035,0,1,1,0,,,,,78.9,1,9616.21,1423.98,106.85,139.42,142.86,824.26,61.72,617.11,6.0,501.18,491.87,207.15,9.65,5.82,5.16,28.73,30.18,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Júnior Todinho,CF,Atacante,29.0,172986,Geremias Ribeiro Júnior,Júnior Todinho,294070,1993-12-13,619.0,10.0,15.9,10,61.7,617,0,1,0,0,,,,,78.9,1,9852.38,1374.88,109.47,139.76,148.84,617.25,56.03,488.84,7.3,385.37,357.57,128.41,7.59,4.55,3.32,28.21,29.96,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Léo Ceará,CF,Atacante,24.0,183968,José Leonardo Verissimo do Nascimento,Léo Ceará,502302,1999-03-05,461.0,7.0,11.8,7,63.1,442,1,1,0,0,,,,,78.9,1,9764.42,1285.81,108.49,146.41,146.9,772.71,70.3,584.22,8.76,530.7,446.38,188.49,11.82,7.18,6.56,28.41,28.78,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Renan Bressan,CF,Atacante,34.0,8927,Renan Bardini Bressan,Renan Bressan,73716,1988-11-03,295.0,8.0,7.6,8,36.8,295,0,1,0,0,,,,,78.9,1,10479.19,1827.4,116.44,139.48,171.68,713.12,55.91,610.46,6.72,253.14,606.27,102.66,6.11,2.3,3.27,26.68,27.7,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Raphael Luz,CF,Atacante,33.0,633583,Raphael Luz Pessoa,Raphael Luz,47176,1989-07-18,273.0,5.0,7.0,5,54.6,273,1,1,0,0,,,,,78.9,1,9642.65,1137.9,107.14,129.57,144.23,469.87,42.54,390.07,5.61,257.35,284.65,79.79,4.62,2.93,2.17,26.34,26.34,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Luccas Romário,CF,Atacante,20.0,640117,Luccas Gabriel Damasceno Moura,Luccas Romário,868701,2003-05-01,203.0,6.0,5.2,6,33.8,203,1,1,0,0,,,,,78.9,1,10070.57,1422.5,111.9,136.89,161.68,811.02,73.61,626.11,6.65,404.51,581.25,184.91,12.86,6.97,7.03,27.58,27.82,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Allan Dias,CF,Atacante,34.0,633576,Allan Monteiro Dias,Allan Dias,40872,1988-10-19,49.0,1.0,1.3,1,49.1,49,1,1,0,0,,,,,78.9,1,10400.14,1476.56,115.56,133.15,161.55,779.55,71.54,621.81,9.17,522.47,477.68,157.74,9.17,6.74,4.1,28.3,28.3,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Fábio Lima,RW,Extremo,26.0,,,,,,1834.0,24.0,47.0,,,,,0,0,1,1,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Welliton Matheus,RW,Extremo,23.0,156118,Welliton Silva De Azevedo Matheus,Welliton Matheus,435513,2000-07-14,1154.0,21.0,29.6,21,55.0,1155,0,1,1,1,2,,,,78.9,1,9378.03,1185.7,104.2,142.6,133.94,754.79,68.91,522.73,9.04,544.56,377.38,232.06,12.16,8.2,5.74,29.86,32.54,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Maycon Douglas,LW,Extremo,27.0,43393,Maycon Douglas Oliveira Silva,Maycon Douglas,417787,1996-08-27,842.0,22.0,21.6,22,38.4,844,0,1,0,0,,,,,78.9,1,9363.87,997.87,104.04,132.62,132.21,673.49,62.17,448.92,9.17,454.92,326.62,224.57,11.09,7.02,4.81,29.61,33.0,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Anderson,LW,Extremo,24.0,62307,Anderson Cordeiro Costa,Anderson,495393,1998-10-10,728.0,14.0,18.7,14,52.1,729,0,1,0,0,,,,,78.9,1,9864.64,1369.51,109.61,153.89,146.06,847.32,76.06,571.34,7.16,703.09,412.87,275.98,14.2,12.08,5.58,30.24,31.76,,,,,,,,,,,nome_colide
2023,ABC,Cai,0,0,-36,1,Evandro,RW,Extremo,26.0,17087,Evandro da Silva,Evandro,382201,1997-01-14,588.0,12.0,15.1,12,49.0,588,0,1,0,0,,,,,78.9,1,9430.83,1216.72,104.79,131.36,139.53,639.97,57.86,487.05,8.57,401.42,375.4,152.91,9.18,4.88,4.65,28.18,29.84,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Lucas Tocantins,LW,Extremo,28.0,175880,Lucas Costa da Silva,Lucas Tocantins,411088,1994-07-25,361.0,7.0,9.3,7,54.2,380,1,1,0,0,,,,,78.9,1,9777.23,1310.11,108.64,148.06,145.08,818.88,74.92,583.93,8.77,632.45,387.79,234.95,13.04,11.61,4.06,29.66,30.34,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Jefinho,LWF,Extremo,21.0,796839,Jeferson Cavalcante Fernandes Filho,Jefinho,801527,2002-01-14,53.0,3.0,1.4,3,17.6,53,1,1,0,0,,,,,78.9,1,10287.74,1647.4,114.31,156.08,158.11,1090.89,81.69,830.51,10.21,828.49,493.15,260.38,11.91,9.86,2.24,28.0,28.0,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Simão,GK,Goleiro,30.0,,,,,,1961.0,19.0,50.3,,,,,0,0,1,1,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Michael,GK,Goleiro,28.0,,,,,,1756.0,17.0,45.0,,,,,0,0,0,,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Gedeílson,RB,Lateral,31.0,186076,Gedeílson Vander Alves de Oliveira,Gedeílson,43168,1992-08-25,2029.0,26.0,52.0,26,78.2,2034,0,1,1,1,1,,,,78.9,1,9639.09,1216.57,107.1,137.05,142.62,689.89,59.07,497.12,7.88,414.31,407.11,192.77,9.78,6.04,5.12,29.84,32.24,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Romário,LB,Lateral,31.0,175882,Romário Guilherme dos Santos,Romário,48791,1992-03-13,1725.0,20.0,44.2,20,86.3,1727,0,1,1,1,2,,,,78.9,1,9766.42,1266.93,108.52,140.97,146.06,621.76,49.31,487.45,6.36,316.68,443.25,134.32,7.66,3.89,4.53,27.89,29.62,,,,,,,,,,,nome_colide
2023,ABC,Cai,0,0,-36,1,Jhonnathan,LB,Lateral,22.0,44478,Jhonnathan Espedito Coco Wagner,Jhonnathan,602767,2001-03-04,1272.0,15.0,32.6,15,84.8,1273,0,1,1,0,,,,,78.9,1,9251.61,1070.66,102.8,130.51,140.66,483.32,42.65,386.57,4.74,181.89,355.74,96.75,6.51,2.33,4.22,27.81,29.24,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Alex Silva,RB,Lateral,29.0,31917,Alex da Silva,Alex Silva,267536,1994-05-15,918.0,10.0,23.5,10,91.8,918,0,1,1,0,,,,,78.9,1,9098.81,1123.7,101.1,130.05,138.34,607.5,49.42,468.93,6.08,339.4,393.39,138.56,7.94,4.69,3.93,28.38,29.16,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Alemão,RB,Lateral,33.0,640116,Jucimar José Teixeira,Alemão,42488,1990-05-20,886.0,12.0,22.7,12,74.0,888,0,1,0,0,,,,,78.9,1,9462.57,1184.33,105.14,135.13,142.03,664.0,57.89,496.1,7.2,404.03,391.13,167.9,9.23,5.89,4.39,28.77,30.04,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Márcio Azevedo,LB,Lateral,37.0,28231,Márcio Gonzaga de Azevedo,Márcio Azevedo,40577,1986-05-02,384.0,4.0,9.8,4,96.1,384,1,1,0,0,,,,,78.9,1,8664.96,979.14,96.28,116.4,135.98,443.91,38.16,346.28,4.68,157.58,356.68,97.63,5.15,1.27,3.56,28.02,28.02,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Randerson,RB,Lateral,19.0,776881,Randerson de Sousa Almeida,Randerson,1017580,2004-03-12,350.0,5.0,9.0,4,61.6,246,1,1,0,0,,,,,78.9,1,10209.5,1561.39,113.44,153.64,158.01,828.01,62.12,676.0,6.58,602.37,449.44,152.01,8.77,7.11,3.56,26.77,26.77,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Thallyson,RB,Lateral,27.0,646997,Thallyson Gabriel Lobo Seabra,Thallyson,470691,1996-03-24,322.0,5.0,8.3,5,64.3,322,1,1,0,0,,,,,78.9,1,9847.98,1385.34,109.42,126.54,154.13,626.75,55.42,493.22,6.44,222.4,461.37,133.52,6.72,1.82,3.32,27.88,27.88,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Daniel Vançan,LB,Lateral,26.0,633581,Daniel Vançan,Daniel Vançan,445029,1996-10-25,229.0,3.0,5.9,3,76.3,229,1,1,0,0,,,,,78.9,1,10405.43,1459.85,115.62,145.05,156.05,977.17,71.6,758.84,5.9,567.32,589.06,218.33,10.62,6.29,6.66,29.1,29.1,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Ramon,RCMF,Meia,23.0,,,,,,2404.0,30.0,61.7,,,,,0,0,1,1,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Wallace,LCMF,Meia,22.0,67962,Wallace Madeira Almeida,Wallace,501166,2001-03-15,1304.0,19.0,33.4,19,68.6,1304,0,1,1,1,2,,,,78.9,1,10247.83,1415.58,113.86,148.95,162.44,472.32,40.37,370.46,3.38,280.78,298.83,101.86,4.49,2.34,1.99,27.45,29.5,,,,,,,,,,,nome_colide
2023,ABC,Cai,0,0,-36,1,Nathan Melo,LCMF,Meia,22.0,145079,Nathan Melo Silva,Nathan Melo,649496,2001-03-20,1188.0,16.0,30.5,16,74.2,1187,0,1,1,0,,,,,78.9,1,10071.55,1384.45,111.91,149.45,156.79,538.51,48.05,438.92,3.79,191.68,453.78,99.59,5.53,1.46,4.29,27.39,29.54,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Wellington Reis,LCMF,Meia,31.0,633578,Wellington Rodrigues dos Reis,Wellington Reis,45914,1991-12-15,1130.0,19.0,29.0,19,59.5,1131,0,1,1,0,,,,,78.9,1,10064.44,1328.93,111.83,145.4,161.37,480.69,40.02,378.92,4.3,219.54,352.98,101.77,4.77,1.86,3.17,27.16,29.44,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Jean Patrick,RCMF,Meia,31.0,633579,Jean Patrick Reis,Jean Patrick,214279,1992-06-25,444.0,8.0,11.4,8,55.5,444,0,1,0,0,,,,,78.9,1,10787.64,1825.59,119.86,148.48,171.34,488.81,35.45,457.61,3.04,162.99,393.48,31.2,2.03,0.59,0.69,24.82,25.4,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Bruno Lima,RCMF,Meia,30.0,669252,Bruno Felipe Lima Teixeira,Bruno Lima,40615,1992-09-18,330.0,4.0,8.5,4,82.4,330,1,1,0,0,,,,,78.9,1,9178.96,1269.03,101.99,132.04,150.58,465.61,39.87,364.3,3.55,246.52,336.88,101.31,5.73,1.73,2.85,28.27,28.27,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Jean Martim,RCMF,Meia,24.0,183979,Jean Francisco Martim Cândido,Jean Martim,503501,1999-04-14,294.0,7.0,7.5,7,42.3,296,1,1,0,0,,,,,78.9,1,9026.75,1136.17,100.3,126.14,143.3,266.57,21.88,251.67,3.34,79.66,229.19,14.89,0.91,0.0,0.0,24.74,25.68,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Gustavo Hebling,RCMF,Meia,27.0,4152,Gustavo Hebling de Aguiar,Gustavo Hebling,255255,1996-04-05,184.0,5.0,4.7,5,37.0,185,1,1,0,0,,,,,78.9,1,10164.36,1283.42,112.94,137.91,161.6,567.6,47.14,443.2,6.8,249.25,436.34,124.41,5.83,2.51,2.54,27.92,27.92,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,De Paula,RAMF,Meia,24.0,633586,Lucas Gonçalves de Paula,De Paula,488477,1999-03-14,97.0,3.0,2.5,3,32.3,97,1,1,0,0,,,,,78.9,1,10284.3,1433.94,114.27,141.4,150.25,893.2,82.55,595.47,6.49,483.36,531.74,297.73,14.84,8.81,9.31,30.43,30.43,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,A. Rodríguez,RCMF,Meia,23.0,540286,Agustín Rodríguez da Luz,A. Rodríguez,749595,2000-05-18,62.0,1.0,1.6,1,62.2,62,1,1,0,0,,,,,78.9,1,10849.2,2025.72,120.55,158.81,186.99,500.64,52.09,480.39,2.89,96.38,546.15,20.26,4.34,0.0,1.92,24.9,24.9,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Habraão,LCB,Zaga,22.0,84609,Habraão Lincon Do Nascimento Saraiva,Habraão,554749,2001-06-26,1953.0,22.0,50.1,22,88.9,1956,0,1,1,1,1,,,,78.9,1,8628.46,841.86,95.87,114.56,135.38,362.2,31.7,276.99,4.05,96.0,302.19,85.21,4.6,1.02,3.42,28.55,31.22,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Afonso,RCB,Zaga,29.0,633580,Stephannyo Afonso Lopes de Oliveira,Afonso,219835,1993-12-01,1550.0,16.0,39.8,16,96.9,1551,0,1,1,1,2,,,,78.9,1,8748.51,843.9,97.21,120.24,137.31,387.48,35.0,275.81,4.24,134.97,308.25,111.67,5.75,1.59,4.04,29.95,31.8,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Fabrício,LCB,Zaga,33.0,177445,Fabrício Silva Dornellas,Fabrício,40932,1990-02-20,1430.0,16.0,36.7,16,89.6,1433,0,1,1,0,,,,,78.9,1,8428.24,868.45,93.65,115.56,129.53,310.34,26.07,252.3,3.58,88.81,260.73,58.03,3.27,0.46,2.19,26.96,28.92,,,,,,,,,,,nome_colide
2023,ABC,Cai,0,0,-36,1,Richardson,LCB,Zaga,31.0,,,,,,1219.0,14.0,31.3,,,,,0,0,0,,,,,78.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,ABC,Cai,0,0,-36,1,Genílson,RCB,Zaga,32.0,701061,Genílson Ventura Mendes de Oliveira,Genílson,43130,1990-10-27,714.0,8.0,18.3,8,89.3,714,0,1,0,0,,,,,78.9,1,8829.98,860.8,98.11,120.72,132.03,281.05,24.45,219.42,3.53,90.4,222.49,61.63,2.77,0.35,1.79,27.65,29.34,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Gustavo Coutinho,CF,Atacante,24.0,183964,Gustavo Coutinho Silva Lopes,Gustavo Coutinho,499155,1999-01-19,2565.0,31.0,67.2,29,83.2,2413,0,1,1,1,1,,,,76.5,1,9662.58,1271.49,107.36,134.72,152.57,807.03,74.85,570.67,8.06,464.22,508.33,236.37,14.36,7.66,8.64,30.17,32.24,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Matheus Peixoto,CF,Atacante,27.0,53236,Matheus Vieira Campos Peixoto,Matheus Peixoto,296075,1995-11-16,593.0,16.0,15.5,15,39.2,588,0,1,0,0,,,,,76.5,1,8933.02,1204.66,99.26,132.63,146.39,593.15,39.63,483.73,6.73,360.52,368.79,109.42,4.74,2.61,3.05,27.04,29.78,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Daniel Lima,CF,Atacante,18.0,94323,Daniel Alves de Lima,Daniel Lima,752714,2004-12-06,522.0,14.0,13.7,10,40.0,400,0,1,0,0,,,,,76.5,1,9812.61,1338.74,109.03,133.37,154.76,770.5,74.1,601.8,7.88,358.72,566.27,168.69,11.26,4.8,8.38,29.13,31.68,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Ronaldo,GK,Goleiro,27.0,,,,,,3659.0,36.0,95.9,,,,,0,0,1,1,,,,76.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Bruno Tubarão,RB,Lateral,28.0,24848,Bruno Nunes de Barros,Bruno Tubarão,416353,1995-03-05,2767.0,34.0,72.5,33,81.2,2681,0,1,1,1,1,,,,76.5,1,9637.12,1266.87,107.08,134.85,147.57,705.25,60.27,519.65,7.49,391.28,467.18,185.6,10.41,5.38,6.55,30.26,32.92,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Rodrigo Soares,RB,Lateral,30.0,16089,Rodrigo Alves Soares,Rodrigo Soares,47669,1992-12-26,1656.0,21.0,43.4,21,79.1,1661,0,1,1,1,2,,,,76.5,1,9786.72,1382.61,108.74,141.65,150.81,625.47,51.26,530.37,5.85,329.24,426.94,95.1,6.88,3.02,4.76,28.11,29.66,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Lucas Esteves,LB,Lateral,23.0,31778,Lucas Esteves Souza,Lucas Esteves,551530,2000-06-24,1507.0,16.0,39.5,16,94.3,1508,0,1,1,0,,,,,76.5,1,9048.87,1124.3,100.54,127.97,142.14,695.99,56.81,509.28,7.4,396.58,467.18,186.71,9.79,5.29,6.34,30.46,32.98,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Jefferson,LB,Lateral,26.0,28296,Jefferson Junio Antonio da Silva,Jefferson,417473,1997-01-03,1052.0,13.0,27.6,10,92.0,920,0,1,1,0,,,,,76.5,1,9652.42,1241.72,107.25,136.96,145.48,602.02,51.57,468.54,5.68,323.0,426.26,133.48,8.42,3.97,5.6,29.42,30.64,,,,,,,,,,,nome_colide
2023,Atlético-GO,Sobe,0,1,0,1,Renan Silva,RB,Lateral,19.0,669882,Renan Silva Ferreira,Renan Silva,764319,2004-01-11,202.0,3.0,5.3,2,94.7,189,1,1,0,0,,,,,76.5,1,10101.48,1458.34,112.24,139.48,147.74,782.15,73.65,618.22,6.65,415.78,458.5,163.94,12.35,6.76,6.41,29.05,29.05,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Guilherme Bastos,LB,Lateral,20.0,721208,Guilherme Bastos da Silva,Guilherme Bastos,662031,2003-06-25,113.0,2.0,3.0,2,56.4,113,1,1,0,0,,,,,76.5,1,9767.59,1295.11,108.53,141.45,163.91,904.66,61.48,535.77,8.78,412.17,852.17,368.89,12.78,4.45,10.3,30.55,30.55,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Igor Ribeiro,LB,Lateral,22.0,763887,Igor Ribeiro Costa,Igor Ribeiro,555502,2001-05-10,108.0,2.0,2.8,1,103.5,103,1,1,0,0,,,,,76.5,1,9080.91,999.61,100.9,128.92,135.97,522.86,53.07,336.68,6.96,215.72,452.24,186.18,9.57,2.36,7.84,30.4,30.4,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Moraes,LB,Lateral,25.0,53353,Onitlasi Júnior de Moraes Rodrigues,Moraes,416402,1997-10-03,85.0,1.0,2.2,1,85.1,85,1,1,0,0,,,,,76.5,1,10381.2,1354.76,115.35,140.46,161.53,689.54,58.17,689.54,8.46,304.13,515.65,0.0,8.46,1.38,6.84,29.5,29.5,,,,,,,,,,,
2023,Atlético-GO,Sobe,0,1,0,1,Luan Sales,RB,Lateral,22.0,32921,Luan Sales do Nascimento,Luan Sales,601967,2001-05-23,55.0,1.0,1.4,1,55.2,55,1,1,0,0,,,,,76.5,1,9802.78,1205.79,108.92,144.51,163.17,721.85,44.0,483.95,6.52,567.03,457.43,237.9,6.52,6.59,3.96,30.5,30.5,,,,,,,,,,,
