temporada,no_recorte,clube,faixa,trave,fronteira,dist_g4,pos_final,cobertura_pct,cobertura_baixa,sc_match_id,data_sc,data_wy,data_desloc,rodada,turno,adversario,mando,resultado,pontos_jogo,golos_pro,golos_contra,descanso_dias,jogo_curto,jogo_curto_ate4,descanso_na_borda,comp_anterior,atletas_no_jogo,sc_player_id,jogador,posicao,setor,minutos,min60,distance_p90,running_distance_p90,m_per_min,hi_distance_p90,sprint_distance_p90,sprint_count_p90,high_accel_p90,psv99
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,29748,N. Linares,LM,Midfield,104.95,1,9921.01,1506.72,110.23,475.94,42.88,3.43,3.43,25.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,31915,Bruno Ramires,LCB,Central Defender,53.07,0,8155.97,678.39,90.62,371.42,84.8,3.39,6.78,29.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,35718,Larry Vásquez,RM,Midfield,104.95,1,9397.9,1224.58,104.42,525.68,53.17,5.15,5.15,25.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,35778,N. Castrillón,RCB,Central Defender,25.97,0,7975.22,627.34,88.61,291.14,114.38,3.47,6.93,27.7
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,36122,Kevin Ramírez,RW,Wide Attacker,104.95,1,8914.24,951.88,99.05,740.92,262.41,11.15,6.86,30.7
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,153808,Eliton Júnior,LW,Wide Attacker,53.07,0,10728.77,1813.0,119.21,447.74,22.05,1.7,6.78,24.7
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,172977,Fabiano,LCB,Central Defender,104.95,1,8414.29,799.24,93.49,324.15,96.05,6.86,6.86,29.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,172989,Alex Sandro,CF,Center Forward,29.92,0,9732.03,1287.58,108.13,899.5,204.57,15.04,15.04,29.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,633601,Thomás Luciano,RB,Full Back,104.95,1,9102.91,1013.63,101.14,473.37,88.33,3.43,6.0,26.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,701660,Rafael Monteiro,LB,Full Back,51.88,0,8539.74,1238.55,94.89,482.24,58.98,3.47,5.2,25.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,822526,Rafael Tavares,CF,Center Forward,51.88,0,10092.26,1682.62,112.14,836.11,98.88,8.67,5.2,26.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,840008,Luan Silva,CF,Center Forward,75.03,1,8894.05,1065.13,98.82,415.02,118.75,6.0,6.0,27.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2016827,2025-05-13,2025-05-13,0,7,1T,CRB,casa,E,1,1,1,10,0,0,0,Brazil. Serie B,15,970508,Luquinhas,LW,Wide Attacker,41.57,0,9529.03,1348.92,105.88,1071.77,225.18,12.99,6.5,29.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,26480,Diego Zabala,LF,Wide Attacker,63.12,1,9522.37,1307.58,105.8,598.89,175.39,7.13,7.13,29.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,28278,Jackson,CB,Central Defender,106.33,1,7659.03,675.42,85.1,253.92,38.93,3.39,5.08,28.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,29748,N. Linares,RM,Midfield,50.03,0,11136.38,2340.24,123.74,663.76,64.76,7.2,1.8,25.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,35718,Larry Vásquez,LM,Midfield,106.33,1,9247.71,1299.22,102.75,291.16,24.55,1.69,4.23,25.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,35778,N. Castrillón,RCB,Central Defender,106.33,1,8386.08,867.55,93.18,310.63,34.7,3.39,5.08,27.1
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,36122,Kevin Ramírez,RF,Wide Attacker,106.33,1,9001.41,1184.11,100.02,829.47,193.82,9.31,11.85,28.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,64683,Wellington,RCB,Central Defender,56.3,0,7215.99,564.3,80.18,207.82,59.15,4.8,12.79,29.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,172977,Fabiano,LCB,Central Defender,106.33,1,8151.63,815.08,90.57,367.34,55.02,4.23,5.92,29.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,333578,Raimar,LW,Wide Attacker,30.63,0,9284.0,1518.93,103.16,1416.1,496.52,23.5,8.81,30.1
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,633601,Thomás Luciano,RWB,Full Back,50.03,0,9826.85,1482.21,109.19,546.84,55.76,3.6,5.4,26.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,701660,Rafael Monteiro,LWB,Full Back,75.7,1,9298.41,1196.04,103.32,669.35,133.16,13.08,8.32,28.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,753563,William Barbio,RW,Wide Attacker,43.22,0,8638.33,1078.75,95.98,366.53,110.37,4.17,6.25,27.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,840008,Luan Silva,CF,Center Forward,56.32,0,9619.0,1296.06,106.88,543.36,89.49,7.99,7.99,27.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2017918,2025-05-19,2025-05-20,1,8,1T,Volta Redonda,fora,E,1,1,1,7,0,0,0,Brazil. Serie B,14,904926,Robertinho,LM,Midfield,56.3,0,9028.77,1505.86,100.32,433.21,9.59,0.0,4.8,24.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,4289,Henrique Almeida,CF,Center Forward,60.33,1,9530.55,1117.29,105.9,422.15,59.67,2.98,7.46,25.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,26480,Diego Zabala,LW,Wide Attacker,76.12,1,9201.4,956.56,102.24,495.42,102.87,5.91,4.73,26.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,28278,Jackson,CB,Central Defender,98.27,1,8048.71,672.25,89.43,287.58,43.05,0.92,5.5,28.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,35718,Larry Vásquez,RM,Midfield,98.27,1,9487.55,1274.9,105.42,513.81,139.21,7.33,4.58,29.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,35778,N. Castrillón,RCB,Central Defender,98.27,1,8520.39,903.05,94.67,431.38,99.83,8.24,6.41,28.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,36122,Kevin Ramírez,RW,Wide Attacker,35.68,0,10068.57,1256.05,111.87,963.48,295.1,20.18,12.61,29.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,64683,Wellington,RCB,Central Defender,22.15,0,9808.58,1328.67,108.98,694.81,162.53,12.19,8.13,29.1
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,172977,Fabiano,LCB,Central Defender,98.27,1,8329.88,743.69,92.55,340.71,67.77,1.83,7.33,29.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,177441,Fernando Neto,DM,Midfield,37.93,0,10498.68,1781.81,116.65,443.67,30.84,2.37,4.75,24.1
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,633601,Thomás Luciano,RWB,Full Back,76.12,1,9637.71,1256.89,107.09,565.19,151.35,7.09,8.28,28.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,701660,Rafael Monteiro,LWB,Full Back,98.27,1,9072.66,1053.26,100.81,561.43,141.96,8.24,7.33,30.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,822526,Rafael Tavares,CF,Center Forward,22.15,0,10718.74,1726.86,119.1,1133.63,239.73,12.19,8.13,27.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,834566,Cocote,LM,Midfield,62.58,1,9840.8,1233.87,109.34,939.07,326.44,15.82,11.5,29.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,904926,Robertinho,LM,Midfield,60.33,1,9639.45,1118.78,107.1,331.16,37.29,2.98,4.48,26.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2018625,2025-05-25,2025-05-25,0,9,1T,Operário-PR,casa,V,3,2,0,5,0,0,0,Brazil. Serie B,15,904929,Vitão,CF,Center Forward,37.93,0,9656.41,1331.02,107.29,949.03,270.47,11.86,4.75,28.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,4289,Henrique Almeida,CF,Center Forward,37.73,0,9354.59,1259.36,103.94,813.34,267.14,16.7,9.54,29.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,25057,J. Torres,LW,Wide Attacker,50.38,0,9288.79,1080.71,103.21,793.12,262.59,8.93,7.15,30.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,26480,Diego Zabala,RW,Wide Attacker,59.68,0,10065.62,1171.68,111.84,1060.09,253.34,13.57,7.54,27.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,28278,Jackson,CB,Central Defender,97.42,1,8683.42,903.54,96.48,383.4,133.04,6.47,3.7,29.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,35778,N. Castrillón,RCB,Central Defender,97.42,1,8782.28,958.05,97.58,671.65,196.78,8.31,7.39,30.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,64683,Wellington,LCB,Central Defender,50.38,0,8502.81,861.0,94.48,478.73,141.12,7.15,8.93,28.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,172977,Fabiano,LCB,Central Defender,97.42,1,9092.69,1128.04,101.03,595.89,191.24,11.09,6.47,30.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,177441,Fernando Neto,LM,Midfield,71.48,1,10579.67,1514.62,117.55,489.76,103.24,7.55,5.04,28.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,633601,Thomás Luciano,RWB,Full Back,97.42,1,9748.64,1504.98,108.32,852.73,210.64,8.31,9.24,28.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,701660,Rafael Monteiro,LWB,Full Back,47.03,0,10291.0,1327.99,114.34,474.56,105.24,3.83,9.57,26.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,818786,Guilherme Xavier,LM,Midfield,25.93,0,10168.38,1516.58,112.98,631.62,111.05,3.47,0.0,26.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,822526,Rafael Tavares,LW,Wide Attacker,37.73,0,10587.72,1712.54,117.64,753.71,114.49,7.16,4.77,28.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,834566,Cocote,LW,Wide Attacker,47.03,0,11640.04,1659.04,129.33,1259.11,306.17,15.31,5.74,29.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,840008,Luan Silva,CF,Center Forward,59.68,0,9789.67,1209.38,108.77,892.71,212.62,12.06,9.05,27.7
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2019207,2025-06-02,2025-06-03,1,10,1T,Chapecoense,fora,D,0,0,4,9,0,0,0,Brazil. Serie B,15,904926,Robertinho,RM,Midfield,97.42,1,9610.06,1346.07,106.78,367.7,23.1,0.0,2.77,23.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,4289,Henrique Almeida,CF,Center Forward,18.75,0,10593.6,1689.6,117.71,580.8,120.0,4.8,9.6,27.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,25057,J. Torres,RW,Wide Attacker,33.95,0,10171.72,1370.54,113.02,949.04,275.7,18.56,7.95,28.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,26480,Diego Zabala,LW,Wide Attacker,98.9,1,9420.42,1279.47,104.67,645.2,117.39,10.01,3.64,26.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,28278,Jackson,CB,Central Defender,98.9,1,8411.22,594.24,93.46,374.92,106.47,4.55,3.64,27.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,35718,Larry Vásquez,RM,Midfield,56.62,0,9873.24,1257.4,109.7,538.89,165.32,6.36,6.36,29.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,35778,N. Castrillón,RCB,Central Defender,98.9,1,8747.02,1019.21,97.19,407.68,98.28,6.37,3.64,29.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,36122,Kevin Ramírez,RW,Wide Attacker,64.95,1,9889.61,1283.14,109.88,863.28,304.85,16.63,12.47,31.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,64683,Wellington,RCB,Central Defender,42.28,0,8980.13,744.97,99.78,402.29,142.61,2.13,8.51,28.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,172977,Fabiano,LCB,Central Defender,98.9,1,8920.83,957.33,99.12,526.9,168.35,10.01,5.46,29.1
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,177441,Fernando Neto,RM,Midfield,42.28,0,11000.08,1796.45,122.22,449.11,97.91,4.26,2.13,27.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,633601,Thomás Luciano,RWB,Full Back,56.62,0,10450.28,1619.84,116.11,756.67,189.17,12.72,9.54,29.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,701660,Rafael Monteiro,LWB,Full Back,56.62,0,9512.39,1220.84,105.69,583.4,151.02,6.36,9.54,31.6
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,822526,Rafael Tavares,RW,Wide Attacker,42.28,0,10531.81,1679.39,117.02,683.25,168.15,6.39,2.13,28.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,840008,Luan Silva,CF,Center Forward,80.15,1,9125.76,1039.8,101.4,443.54,70.74,5.61,5.61,26.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2020643,2025-06-09,2025-06-10,1,11,1T,Athletic,casa,V,3,1,0,7,0,0,0,Brazil. Serie B,15,904926,Robertinho,LM,Midfield,98.9,1,9932.76,1448.74,110.36,487.77,85.54,4.55,1.82,27.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,25057,J. Torres,RF,Wide Attacker,32.13,0,9416.39,1165.15,104.63,551.76,70.02,2.8,2.8,25.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,26480,Diego Zabala,LF,Wide Attacker,80.1,1,9748.31,1270.79,108.31,674.16,142.7,6.74,6.74,29.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,28278,Jackson,CB,Central Defender,103.18,1,8228.65,798.09,91.43,326.22,59.31,6.11,4.36,26.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,32415,A. Rodríguez,CF,Center Forward,37.13,0,8962.84,1260.32,99.59,635.01,225.4,9.69,14.54,30.5
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,35718,Larry Vásquez,RM,Midfield,103.18,1,9706.22,1510.71,107.85,648.94,161.36,6.98,4.36,29.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,35778,N. Castrillón,RWB,Full Back,103.18,1,9177.64,1181.0,101.97,832.98,175.32,9.59,6.98,30.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,36122,Kevin Ramírez,RF,Wide Attacker,71.05,1,9827.16,1327.52,109.19,1109.64,381.28,21.53,15.2,31.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,172977,Fabiano,LCB,Central Defender,103.18,1,8842.71,1027.49,98.25,559.1,123.86,7.85,6.98,27.4
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,701660,Rafael Monteiro,LWB,Full Back,66.05,1,9111.73,1309.46,101.24,663.59,156.7,8.18,5.45,31.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,753563,William Barbio,RWB,Full Back,23.08,0,9528.95,1321.73,105.88,756.39,140.36,7.8,3.9,27.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,818786,Guilherme Xavier,LWB,Full Back,37.13,0,9491.2,1192.46,105.46,671.36,101.8,9.69,4.85,28.2
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,822526,Rafael Tavares,LF,Wide Attacker,23.08,0,10293.14,1520.58,114.37,608.23,70.18,3.9,3.9,26.0
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,840008,Luan Silva,CF,Center Forward,66.05,1,9198.94,1092.81,102.21,491.9,25.89,1.36,6.81,25.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,904926,Robertinho,LM,Midfield,103.18,1,9196.83,1209.79,102.19,390.76,56.7,1.74,2.62,27.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021073,2025-06-15,2025-06-16,1,12,1T,Criciúma,fora,D,0,2,3,6,0,0,0,Brazil. Serie B,15,997337,Matheus Blade,RCB,Central Defender,80.1,1,9555.06,1396.63,106.17,571.91,115.73,7.87,5.62,27.3
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021559,2025-06-22,2025-06-22,0,13,1T,Vila Nova,casa,V,3,2,1,6,0,0,0,Brazil. Serie B,15,25057,J. Torres,RW,Wide Attacker,27.77,0,9811.4,1244.66,109.02,625.57,181.51,6.48,9.72,29.8
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021559,2025-06-22,2025-06-22,0,13,1T,Vila Nova,casa,V,3,2,1,6,0,0,0,Brazil. Serie B,15,26480,Diego Zabala,LW,Wide Attacker,54.68,0,9328.62,1025.36,103.65,543.13,184.33,6.58,9.88,28.9
2025,1,Amazonas,Cai,0,0,-26,18,100.0,0,2021559,2025-06-22,2025-06-22,0,13,1T,Vila Nova,casa,V,3,2,1,6,0,0,0,Brazil. Serie B,15,28278,Jackson,CB,Central Defender,99.28,1,8062.38,787.75,89.58,262.88,41.7,2.72,3.63,26.2
