ano,jogador,time,posicao,grupo,idade,jogos,minutos,fatia_pct,time_hoje,faixa_do_time,id_tm,lesao_dias,lesao_n,lesao_jogos_perdidos,alta,temporadas_alta_ult3,temporadas_com_dado_ult3,regular
2026,Reidiney,Novorizontino,RAMF,Extremo,19,14,1076,38.3,Grêmio Novorizontino U20,Sobe,,,,,0,0,1,0
2026,Lucas Rodrigues,Goiás,RCMF,Meia,18,13,1069,39.6,Goiás U20,Meio,1257109,,,,0,0,2,0
2026,Djalma Silva,Goiás,LB,Lateral,31,20,1060,39.2,Goiás,Meio,555672,,,,0,0,1,0
2026,Júlio,Ponte Preta,RWB,Lateral,19,13,1059,42.3,Ponte Preta,Cai,,,,,0,0,1,0
2026,Victor Andrade,Náutico,LAMF,Extremo,30,19,1054,39.2,Náutico,Meio,203323,,,,0,0,2,0
2026,Sergio Palacios,Ponte Preta,RCB,Zaga,21,12,1053,42.0,Ponte Preta,Cai,1174214,,,,0,0,1,0
2026,Klaus,Operário-PR,RCB,Zaga,32,12,1046,38.4,Operário PR,Meio,,,,,0,1,2,0
2026,Wallace,Botafogo-SP,LCB,Zaga,31,14,1046,38.3,Botafogo SP,Meio,,,,,0,1,3,0
2026,N. Castrillón,Novorizontino,RB,Lateral,30,12,1030,36.7,Grêmio Novorizontino,Sobe,,,,,0,0,2,0
2026,Matheus Araújo,Ceará,AMF,Meia,24,18,1023,41.9,Ceará,Meio,678853,,,,0,0,1,0
2026,Brandão,Ponte Preta,CF,Atacante,22,16,1020,40.7,Ponte Preta,Cai,,,,,0,0,2,0
2026,Gegé,Goiás,LAMF,Extremo,32,17,1015,37.6,Goiás,Meio,299596,,,,0,1,3,0
2026,D. Vera,Athletic,LWF,Extremo,23,21,1011,36.9,Athletic Club,Meio,,,,,0,0,1,0
2026,Yago,América-MG,LCMF,Meia,20,18,1010,37.7,América Mineiro,Cai,,,,,0,0,2,0
2026,Aderlan,Juventude,RWB,Lateral,36,14,1009,37.6,Juventude,Sobe,101506,,,,0,0,2,0
2026,Léo Índio,Náutico,RCB,Zaga,30,13,1009,37.6,Náutico,Meio,,,,,0,0,1,0
2026,Thalys,Ponte Preta,RB,Lateral,26,12,1006,40.2,Ponte Preta,Cai,,,,,0,0,2,0
2026,Juninho,Goiás,RDMF,Volante,38,20,1005,37.2,Goiás,Meio,,,,,0,0,3,0
2026,G. Cabezas,Athletic,RCMF,Meia,23,19,996,36.4,Athletic Club,Meio,,,,,0,0,1,0
2026,G. Barros,América-MG,LW,Extremo,24,15,991,37.0,América Mineiro,Cai,,,,,0,0,3,0
2026,L. Maciel,Botafogo-SP,DMF,Volante,30,20,979,35.8,Botafogo SP,Meio,,,,,0,1,2,0
2026,Willian Maranhão,Vila Nova,LDMF,Volante,30,15,973,36.7,Vila Nova,Sobe,538107,,,,0,1,3,0
2026,Patrick De Lucca,CRB,DMF,Volante,26,21,968,35.7,CRB,Meio,689737,,,,0,1,3,0
2026,Lucas Lima,São Bernardo,RDMF,Volante,26,17,965,36.8,São Bernardo FC,Meio,,,,,0,1,2,0
2026,Bruno José,Atlético-GO,RAMF,Extremo,28,21,960,36.0,Atlético GO,Meio,644210,,,,0,0,2,0
2026,Pablo Dyego,Londrina,LW,Extremo,32,18,960,34.3,Londrina,Cai,264343,,,,0,0,3,0
2026,Jean Carlos,Náutico,AMF,Meia,34,10,960,35.7,Náutico,Meio,,,,,0,0,3,0
2026,Samuel,Náutico,LDMF,Volante,22,16,957,35.6,Náutico,Meio,1222898,,,,0,0,1,0
2026,Guilherme Marques,Atlético-GO,AMF,Meia,35,16,956,35.9,Atlético GO,Meio,,,,,0,0,1,0
2026,Anderson,Vila Nova,LCB,Zaga,31,11,946,35.7,Vila Nova,Sobe,539183,,,,0,0,2,0
2026,B. Baldini,Avaí,LCB,Zaga,19,9,938,33.9,Athletico Paranaense U20,Cai,,,,,0,0,1,0
2026,Dellatorre,Vila Nova,CF,Atacante,34,15,920,34.7,Vila Nova,Sobe,184604,,,,0,1,3,0
2026,Diego Porfírio,Ponte Preta,LB,Lateral,27,13,917,36.6,Ponte Preta,Cai,896860,,,,0,0,1,0
2026,Lyncon,CRB,LCB,Zaga,21,11,916,33.8,CRB,Meio,1083889,,,,0,0,2,0
2026,Maguinho,Operário-PR,RB,Lateral,34,16,914,33.6,Operário PR,Meio,350766,,,,0,0,2,0
2026,Diego Leão,Ponte Preta,CB,Zaga,21,11,913,36.4,Ponte Preta,Cai,1096542,,,,0,0,1,0
2026,Matheus Ribeiro,Náutico,RB,Lateral,33,14,912,33.9,Náutico,Meio,373299,,,,0,1,3,0
2026,Léo Gomes,Ponte Preta,LCMF,Meia,29,12,908,36.2,Ponte Preta,Cai,,,,,0,0,1,0
2026,Vinicius Ferrari,Ponte Preta,GK,Goleiro,23,9,906,36.2,Ponte Preta,Cai,986954,,,,0,0,1,0
2026,Wesley Pinheiro,Botafogo-SP,LAMF,Extremo,26,17,903,33.0,Botafogo SP,Meio,,,,,0,0,1,0
2026,Rafael Ramos,Ceará,RB,Lateral,31,13,902,37.0,Ceará,Meio,290388,,,,0,1,2,0
2026,Lorenzo,Cuiabá,LWB,Lateral,19,11,900,33.3,Cuiabá,Meio,1268054,,,,0,0,1,0
2026,Nathan,América-MG,RCB,Zaga,31,10,898,33.5,Buriram United,Cai,740273,,,,0,0,2,0
2026,Pedro Henrique,Botafogo-SP,RB,Lateral,19,14,898,32.9,Botafogo SP,Meio,,,,,0,0,3,0
2026,Pedro Henrique,Fortaleza,LAMF,Extremo,36,13,897,32.7,Fortaleza,Sobe,,,,,0,0,3,0
2026,Willian Formiga,Vila Nova,LB,Lateral,31,17,897,33.8,Vila Nova,Sobe,477621,,,,0,1,3,0
2026,Pedrinho,São Bernardo,LAMF,Extremo,26,15,890,33.9,São Bernardo FC,Meio,,,,,0,0,3,0
2026,César Augusto,Novorizontino,GK,Goleiro,31,9,888,31.6,Grêmio Novorizontino,Sobe,,,,,0,1,3,0
2026,Tárik,Londrina,DMF,Volante,33,12,885,31.6,Londrina,Cai,458115,,,,0,0,3,0
2026,T. Pochettino,Fortaleza,AMF,Meia,30,12,882,32.2,Vitória,Sobe,,,,,0,0,1,0
2026,João Vitor,Londrina,LCMF,Meia,28,9,882,31.5,Londrina,Cai,,,,,0,0,3,0
2026,Wallace,Londrina,LCB,Zaga,38,12,882,31.5,Londrina,Cai,,,,,0,1,3,0
2026,Hyoran,São Bernardo,AMF,Meia,33,19,880,33.5,São Bernardo FC,Meio,338861,,,,0,0,1,0
2026,Jean Dias,Cuiabá,AMF,Meia,35,12,877,32.4,Cuiabá,Meio,788362,,,,0,0,3,0
2026,Neto Paraíba,Operário-PR,RCMF,Meia,34,23,870,32.0,Operário PR,Meio,594650,,,,0,1,3,0
2026,Guilherme Parede,América-MG,LW,Extremo,30,11,870,32.5,América Mineiro,Cai,393830,,,,0,0,2,0
2026,Mateus Silva,Náutico,RCB,Zaga,31,10,865,32.2,Náutico,Meio,552237,,,,0,0,2,0
2026,Richardson,Ceará,RDMF,Volante,35,15,865,35.5,Ceará,Meio,145573,,,,0,0,2,0
2026,Kevyn,Londrina,LB,Lateral,28,16,861,30.8,Londrina,Cai,530286,,,,0,1,3,0
2026,Arnaldo,Náutico,RB,Lateral,34,15,861,32.0,Náutico,Meio,268522,,,,0,0,1,0
2026,Fernando,Ceará,LB,Lateral,26,12,853,35.0,Chapecoense,Meio,,,,,0,0,2,0
2026,Vinicius Peixoto,Cuiabá,CF,Atacante,22,22,852,31.5,Cuiabá,Meio,1273512,,,,0,0,1,0
2026,Douglas Baggio,CRB,RW,Extremo,31,20,851,31.4,CRB,Meio,191872,,,,0,1,3,0
2026,Diego Gonçalves,Criciúma,AMF,Meia,31,19,848,32.5,Criciúma,Meio,405720,,,,0,1,3,0
2026,Daniel Amorim,São Bernardo,CF,Atacante,36,19,846,32.2,São Bernardo FC,Meio,490613,,,,0,0,2,0
2026,Sorriso,Avaí,LAMF,Extremo,21,18,844,30.5,Avaí,Cai,,,,,0,0,1,0
2026,Mandaca,Juventude,LCMF,Meia,24,13,836,31.1,Juventude,Sobe,892091,,,,0,0,1,0
2026,Thalis,Londrina,LCMF,Meia,30,14,835,29.9,Londrina,Cai,476353,,,,0,0,1,0
2026,Jhonny,América-MG,RB,Lateral,24,11,834,31.1,América Mineiro,Cai,,,,,0,0,3,0
2026,Manoel,América-MG,LCB,Zaga,36,9,833,31.1,América Mineiro,Cai,113586,68.0,1,22.0,0,0,1,0
2026,Juan Alano,Sport,AMF,Meia,30,18,828,30.9,Sport Recife,Meio,520467,,,,0,0,1,0
2026,Yago Felipe,Sport,AMF,Meia,31,16,821,30.7,Chapecoense,Meio,,,,,0,0,1,0
2026,Ryan,Fortaleza,LCMF,Meia,23,18,812,29.6,Fortaleza,Sobe,,,,,0,0,3,0
2026,Yuri,Atlético-GO,LB,Lateral,30,11,806,30.3,Atlético GO,Meio,476337,,,,0,0,2,0
2026,M. Castro,Juventude,LW,Extremo,30,16,796,29.6,Juventude,Sobe,,,,,0,0,1,0
2026,Diego Tavares,Ponte Preta,AMF,Meia,35,12,789,31.5,Botafogo PB,Cai,,,,,0,0,2,0
2026,Murilo,Ponte Preta,RCMF,Meia,27,10,789,31.5,Ponte Preta,Cai,689975,,,,0,0,1,0
2026,Matheus Albino,CRB,GK,Goleiro,31,8,785,28.9,CRB,Meio,363811,,,,0,2,3,1
2026,C. de Pena,Sport,AMF,Meia,34,16,776,29.0,Sport Recife,Meio,,,,,0,0,2,0
2026,Carlinhos,Novorizontino,RCB,Zaga,31,10,770,27.4,Grêmio Novorizontino,Sobe,,,,,0,0,1,0
2026,Jefferson Maciel,Avaí,LCB,Zaga,23,8,766,27.6,Avaí,Cai,,,,,0,0,1,0
2026,Kauan Maranhão,Náutico,CF,Atacante,22,11,766,28.5,Náutico,Meio,,,,,0,0,1,0
2026,Nathan,Juventude,RB,Lateral,25,14,762,28.4,Juventude,Sobe,740273,,,,0,0,2,0
2026,Igor Bohn,Avaí,GK,Goleiro,30,8,754,27.2,Avaí,Cai,530385,,,,0,0,3,0
2026,Iury,Sport,LAMF,Extremo,30,13,743,27.8,Sport Recife,Meio,,,,,0,0,3,0
2026,Marcinho,Criciúma,RWB,Lateral,30,13,743,28.5,Criciúma,Meio,432967,,,,0,0,3,0
2026,Caio Marcelo,Vila Nova,LCB,Zaga,28,10,738,27.8,Vila Nova,Sobe,,,,,0,0,1,0
2026,Baianinho,Ponte Preta,RCMF,Meia,27,15,737,29.4,Floresta EC,Cai,,,,,0,0,1,0
2026,Raí Ramos,Juventude,RWB,Lateral,32,11,737,27.4,Juventude,Sobe,439460,,,,0,0,3,0
2026,Alexis Alvariño,Novorizontino,RB,Lateral,25,11,729,26.0,Grêmio Novorizontino,Sobe,911994,,,,0,1,3,0
2026,Diego Hernández,Sport,AMF,Meia,26,10,728,27.2,Sport Recife,Meio,800732,1.0,1,6.0,0,0,2,0
2026,Tavinho,Novorizontino,RW,Extremo,22,15,727,25.9,Grêmio Novorizontino,Sobe,1093927,,,,0,0,2,0
2026,Eduardo Person,América-MG,RCMF,Meia,29,11,725,27.0,América Mineiro,Cai,554298,,,,0,0,3,0
2026,Reynaldo,Avaí,LCB,Zaga,29,8,725,26.2,Avaí,Cai,514297,,,,0,1,3,0
2026,Alan Empereur,Cuiabá,LCB,Zaga,32,8,717,26.5,Cuiabá,Meio,169179,,,,0,0,2,0
2026,Kayky Almeida,Sport,LCB,Zaga,21,8,717,26.8,Sport Recife,Meio,1089609,97.0,1,11.0,0,0,2,0
2026,Igor Henrique,Atlético-GO,RDMF,Volante,34,13,715,26.8,Atlético GO,Meio,,,,,0,0,3,0
2026,Nicolas,Criciúma,CF,Atacante,36,15,715,27.4,Criciúma,Meio,,,,,0,1,3,0
2026,Redney,Athletic,AMF,Meia,24,16,711,26.0,Athletic Club,Meio,,,,,0,0,1,0
2026,Jhonata Robert,Criciúma,AMF,Meia,26,17,710,27.2,Criciúma,Meio,711338,,,,0,0,2,0
2026,Júnior Todinho,Náutico,RAMF,Extremo,32,14,710,26.4,Náutico,Meio,518080,26.0,1,5.0,0,0,3,0
2026,Éverton Brito,América-MG,RW,Extremo,31,10,709,26.4,Guarani,Cai,,,,,0,0,2,0
2026,Welliton Matheus,Fortaleza,RW,Extremo,26,19,703,25.6,Fortaleza,Sobe,,,,,0,1,3,0
2026,Guilherme Vargas,Avaí,RCB,Zaga,22,9,703,25.4,Avaí,Cai,,,,,0,0,2,0
2026,Wesley Gasolina,Avaí,RB,Lateral,26,12,697,25.2,Nacional,Cai,,,,,0,0,2,0
2026,Wanderson,Náutico,RCB,Zaga,31,13,697,25.9,Náutico,Meio,550891,,,,0,0,3,0
2026,Fernandinho,Ceará,LAMF,Extremo,28,11,689,28.2,Mirassol,Meio,,,,,0,1,2,0
2026,João Vitor,Novorizontino,RCB,Zaga,21,7,689,24.6,Athletico Paranaense,Sobe,,,,,0,0,3,0
2026,Alê,América-MG,DMF,Volante,36,11,684,25.5,América Mineiro,Cai,543614,,,,0,1,2,0
2026,Igor Inocêncio,Cuiabá,RWB,Lateral,28,8,684,25.3,Cuiabá,Meio,733578,,,,0,1,3,0
2026,Diego Caito,Goiás,RB,Lateral,22,12,682,25.2,Grêmio,Meio,,,,,0,0,3,0
2026,Lucas Rian,São Bernardo,RWF,Extremo,26,14,677,25.8,São Bernardo FC,Meio,975509,,,,0,0,2,0
2026,Marlon,Sport,RAMF,Extremo,28,19,670,25.0,Sport Recife,Meio,,,,,0,0,3,0
2026,W. Silva,Ceará,CF,Atacante,26,13,664,27.2,Ceará,Meio,,,,,0,0,2,0
2026,Douglas Pelé,Athletic,RB,Lateral,27,12,664,24.2,Athletic Club,Meio,868085,,,,0,1,2,0
2026,Giulio,Ceará,LAMF,Extremo,21,13,662,27.1,Ceará,Meio,,,,,0,0,1,0
2026,Titi,Juventude,CB,Zaga,38,9,661,24.6,Juventude,Sobe,55250,,,,0,0,2,0
2026,Léo Alaba,América-MG,RB,Lateral,27,9,660,24.6,Chaves,Cai,,,,,0,0,2,0
2026,Weverson,Cuiabá,LB,Lateral,23,20,659,24.4,Cuiabá,Meio,868810,,,,0,0,1,0
2026,Edson Lucas,Sport,LB,Lateral,26,11,656,24.5,Sport Recife,Meio,886688,,,,0,0,2,0
2026,Marcelo,Athletic,LB,Lateral,21,13,655,23.9,Athletic Club,Meio,,,,,0,0,3,0
2026,B. Borasi,Náutico,LAMF,Extremo,28,8,653,24.3,Náutico,Meio,,,,,0,0,3,0
2026,Eric,Cuiabá,LWB,Lateral,26,13,651,24.1,Cuiabá,Meio,1100070,,,,0,0,3,0
2026,Baldória,Goiás,DMF,Volante,21,13,645,23.9,Goiás,Meio,1097843,,,,0,0,2,0
2026,Arthur Caíke,Botafogo-SP,CF,Atacante,34,15,644,23.6,Botafogo SP,Meio,224481,,,,0,0,2,0
2026,Breno,Vila Nova,LCB,Zaga,24,7,640,24.1,Vila Nova,Sobe,,,,,0,0,2,0
2026,T. Cardona,Fortaleza,LCB,Zaga,30,8,638,23.3,Fortaleza,Sobe,,,,,0,0,1,0
2026,Vina,Ceará,AMF,Meia,35,12,636,26.1,Ceará,Meio,106281,,,,0,0,1,0
2026,Matheusinho,Atlético-GO,AMF,Meia,28,12,627,23.5,Atlético GO,Meio,401533,,,,0,0,2,0
2026,Miguel,Ponte Preta,LW,Extremo,21,14,625,25.0,Ponte Preta,Cai,,,,,0,0,1,0
2026,Bruninho,Athletic,RWF,Extremo,23,16,624,22.8,Athletic Club,Meio,977125,,,,0,0,2,0
2026,E. Garcia,Goiás,LAMF,Extremo,26,15,619,22.9,Goiás,Meio,,,,,0,0,3,0
2026,Ruan Carvalho,Criciúma,RCB,Zaga,19,8,618,23.7,Criciúma,Meio,1349600,,,,0,0,1,0
2026,Wenderson,Avaí,LAMF,Extremo,27,18,618,22.3,Avaí,Cai,,,,,0,0,1,0
2026,Sander,Novorizontino,LB,Lateral,35,7,615,21.9,Grêmio Novorizontino,Sobe,353722,,,,0,0,3,0
2026,Carlão,Novorizontino,CF,Atacante,34,25,615,21.9,Grêmio Novorizontino,Sobe,,,,,0,0,3,0
2026,Vinícius,Fortaleza,GK,Goleiro,32,6,613,22.3,Fortaleza,Sobe,,,,,0,0,2,0
2026,Walace,Avaí,CF,Atacante,21,12,609,22.0,Gil Vicente,Cai,,,,,0,0,1,0
2026,Nicolás Ferreira,Ceará,RAMF,Extremo,24,8,609,25.0,Ceará,Meio,995638,,,,0,0,2,0
2026,Thauan,América-MG,LW,Extremo,22,10,606,22.6,América Mineiro,Cai,,,,,0,0,3,0
2026,Pedro Santos,Criciúma,GK,Goleiro,21,6,605,23.2,Criciúma,Meio,1222017,,,,0,0,1,0
2026,João Carlos,Cuiabá,GK,Goleiro,38,6,603,22.3,Cuiabá,Meio,,,,,0,0,3,0
2026,Joseph,Operário-PR,LCB,Zaga,31,6,602,22.1,Operário PR,Meio,663523,,,,0,0,3,0
2026,Weverton,Londrina,RB,Lateral,27,8,596,21.3,Londrina,Cai,580572,,,,0,0,2,0
2026,Caio Dantas,Operário-PR,CF,Atacante,33,21,596,21.9,Operário PR,Meio,628647,,,,0,1,3,0
2026,Sávio,Ceará,LB,Lateral,31,7,594,24.4,Ceará,Meio,607093,107.0,1,4.0,0,0,3,0
2026,Jefferson Nem,Botafogo-SP,LAMF,Extremo,30,17,592,21.7,Botafogo SP,Meio,402734,,,,0,1,2,0
2026,F. Elizari,América-MG,LCMF,Meia,35,12,590,22.0,América Mineiro,Cai,,,,,0,0,3,0
2026,Eliel,Cuiabá,AMF,Meia,23,11,587,21.7,Cuiabá,Meio,1035650,,,,0,0,2,0
2026,Habraão,Sport,LCB,Zaga,25,7,587,21.9,Sport Recife,Meio,965630,,,,0,0,3,0
2026,Felipe Vizeu,Avaí,CF,Atacante,29,7,585,21.1,Avaí,Cai,425462,80.0,1,12.0,0,0,2,0
2026,Willian Oliveira,Sport,LDMF,Volante,33,7,584,21.8,Sport Recife,Meio,252900,,,,0,0,1,0
2026,Diego Galo,Novorizontino,LW,Extremo,21,12,581,20.7,Grêmio Novorizontino,Sobe,1093928,,,,0,0,1,0
2026,Dodô,Vila Nova,AMF,Meia,32,15,581,21.9,Vila Nova,Sobe,281837,,,,0,0,3,0
2026,Gustavo Almeida,Ponte Preta,LCB,Zaga,20,7,577,23.0,Ponte Preta,Cai,,,,,0,0,1,0
2026,Enzo Lodovico,Ceará,RAMF,Extremo,20,14,568,23.3,Ceará,Meio,,,,,0,0,1,0
2026,João Vitor,Avaí,RWB,Lateral,24,6,568,20.5,Avaí,Cai,,,,,0,0,3,0
2026,Gabriel Rocha,Ceará,LCB,Zaga,20,6,567,23.2,Ceará,Meio,,,,,0,0,1,0
2026,William,Avaí,LB,Lateral,20,11,567,20.5,Avaí,Cai,638060,,,,0,0,2,0
2026,Reverson,CRB,LB,Lateral,29,10,566,20.9,CRB,Meio,642570,,,,0,2,3,1
2026,Leo Jacó,Atlético-GO,CF,Atacante,21,17,564,21.2,Santa Clara,Meio,,,,,0,0,1,0
2026,Gilberto,Londrina,CF,Atacante,37,14,564,20.2,Londrina,Cai,164013,,,,0,0,1,0
2026,Pedro Martins,Sport,LCMF,Meia,26,15,555,20.7,Sport Recife,Meio,866884,,,,0,0,3,0
2026,T. Ostchega,América-MG,LB,Lateral,28,7,550,20.5,América Mineiro,Cai,,,,,0,0,1,0
2026,Rafael Monteiro,Londrina,LB,Lateral,22,9,549,19.6,Londrina,Cai,1083669,,,,0,0,2,0
2026,Wadson,Juventude,LB,Lateral,26,15,548,20.4,Juventude,Sobe,979677,,,,0,0,1,0
2026,Dieguinho,Ceará,RDMF,Volante,31,8,546,22.4,Shimizu S-Pulse,Meio,,,,,0,0,2,0
2026,Romarinho,Criciúma,AMF,Meia,32,15,537,20.6,Criciúma,Meio,267849,,,,0,0,2,0
2026,Jhan Torres,Athletic,LCB,Zaga,25,10,531,19.4,Athletic Club,Meio,837444,,,,0,0,2,0
2026,L. Sosa,América-MG,LCB,Zaga,32,6,526,19.6,América Mineiro,Cai,,,,,0,0,1,0
2026,Felipe,Botafogo-SP,LB,Lateral,27,10,522,19.1,Botafogo SP,Meio,,,,,0,0,2,0
2026,Índio,Operário-PR,DMF,Volante,33,12,519,19.1,Operário PR,Meio,,,,,0,1,3,0
2026,Thiaguinho,Criciúma,LCMF,Meia,20,15,517,19.8,Criciúma,Meio,,,,,0,1,2,0
2026,Gustavo Henrique,Náutico,LCB,Zaga,20,7,513,19.1,Náutico,Meio,1082701,,,,0,0,2,0
2026,Ronald,Fortaleza,CB,Zaga,23,8,513,18.7,Fortaleza,Sobe,,,,,0,0,3,0
2026,Kauã Rocha,Fortaleza,CB,Zaga,19,7,503,18.3,Fortaleza,Sobe,1386991,,,,0,0,1,0
2026,Daniel Peixoto,Atlético-GO,RDMF,Volante,29,6,503,18.9,Atlético GO,Meio,675047,,,,0,0,1,0
2026,Ronaldo Tavares,Athletic,CF,Atacante,28,6,501,18.3,Athletic Club,Meio,340531,1.0,1,22.0,0,0,2,0
2026,Bruno Brígido,América-MG,GK,Goleiro,35,5,500,18.6,América Mineiro,Cai,178942,,,,0,0,1,0
2026,Barreto,América-MG,RDMF,Volante,30,6,500,18.6,,Cai,,,,,0,0,2,0
2026,Patryck,Juventude,LWB,Lateral,23,7,497,18.5,Juventude,Sobe,662326,,,,0,0,1,0
2026,Jordan,Botafogo-SP,GK,Goleiro,28,5,497,18.2,Botafogo SP,Meio,823508,,,,0,0,1,0
2026,Emerson Santos,América-MG,LCB,Zaga,31,7,496,18.5,América Mineiro,Cai,,,,,0,0,3,0
2026,Nino Paraíba,Londrina,RB,Lateral,40,11,495,17.7,Londrina,Cai,72451,,,,0,0,2,0
2026,Leonai,Náutico,LDMF,Volante,31,10,493,18.3,Millonarios,Meio,,,,,0,0,1,0
2026,J. Jiménez,América-MG,DMF,Volante,33,13,491,18.3,América Mineiro,Cai,,,,,0,0,3,0
2026,Léo Gamalho,Avaí,CF,Atacante,40,10,480,17.3,Avaí,Cai,143817,,,,0,0,3,0
2026,João Maistro,Avaí,LCB,Zaga,26,7,476,17.2,Brusque,Cai,,,,,0,0,1,0
2026,Elias,Vila Nova,RB,Lateral,27,9,475,17.9,Mirassol,Sobe,,,,,0,1,3,0
2026,Eduardo Brock,Novorizontino,LCB,Zaga,35,5,474,16.9,Grêmio Novorizontino,Sobe,435232,,,,0,1,2,0
2026,Marcão,São Bernardo,RDMF,Volante,35,15,473,18.0,São Bernardo FC,Meio,346072,,,,0,1,3,0
2026,Yago Santos,Athletic,LCMF,Meia,23,8,473,17.3,Athletic Club,Meio,900203,,,,0,0,3,0
2026,Pedro Henrique,Cuiabá,CF,Atacante,29,8,472,17.5,Cuiabá,Meio,,,,,0,0,3,0
2026,Peter Roman,Vila Nova,RCB,Zaga,25,7,466,17.6,Kawasaki Frontale,Sobe,,,,,0,0,2,0
2026,Everton Galdino,Vila Nova,RAMF,Extremo,29,8,461,17.4,Mirassol,Sobe,458251,,,,0,0,1,0
2026,Juan Rodrigues,Ponte Preta,RWB,Lateral,20,11,460,18.4,Ponte Preta,Cai,,,,,0,0,1,0
2026,Carlinhos,Athletic,CF,Atacante,29,7,459,16.8,Athletic Club,Meio,,,,,0,0,1,0
2026,Paulinho,América-MG,LB,Lateral,22,7,458,17.1,Vasco da Gama,Cai,1083888,,,,0,0,3,0
2026,Paulo Baya,Fortaleza,LWF,Extremo,27,16,452,16.5,Fortaleza,Sobe,853529,,,,0,0,2,0
2026,Lucas Crispim,Fortaleza,LCMF,Meia,32,14,449,16.4,Fortaleza,Sobe,344626,,,,0,0,1,0
2026,Fábio Gomes,Cuiabá,CF,Atacante,29,7,448,16.6,Cuiabá,Meio,548298,,,,0,0,1,0
2026,Warley,Atlético-GO,RB,Lateral,26,5,443,16.6,Atlético GO,Meio,681627,35.0,1,4.0,0,0,2,0
2026,Otávio,América-MG,LDMF,Volante,20,7,438,16.3,América Mineiro,Cai,65937,,,,0,0,1,0
2026,Artur,Londrina,LB,Lateral,32,8,437,15.6,Londrina,Cai,296903,,,,0,0,2,0
2026,L. Phellype,CRB,CF,Atacante,32,14,433,16.0,CRB,Meio,,,,,0,0,1,0
2026,Rafa Silva,Vila Nova,CF,Atacante,34,5,432,16.3,Vila Nova,Sobe,213619,1.0,1,21.0,0,0,2,0
2026,Wallace,CRB,LCB,Zaga,21,6,426,15.7,Grêmio,Meio,,,,,0,1,3,0
2026,Lucas Mugni,Ceará,AMF,Meia,34,8,425,17.4,Ceará,Meio,148231,,,,0,0,2,0
2026,Fábio Matheus,Sport,LCMF,Meia,23,7,422,15.8,Sport Recife,Meio,1087725,,,,0,1,3,0
2026,Nícolas Careca,Novorizontino,LAMF,Extremo,29,11,419,14.9,Grêmio Novorizontino,Sobe,345401,,,,0,0,2,0
2026,Ronald,Criciúma,RCMF,Meia,29,8,415,15.9,Criciúma,Meio,,,,,0,0,3,0
2026,André Dhominique,Londrina,RB,Lateral,22,7,414,14.8,Londrina,Cai,959171,,,,0,0,1,0
2026,Jean Irmer,Criciúma,RCMF,Meia,31,12,410,15.7,Criciúma,Meio,349826,,,,0,0,3,0
2026,Guilherme Viana,Ponte Preta,GK,Goleiro,23,4,409,16.3,Ponte Preta,Cai,1463940,,,,0,0,1,0
2026,A. Torres,Operário-PR,RW,Extremo,26,6,406,14.9,Operário PR,Meio,,,,,0,0,1,0
2026,Felipe Vieira,Athletic,LCB,Zaga,21,8,405,14.8,Athletic Club,Meio,,,,,0,0,1,0
2026,Yuri Felipe,Botafogo-SP,RCMF,Meia,20,8,404,14.8,Botafogo SP,Meio,1097183,,,,0,0,1,0
2026,Léo Tocantins,Atlético-GO,RAMF,Extremo,27,11,401,15.1,Atlético GO,Meio,739249,,,,0,0,3,0
2026,David Braz,Ponte Preta,RCB,Zaga,39,5,399,15.9,Brasiliense,Cai,,,,,0,0,2,0
2026,Caio Rodrigues,Londrina,RCB,Zaga,22,5,398,14.2,Londrina,Cai,,,,,0,0,1,0
2026,Neris,Fortaleza,RCB,Zaga,34,6,394,14.4,Fortaleza,Sobe,349513,31.0,1,9.0,0,0,1,0
2026,Luis Phelipe,Ponte Preta,CF,Atacante,25,8,393,15.7,Sheriff,Cai,,,,,0,0,1,0
2026,Hernandes,Cuiabá,CF,Atacante,26,5,390,14.4,Cuiabá,Meio,,,,,0,0,1,0
2026,Elias,Operário-PR,GK,Goleiro,31,4,388,14.3,Operário PR,Meio,,,,,0,1,3,0
2026,Matheus Índio,Atlético-GO,RDMF,Volante,26,8,387,14.5,JEF United,Meio,,,,,0,0,1,0
2026,Vinícius Zanocelo,Ceará,LDMF,Volante,25,5,387,15.9,Ceará,Meio,,,,,0,0,1,0
2026,Douglas Mendes,Vila Nova,RCB,Zaga,22,4,385,14.5,Vila Nova,Sobe,921863,,,,0,0,1,0
2026,Paulo Sérgio,Náutico,CF,Atacante,37,6,383,14.3,Náutico,Meio,53019,,,,0,0,1,0
2026,Daniel Davi,São Bernardo,LAMF,Extremo,21,13,382,14.6,São Bernardo FC,Meio,1362527,,,,0,0,1,0
2026,Léo Chú,Avaí,LWF,Extremo,26,9,382,13.8,Avaí,Cai,468320,,,,0,0,1,0
2026,F. Avenatti,Avaí,CF,Atacante,33,8,381,13.7,Boston River,Cai,,,,,0,0,1,0
2026,C. Ortiz,Novorizontino,LWF,Extremo,34,14,379,13.5,Grêmio Novorizontino,Sobe,,,,,0,0,3,0
2026,W. Aponzá,Athletic,CF,Atacante,26,7,379,13.8,Athletic Club,Meio,,,,,0,0,1,0
2026,Luizao,Botafogo-SP,CF,Atacante,23,7,378,13.8,Botafogo SP,Meio,,,,,0,0,1,0
