ano,clube,jogador,pos11,setor,tipo,minutos,psv99,sprint_count_p90,hi_count_p90,expl_accel_sprint_p90,distance_p90,runs_p30tip,Duelos/90,"Duelos ganhos, %","Duelos defensivos ganhos, %","Duelos aéreos ganhos, %",Duelos ofensivos/90,Dribles/90,Corridas progressivas/90,Toques na área/90,Acções atacantes com sucesso/90,xgxa90,ga90,Interseções/90
2025,Botafogo-SP,Jeferson,LD,Lateral,Médio em tudo,2285,29.14,10.78,63.41,0.87,9680.89,27.62,10.83,50.55,60.0,42.17,1.42,0.51,1.06,0.43,1.46,0.07,0.04,4.45
2025,Botafogo-SP,Wallison,LD,Lateral,Explosivo e rápido,1425,29.36,12.13,68.16,2.65,9814.86,26.28,15.85,46.61,52.08,46.67,4.67,2.15,2.02,0.95,2.53,0.08,0.0,5.31
2025,CRB,Matheus Ribeiro,LE,Lateral,Médio em tudo,3468,29.47,9.92,60.26,1.33,9455.01,22.68,10.72,53.03,63.43,35.71,3.19,1.35,1.71,1.04,2.0,0.08,0.08,2.85
2025,CRB,Léo Campos,LE,Lateral,Médio em tudo,1705,29.2,9.21,55.13,0.84,9383.95,22.48,10.4,53.3,60.82,51.06,1.58,0.95,1.27,0.42,3.91,0.24000000000000002,0.16,2.9
2025,Chapecoense,W. Clar,LE,Lateral,Médio em tudo,3795,28.48,10.63,65.49,0.99,9948.78,32.24,10.98,54.64,64.45,50.0,2.51,1.49,0.92,1.35,2.25,0.27,0.21,4.6
2025,Chapecoense,Maílton,LD,Lateral,Baixa intensidade,1759,29.88,10.23,59.21,2.05,9326.61,20.15,17.91,49.14,54.39,33.33,9.21,5.17,2.2,2.05,5.07,0.26,0.5700000000000001,3.63
2025,Chapecoense,Everton,LD,Lateral,Explosivo e rápido,1102,31.67,12.92,66.65,2.98,9890.0,23.03,14.37,51.7,72.13,36.59,5.23,2.61,1.63,1.55,2.45,0.19,0.24,3.35
2025,Coritiba,Zeca,LE,Lateral,Baixa intensidade,2964,28.29,6.76,45.46,0.62,9220.98,21.43,9.23,48.68,58.72,40.48,2.1,0.52,1.46,0.18,1.21,0.06999999999999999,0.03,3.31
2025,Coritiba,Bruno Melo,LE,Lateral,Baixa intensidade,2350,27.84,4.02,30.92,0.5,8882.42,13.17,6.32,60.61,60.66,64.18,0.65,0.15,0.69,0.69,0.84,0.12,0.12,3.29
2025,Coritiba,Alex Silva,LD,Lateral,Médio em tudo,2200,28.73,10.61,60.94,1.75,9515.08,22.66,18.12,55.3,60.95,59.82,5.07,1.64,1.55,1.68,1.47,0.09,0.16,6.1
2025,Criciúma,Felipinho,LE,Lateral,Explosivo e rápido,1977,30.76,13.42,72.75,2.5,9922.59,27.82,14.75,54.32,61.95,47.73,5.51,2.23,1.73,1.14,3.28,0.13,0.23,3.96
2025,Criciúma,Marcelo Hermes,LE,Lateral,Médio em tudo,1210,29.63,9.7,60.27,1.04,10087.98,25.16,12.27,53.33,61.9,51.52,3.05,1.04,2.01,1.19,2.75,0.29000000000000004,0.3,2.45
2025,Criciúma,Luiz Henrique,LE,Lateral,Médio em tudo,1078,28.09,10.58,64.5,1.58,9700.0,27.47,13.69,51.83,61.8,40.0,1.92,0.42,0.75,0.33,1.0,0.04,0.08,3.17
2025,Cuiabá,Mateusinho,LD,Lateral,Baixa intensidade,2859,29.75,10.02,58.19,2.04,9313.65,19.13,16.46,51.63,52.5,54.62,4.78,2.33,1.39,0.91,3.4,0.24,0.29000000000000004,3.78
2025,Cuiabá,Sander,LE,Lateral,Baixa intensidade,2077,29.74,10.48,56.53,1.56,9433.58,19.24,11.87,54.74,68.1,47.06,2.51,0.69,1.78,0.39,0.82,0.05,0.04,3.08
2025,Ferroviária,Zé Mário,LE,Lateral,Baixa intensidade,1406,29.66,11.36,61.41,2.43,8586.35,21.36,14.72,54.78,58.1,45.83,3.33,1.15,1.92,0.96,1.6,0.11,0.13,4.67
2025,Ferroviária,Edson Lucas,LE,Lateral,Explosivo e rápido,1228,29.47,11.13,65.9,1.61,9606.76,26.59,16.05,51.14,52.13,71.79,5.06,1.91,2.64,0.59,1.61,0.2,0.14,6.74
2025,Ferroviária,Eric,LE,Lateral,Explosivo e rápido,1104,30.24,11.78,63.26,2.22,9238.33,21.42,18.18,56.95,61.63,57.14,5.63,2.12,1.55,0.9,2.61,0.09,0.08,4.4
2025,Goiás,Willean Lepo,LE,Lateral,Explosivo e rápido,2962,29.86,13.61,72.17,1.82,9579.25,25.97,21.15,47.27,58.0,47.06,10.39,5.14,3.07,1.31,4.98,0.13,0.12,4.47
2025,Goiás,Diego Caito,LD,Lateral,Médio em tudo,2154,29.37,10.69,64.47,1.0,9751.91,24.24,16.96,52.22,60.26,46.38,5.77,2.47,2.13,1.0,2.67,0.09,0.12,5.01
2025,Goiás,Moraes,LE,Lateral,Explosivo e rápido,1661,30.05,15.0,79.14,2.44,9877.89,31.51,16.09,52.19,58.14,52.94,6.23,2.44,1.73,1.73,3.03,0.15,0.11,4.01
2025,Novorizontino,Rodrigo Soares,LD,Lateral,Médio em tudo,2741,28.22,8.03,55.08,1.08,9685.03,26.62,10.51,55.63,63.45,34.88,3.55,1.84,1.9,0.72,3.12,0.17,0.1,2.46
2025,Novorizontino,Mayk,LE,Lateral,Baixa intensidade,1739,28.84,8.74,53.78,2.07,9320.34,15.1,10.92,60.19,73.53,59.62,3.57,0.78,1.76,0.57,1.19,0.04,0.05,3.31
2025,Novorizontino,Raí Ramos,LD,Lateral,Médio em tudo,1005,29.19,10.84,65.21,1.79,9834.3,26.4,10.39,55.17,68.97,53.85,2.42,1.07,1.7,0.45,2.78,0.18000000000000002,0.18,3.76
2025,Novorizontino,Patrick Brey,LE,Lateral,Explosivo e rápido,959,28.99,12.45,73.98,1.69,9981.19,33.42,19.99,49.77,61.04,32.26,7.41,2.72,2.91,1.41,2.06,0.13,0.0,5.54
2025,Operário-PR,Cristiano,LE,Lateral,Explosivo e rápido,1935,30.24,13.64,69.23,2.13,9260.71,23.43,13.4,56.6,65.47,57.78,3.95,1.72,1.58,0.6,2.23,0.09,0.05,3.49
2025,Operário-PR,Gabriel Feliciano,LE,Lateral,Médio em tudo,1608,29.4,10.2,61.72,1.57,9393.69,26.88,14.5,60.23,70.54,57.89,4.7,2.41,2.35,0.5,4.14,0.18000000000000002,0.06,4.37
2025,Operário-PR,Diogo Mateus,LD,Lateral,Médio em tudo,1539,27.51,6.34,48.49,0.47,9519.6,24.58,10.94,47.06,55.68,41.67,3.39,1.52,1.75,0.35,2.05,0.06,0.0,3.45
2025,Paysandu,Reverson,LE,Lateral,Baixa intensidade,2761,28.48,8.47,53.18,1.15,9159.09,23.36,11.67,46.65,53.5,42.11,3.16,1.24,1.47,0.59,1.83,0.1,0.2,3.94
2025,Paysandu,Edílson,LD,Lateral,Médio em tudo,2041,29.51,10.31,62.11,1.57,9479.3,28.81,14.95,58.11,67.74,30.43,4.54,1.06,2.07,0.84,2.2,0.08,0.13,3.44
2025,Remo,Sávio,LE,Lateral,Explosivo e rápido,2066,29.61,12.94,73.3,1.97,9795.32,28.03,10.54,47.52,54.7,32.14,2.44,0.65,1.57,1.26,1.52,0.17,0.08,3.22
2025,Remo,Alan Rodríguez,LE,Lateral,Médio em tudo,1168,27.62,8.14,55.99,1.53,9877.43,24.91,11.1,52.78,49.41,68.42,2.0,0.77,1.16,0.46,1.93,0.19,0.0,4.47
2025,Vila Nova,Willian Formiga,LE,Lateral,Baixa intensidade,2750,29.68,7.8,48.86,1.54,8961.07,17.63,15.45,56.99,55.45,59.84,2.65,0.52,1.15,0.52,0.95,0.05,0.0,4.45
2025,Volta Redonda,Sánchez,LE,Lateral,Médio em tudo,2714,28.86,8.11,53.59,1.23,9869.1,23.72,11.81,51.97,61.32,51.09,3.88,1.79,1.79,2.39,2.95,0.25,0.14,3.22
2025,Volta Redonda,Jhonny,LD,Lateral,Explosivo e rápido,2105,29.72,12.44,70.61,1.54,10399.17,28.46,12.23,51.75,62.77,31.48,3.04,0.9,1.33,0.73,2.44,0.15,0.09,3.38
2025,Volta Redonda,Wellington Silva,LD,Lateral,Médio em tudo,1282,27.71,8.96,58.23,1.08,9942.12,29.12,15.51,55.2,72.62,43.33,6.11,1.83,0.98,0.49,3.02,0.11,0.0,4.0
2026,América-MG,Dalbert,LE,Lateral,Explosivo e rápido,1423,30.46,13.56,72.77,2.2,9601.73,16.86,13.53,58.88,52.48,71.74,3.04,1.14,0.89,0.38,1.96,0.08,0.06,3.92
2026,América-MG,Alex Silva,LD,Lateral,Baixa intensidade,1084,28.0,8.43,54.51,1.5,9558.53,20.79,13.12,52.53,52.0,59.57,3.82,0.66,1.49,1.16,1.08,0.07,0.0,3.99
2026,Athletic,Zeca,LE,Lateral,Baixa intensidade,1569,27.67,6.09,43.51,0.92,9476.35,10.94,9.92,45.09,51.96,28.0,2.07,0.46,1.09,0.11,1.2,0.16,0.11,2.93
2026,Atlético-GO,Ewerthon,LD,Lateral,Baixa intensidade,2014,30.0,9.74,54.54,1.38,9123.03,21.54,9.74,55.5,66.67,61.9,2.5,0.49,1.12,0.8,1.43,0.14,0.08,3.89
2026,Avaí,DG,LE,Lateral,Explosivo e rápido,1886,30.06,12.49,67.63,1.66,9532.44,24.77,19.57,54.63,54.1,66.18,5.97,2.43,1.48,1.19,2.2,0.1,0.1,5.73
2026,Avaí,Wallison,LD,Lateral,Médio em tudo,1436,28.85,10.8,64.46,1.33,9689.52,30.22,15.92,50.0,52.0,54.35,3.76,1.19,0.88,0.75,1.69,0.14,0.19,3.89
2026,Botafogo-SP,Patrick Brey,LE,Lateral,Médio em tudo,2301,28.65,10.73,68.46,1.72,9955.9,34.62,19.56,51.0,60.47,40.0,7.74,2.39,1.68,2.19,2.78,0.24,0.2,3.91
2026,Botafogo-SP,Gabriel Inocêncio,LD,Lateral,Explosivo e rápido,1676,30.1,14.39,75.45,2.14,9660.4,20.62,17.83,55.42,55.64,61.54,6.71,2.85,1.34,0.43,2.58,0.07,0.0,4.03
2026,CRB,Lucas Lovat,LE,Lateral,Baixa intensidade,1941,29.6,8.81,51.03,1.22,9613.49,16.87,10.9,48.51,55.83,57.89,3.48,1.53,0.83,0.42,2.23,0.11,0.09,3.43
2026,CRB,Hereda,LD,Lateral,Médio em tudo,1404,29.88,10.11,59.98,1.57,10034.0,22.14,18.72,53.42,55.0,51.16,6.73,2.18,1.99,0.77,3.21,0.11,0.13,2.69
2026,CRB,Kevin,LD,Lateral,Explosivo e rápido,1150,29.79,12.37,68.63,2.49,10259.0,26.57,9.94,48.82,47.22,53.85,1.25,0.23,0.94,0.55,1.25,0.09999999999999999,0.08,5.09
2026,Ceará,Sánchez,LE,Lateral,Médio em tudo,1194,28.88,8.26,55.12,1.2,9591.3,26.76,13.64,54.7,61.64,50.0,2.94,0.75,1.28,1.58,1.66,0.28,0.08,3.54
2026,Ceará,Rafael Ramos,LD,Lateral,Explosivo e rápido,902,29.73,13.55,71.76,2.39,9685.9,25.03,16.16,58.64,67.53,50.0,3.29,1.7,1.2,1.0,2.39,0.16,0.1,3.69
2026,Criciúma,Marcelo Hermes,LE,Lateral,Médio em tudo,2610,29.2,11.1,64.84,1.83,10102.7,26.06,11.38,52.42,62.25,41.43,2.9,1.14,1.45,1.62,2.0,0.16,0.17,3.38
2026,Criciúma,Willean Lepo,LD,Lateral,Explosivo e rápido,1710,29.68,15.5,77.74,2.47,10107.89,29.62,20.74,44.92,64.52,39.06,9.47,3.84,1.89,2.68,4.32,0.21000000000000002,0.22,4.47
2026,Cuiabá,Railan,LD,Lateral,Médio em tudo,1538,29.07,10.29,61.4,1.23,9547.11,26.48,14.92,55.29,55.06,65.63,6.44,2.46,1.76,1.17,2.93,0.15,0.0,4.21
2026,Fortaleza,Maílton,LD,Lateral,Baixa intensidade,1838,29.85,8.8,51.21,1.96,8961.46,17.25,13.56,51.62,54.84,18.52,6.46,3.77,1.71,1.22,4.16,0.38,0.29,4.02
2026,Goiás,Rodrigo Soares,LD,Lateral,Médio em tudo,1415,28.18,9.24,59.75,1.09,9998.23,32.05,9.22,50.34,61.9,62.5,3.12,1.53,0.89,1.34,2.35,0.12000000000000001,0.06,2.16
2026,Goiás,Djalma Silva,LE,Lateral,Médio em tudo,1060,28.41,9.45,55.1,1.84,9838.04,23.47,13.33,57.96,66.67,66.67,4.84,2.55,0.93,1.02,2.38,0.08,0.25,3.14
2026,Juventude,Diogo Barbosa,LE,Lateral,Explosivo e rápido,1586,29.94,12.97,68.98,1.97,9729.13,33.47,11.8,53.85,66.37,38.1,3.29,1.53,2.1,1.08,1.76,0.1,0.0,3.69
2026,Juventude,Aderlan,LD,Lateral,Médio em tudo,1009,28.87,9.92,64.09,1.52,9878.34,29.71,14.99,54.76,64.58,50.0,3.21,0.54,0.89,0.98,2.14,0.21,0.27,4.28
2026,Londrina,Heron,LE,Lateral,Médio em tudo,1499,30.07,10.59,62.3,0.96,9922.21,23.49,13.81,58.7,59.14,72.22,3.72,0.84,1.08,0.78,1.32,0.12000000000000001,0.06,5.1
2026,Londrina,Kauê Leonardo,LD,Lateral,Médio em tudo,1281,28.76,10.15,64.71,1.22,10099.75,28.95,11.52,52.44,53.42,67.86,3.44,0.77,0.56,0.56,0.98,0.04,0.07,3.37
2026,Novorizontino,Maykon,LE,Lateral,Médio em tudo,1984,28.59,10.73,65.43,1.58,10170.94,26.36,13.2,53.95,52.99,57.35,3.18,1.04,1.18,1.45,2.18,0.1,0.05,3.45
2026,Novorizontino,Mádson,LD,Lateral,Explosivo e rápido,1458,30.66,12.46,66.16,2.9,8992.54,20.2,8.77,57.04,54.1,62.79,1.23,0.19,0.31,1.36,1.23,0.15000000000000002,0.18,3.83
2026,Novorizontino,N. Castrillón,LD,Lateral,Baixa intensidade,1030,28.99,9.65,59.14,1.32,9444.69,23.93,11.71,58.96,59.32,69.7,2.36,0.35,1.05,0.52,0.61,0.12000000000000001,0.09,4.19
2026,Náutico,Igor Fernandes,LE,Lateral,Médio em tudo,2392,29.14,10.14,61.04,1.1,9719.77,22.15,12.23,58.15,59.35,59.26,2.33,0.38,2.26,1.02,1.05,0.13,0.12,3.57
2026,Náutico,Reginaldo,LD,Lateral,Explosivo e rápido,1377,29.55,12.77,70.29,2.35,9103.21,33.54,9.61,51.7,63.79,45.45,2.55,0.46,1.83,0.78,2.68,0.13,0.07,2.55
2026,Náutico,Matheus Ribeiro,LD,Lateral,Explosivo e rápido,912,28.89,13.68,74.76,1.09,9897.67,32.97,11.64,58.47,54.69,53.85,3.06,1.78,1.58,1.88,2.86,0.16,0.0,3.65
2026,Operário-PR,Mikael Doka,LD,Lateral,Baixa intensidade,1877,29.78,11.18,61.62,1.82,9268.94,25.74,14.67,61.76,62.96,50.0,5.27,2.01,2.49,0.53,2.49,0.16,0.14,2.88
2026,Operário-PR,Moraes,LE,Lateral,Explosivo e rápido,1876,30.27,14.55,77.5,2.06,9574.3,32.39,12.95,46.67,53.54,46.0,4.56,1.44,1.39,1.82,1.97,0.15,0.1,4.37
2026,Operário-PR,Gabriel Feliciano,LE,Lateral,Baixa intensidade,1543,30.01,10.29,58.88,1.63,8870.7,19.28,12.6,53.24,56.47,57.69,5.19,2.27,1.98,0.41,2.92,0.12000000000000001,0.23,3.67
2026,Operário-PR,Maguinho,LD,Lateral,Médio em tudo,914,29.33,11.58,65.66,1.46,9419.16,27.74,14.77,46.0,43.55,48.65,3.54,1.38,1.38,0.49,2.07,0.07,0.0,3.84
2026,Ponte Preta,Kevyson,LE,Lateral,Explosivo e rápido,1345,29.96,12.47,67.24,2.26,9867.4,30.82,18.2,52.57,59.04,64.0,7.9,4.01,2.54,1.0,3.48,0.09,0.0,3.61
2026,Ponte Preta,Júlio,LD,Lateral,Médio em tudo,1059,28.72,9.92,61.64,1.8,9742.31,24.56,16.74,49.75,48.24,47.83,6.8,3.14,1.87,0.59,3.06,0.11,0.0,5.52
2026,Ponte Preta,Thalys,LD,Lateral,Explosivo e rápido,1006,30.09,12.29,68.1,1.97,9883.64,27.25,16.01,51.96,59.34,52.38,4.65,2.06,1.07,0.45,1.97,0.03,0.0,5.01
2026,Ponte Preta,Diego Porfírio,LE,Lateral,Baixa intensidade,917,28.92,8.88,56.59,1.36,9469.5,22.95,13.25,54.07,55.56,55.56,5.5,2.06,1.96,0.98,1.86,0.08,0.0,4.12
2026,Sport,Felipinho,LE,Lateral,Explosivo e rápido,2169,30.61,10.94,62.73,2.5,9232.48,24.71,11.2,57.04,47.62,67.31,3.86,1.78,1.7,1.16,2.78,0.15000000000000002,0.12,4.07
2026,Sport,A. De Freitas,LD,Lateral,Explosivo e rápido,1202,29.03,12.85,70.67,1.79,9436.5,29.49,11.83,48.1,52.94,29.41,3.37,1.2,0.75,1.35,2.02,0.15000000000000002,0.14,3.29
2026,São Bernardo,Rodrigo Ferreira,LD,Lateral,Explosivo e rápido,2469,29.63,11.4,65.48,1.86,9897.95,25.92,10.02,54.91,60.63,53.7,2.59,0.58,0.55,1.13,1.39,0.13,0.19,4.59
2026,São Bernardo,Pará,LE,Lateral,Médio em tudo,2238,29.0,10.92,64.79,1.36,9514.9,21.43,9.41,49.15,50.41,63.89,2.49,0.88,1.65,0.48,1.53,0.11,0.12,3.78
2026,Vila Nova,Higor,LE,Lateral,Baixa intensidade,1921,29.34,8.82,53.16,1.07,9026.56,18.42,13.02,56.12,64.0,58.0,3.7,1.36,2.06,0.61,1.55,0.03,0.05,4.59
2026,Vila Nova,Hayner,LD,Lateral,Explosivo e rápido,1276,29.78,12.74,70.59,1.74,9678.33,26.88,12.63,48.04,45.9,33.33,6.21,1.97,1.34,0.56,2.05,0.06,0.07,3.6
2026,Vila Nova,Nathan Camargo,LD,Lateral,Baixa intensidade,1147,27.09,7.32,52.4,1.27,9499.44,17.84,12.48,52.83,54.88,47.83,2.43,0.39,0.55,0.31,0.47,0.04,0.08,4.16
2022,Bahia,Patrick De Lucca,VOL,Volante,Intermediário,2836,27.84,6.05,48.18,0.59,9879.7,23.09,15.61,51.63,61.36,48.67,2.82,0.48,0.63,0.86,0.73,0.1,0.0,3.97
2022,Bahia,Lucas Mugni,VOL,Volante,Mais intenso,2201,27.72,8.67,65.83,0.53,10332.06,32.59,22.45,47.18,65.37,41.54,7.85,2.45,1.02,1.31,2.74,0.42000000000000004,0.41000000000000003,3.97
2022,Bahia,Rezende,VOL,Volante,Mais intenso,1982,28.69,8.46,57.36,1.58,10116.5,14.56,23.43,59.88,67.7,57.26,4.04,1.18,0.59,0.82,1.27,0.14,0.05,6.04
2022,Bahia,Emerson Santos,VOL,Volante,Intermediário,966,26.86,5.83,43.68,0.96,9687.77,8.92,20.4,57.53,59.14,60.34,3.35,0.75,0.47,0.09,0.75,0.07,0.0,5.31
2022,Brusque,Rodolfo Potiguar,VOL,Volante,Intermediário,3034,28.72,4.62,36.88,0.49,9348.84,8.78,18.18,54.65,62.4,51.63,3.59,1.31,0.68,0.09,1.39,0.09,0.06,4.63
2022,Brusque,Wagner Balotelli,VOL,Volante,Mais intenso,1883,28.15,8.24,58.02,0.63,10395.03,19.12,21.03,54.09,62.78,45.88,5.83,1.72,1.15,0.48,1.43,0.07,0.05,4.59
2022,Brusque,Matheus Trindade,VOL,Volante,Menos intenso,1334,26.3,4.09,41.78,0.55,10489.59,22.57,22.53,51.8,62.28,50.77,7.56,2.36,0.81,1.08,1.48,0.04,0.0,4.59
2022,Brusque,Luiz Antônio,VOL,Volante,Intermediário,1016,27.8,6.46,48.39,1.06,9617.34,19.97,14.08,51.57,63.16,50.0,4.69,1.86,1.33,0.89,1.77,0.08,0.0,2.92
2022,CRB,Yago Henrique,VOL,Volante,Intermediário,1995,28.33,5.17,44.04,0.32,10264.88,23.42,15.38,48.09,56.18,49.25,2.35,0.5,1.08,0.63,0.68,0.08,0.09,4.65
2022,CRB,Claudinei,VOL,Volante,Menos intenso,1400,27.72,4.34,36.67,0.14,9428.2,10.37,15.94,52.42,60.45,48.48,2.76,0.39,0.06,0.13,0.32,0.05,0.12,4.24
2022,CRB,Juninho Valoura,VOL,Volante,Intermediário,1072,26.62,5.28,46.67,0.83,10082.1,20.88,20.74,51.01,63.27,40.63,7.56,2.43,0.92,0.25,2.18,0.14,0.08,4.03
2022,CRB,Marthã,VOL,Volante,Menos intenso,1058,26.99,4.51,42.93,0.26,10047.48,13.94,15.14,55.62,53.93,52.78,1.96,0.77,0.51,0.0,0.77,0.01,0.0,3.66
2022,CRB,Uillian Correia,VOL,Volante,Intermediário,1054,26.95,5.72,47.31,0.73,9908.21,19.89,13.32,47.44,56.92,59.09,4.18,0.85,0.34,0.09,0.6,0.03,0.0,1.62
2022,CSA,Geovane,VOL,Volante,Mais intenso,2749,27.38,5.5,50.95,0.37,10893.27,18.79,17.29,48.3,52.11,50.5,3.14,0.92,0.23,0.65,0.72,0.04,0.03,5.37
2022,CSA,Giva,VOL,Volante,Intermediário,1609,27.77,5.44,42.78,0.41,10063.95,20.3,19.58,51.14,69.13,30.43,6.04,2.18,1.06,0.39,1.57,0.03,0.06,4.42
2022,Criciúma,Marcos Serrato,VOL,Volante,Intermediário,1604,27.59,5.1,44.31,0.8,9964.14,14.76,17.56,51.12,57.53,54.05,3.03,0.84,1.12,0.28,0.62,0.1,0.0,5.11
2022,Criciúma,Léo Costa,VOL,Volante,Menos intenso,1544,25.41,2.17,30.55,0.12,10107.46,8.43,19.35,50.0,58.57,55.13,3.44,1.46,0.12,0.99,1.17,0.16,0.18,6.12
2022,Grêmio,M. Villasanti,VOL,Volante,Mais intenso,2959,28.41,7.29,52.44,1.0,10200.77,17.64,20.59,52.29,55.96,50.0,4.84,2.01,1.7,0.4,1.76,0.09,0.09,6.14
2022,Grêmio,Bitello,VOL,Volante,Mais intenso,2835,28.39,10.41,72.57,1.11,11358.08,49.43,20.73,50.38,60.28,33.33,6.79,2.1,1.4,2.22,2.76,0.24,0.32,4.79
2022,Guarani,Leandro Vilela,VOL,Volante,Menos intenso,2276,26.58,4.34,42.96,0.21,9954.75,17.45,18.23,52.93,58.14,50.0,3.48,0.95,0.71,0.51,1.15,0.05,0.04,4.78
2022,Guarani,Madison,VOL,Volante,Mais intenso,1366,28.3,8.02,54.35,1.05,10317.43,23.3,22.73,46.96,57.75,42.19,5.34,1.45,0.46,1.25,1.32,0.09999999999999999,0.07,4.55
2022,Guarani,Eduardo Person,VOL,Volante,Intermediário,1024,28.5,5.35,42.87,0.57,9876.0,20.26,16.17,46.2,54.1,38.89,6.68,1.76,0.88,0.44,1.93,0.04,0.09,2.99
2022,Ituano,Lucas Siqueira,VOL,Volante,Intermediário,2964,27.41,5.68,48.56,0.82,10060.83,24.62,16.76,51.27,56.22,54.65,2.88,0.67,0.39,0.79,1.0,0.11000000000000001,0.06,4.43
2022,Ituano,J. Jiménez,VOL,Volante,Intermediário,950,26.96,4.73,43.36,0.85,9851.45,12.89,15.16,50.0,54.43,63.89,1.23,0.66,0.09,0.66,0.47,0.09,0.19,5.59
2022,Novorizontino,Jhony Douglas,VOL,Volante,Menos intenso,2149,26.57,5.43,46.87,0.48,10172.84,14.06,22.78,51.47,58.96,44.0,4.77,1.05,0.38,0.42,1.01,0.13,0.17,5.91
2022,Náutico,Ralph,VOL,Volante,Intermediário,1302,28.28,6.07,46.84,0.15,10039.49,14.65,22.19,48.6,48.67,50.0,6.36,1.18,0.62,0.41,0.9,0.05,0.0,3.66
2022,Náutico,Djavan,VOL,Volante,Intermediário,1137,27.67,5.42,44.23,0.25,10002.1,15.48,16.54,49.28,52.7,51.22,5.15,0.87,0.24,0.0,0.71,0.02,0.0,3.64
2022,Operário-PR,Fernando Neto,VOL,Volante,Menos intenso,1823,27.18,5.48,45.5,0.3,10496.98,23.12,24.24,50.71,57.75,42.11,8.54,2.42,1.53,0.84,2.02,0.12000000000000001,0.1,4.59
2022,Operário-PR,Rafael Chorão,VOL,Volante,Menos intenso,1122,25.75,3.52,41.55,0.16,10432.38,30.67,13.56,53.25,62.5,64.0,4.65,1.2,0.56,0.88,1.44,0.16999999999999998,0.08,3.05
2022,Ponte Preta,Felipe Amaral,VOL,Volante,Intermediário,2358,27.62,4.88,43.76,0.46,10161.5,11.46,19.81,50.48,58.14,44.12,4.58,1.87,0.95,0.34,1.56,0.08,0.04,4.01
2022,Ponte Preta,Fraga,VOL,Volante,Mais intenso,1002,28.3,8.45,61.92,0.81,10562.58,23.23,22.1,50.41,58.62,50.0,3.41,0.99,0.27,0.27,0.81,0.03,0.0,6.47
2022,Sampaio Corrêa,André Luiz,VOL,Volante,Intermediário,3136,27.69,5.21,40.54,0.72,9540.63,11.19,14.55,57.2,59.31,60.75,3.1,0.92,0.29,0.57,1.0,0.09,0.12,4.59
2022,Sampaio Corrêa,Lucas Araújo,VOL,Volante,Intermediário,1156,27.48,5.32,42.9,1.02,9801.88,24.04,17.91,53.04,63.29,57.89,6.38,2.1,1.4,0.86,2.57,0.17,0.16,3.43
2022,Sampaio Corrêa,Eloir,VOL,Volante,Intermediário,1125,28.12,7.76,51.25,0.72,9463.47,16.18,19.92,54.22,61.32,62.5,6.8,2.4,1.52,0.8,1.76,0.11,0.0,2.48
2022,Sport,Ronaldo Henrique,VOL,Volante,Menos intenso,1488,25.6,2.84,31.48,0.19,9792.37,12.27,18.99,52.55,59.23,46.3,5.32,1.03,0.18,0.0,1.21,0.08,0.06,4.78
2022,Sport,William Oliveira,VOL,Volante,Intermediário,1007,29.18,7.4,48.31,1.08,9543.02,7.4,20.82,57.08,55.56,69.09,3.75,0.89,0.54,0.27,0.63,0.03,0.0,4.92
2022,Tombense,Zé Ricardo,VOL,Volante,Menos intenso,2696,27.33,3.52,34.31,0.45,9467.57,15.21,18.41,52.16,54.77,53.57,5.94,2.59,0.52,0.17,2.0,0.05,0.14,4.97
2022,Tombense,Guilherme Rend,VOL,Volante,Menos intenso,920,26.19,3.82,34.18,0.1,9489.78,8.23,21.13,59.26,68.42,63.33,4.3,1.37,0.49,0.1,0.88,0.03,0.0,4.79
2022,Vasco,Andrey Santos,VOL,Volante,Mais intenso,3109,27.62,8.07,59.5,0.75,10374.06,41.48,23.74,54.51,66.19,48.25,8.57,3.36,1.16,1.33,2.63,0.18,0.23,3.85
2022,Vasco,Yuri Lara,VOL,Volante,Intermediário,2966,27.9,6.38,49.62,0.57,10220.5,16.8,20.36,59.17,65.22,53.69,3.19,0.88,0.42,0.24,0.73,0.03,0.0,5.19
2022,Vila Nova,Arthur Rezende,VOL,Volante,Menos intenso,2653,26.12,3.28,37.5,0.22,10240.85,25.41,18.59,51.28,63.77,47.89,6.78,2.21,0.95,0.37,1.87,0.25,0.24000000000000002,3.73
2023,Atlético-GO,Rhaldney,VOL,Volante,Mais intenso,2576,28.1,9.34,60.29,0.78,10561.12,32.16,20.44,50.77,51.68,53.16,6.64,2.1,1.29,1.5,1.96,0.07,0.07,4.23
2023,Atlético-GO,Matheus Sales,VOL,Volante,Intermediário,2102,27.96,4.33,37.81,0.73,9353.88,13.96,15.8,50.41,57.33,47.5,3.47,0.6,0.21,0.21,0.47,0.03,0.0,3.9
2023,Atlético-GO,Baralhas,VOL,Volante,Intermediário,1514,29.39,8.85,55.26,1.6,9667.86,18.06,14.39,56.2,60.19,57.78,3.33,1.07,1.07,1.49,2.02,0.18,0.42,5.05
2023,Atlético-GO,Renato Alves,VOL,Volante,Mais intenso,1310,28.78,8.38,57.06,0.77,10565.93,19.08,14.7,55.14,58.51,59.18,2.95,1.17,0.89,0.89,1.1,0.05,0.07,4.53
2023,Botafogo-SP,Tárik,VOL,Volante,Menos intenso,2702,27.02,3.29,33.19,0.5,9615.91,12.92,14.76,51.92,54.34,47.25,3.4,0.9,0.33,0.63,0.97,0.05,0.07,3.06
