ano,clube,jogador,posicao,setor,idade,minutos,jogos,fatia,sc_player_id,matches,minutes_played,minutos_sc,psv99,psv99_top5,distance_p90,m_per_min,running_distance_p90,hsr_distance_p90,hsr_count_p90,sprint_distance_p90,sprint_count_p90,hi_distance_p90,hi_count_p90,high_accel_p90,high_decel_p90,medium_accel_p90,medium_decel_p90,expl_accel_sprint_p90,expl_accel_hsr_p90,cod_count_p90,minutes_tip,distance_p30tip,m_per_min_tip,running_distance_p30tip,hsr_distance_p30tip,hsr_count_p30tip,sprint_distance_p30tip,sprint_count_p30tip,hi_distance_p30tip,hi_count_p30tip,high_accel_p30tip,high_decel_p30tip,medium_accel_p30tip,medium_decel_p30tip,expl_accel_sprint_p30tip,expl_accel_hsr_p30tip,cod_count_p30tip,minutes_otip,distance_p30otip,m_per_min_otip,running_distance_p30otip,hsr_distance_p30otip,hsr_count_p30otip,sprint_distance_p30otip,sprint_count_p30otip,hi_distance_p30otip,hi_count_p30otip,high_accel_p30otip,high_decel_p30otip,medium_accel_p30otip,medium_decel_p30otip,expl_accel_sprint_p30otip,expl_accel_hsr_p30otip,cod_count_p30otip,peak_velocity,peak_velocity_top3,runs_total,runs_p30tip,runs_avg_distance,runs_above_hsr_p30tip,runs_penalty_area_p30tip,runs_targeted_p30tip,runs_received_p30tip,runs_dangerous_p30tip,runs_dangerous_targeted_p30tip,runs_dangerous_received_p30tip,runs_shot_within_10s_p30tip,runs_goal_within_10s_p30tip
2022,Brusque,Crislan,CF,Atacante,30.0,1125,21,0.29866055267286107,177413,20.0,53.36,1067.2,29.07,31.24,9354.86,103.94,1010.93,428.14,44.1,152.8,8.18,580.94,52.28,8.6,15.35,86.52,74.21,1.6,5.9,27.74,15.23,3931.41,131.05,559.53,236.59,22.25,77.39,3.35,313.98,25.6,3.25,5.12,42.14,28.55,0.69,2.17,15.36,12.72,4081.25,136.04,542.33,252.12,27.0,101.18,4.48,353.3,31.49,2.59,5.42,32.31,25.59,0.35,1.3,16.16,,,193.0,23.15,14.87,5.88,7.92,5.76,2.88,18.95,4.44,1.8,0.72,0.12
2022,Brusque,Juliano,"CF, LAMF",Atacante,27.0,57,3,0.015132134668758295,177438,3.0,19.11,57.33,28.6,28.6,10212.91,113.48,1706.34,698.55,54.94,259.01,12.56,957.56,67.5,7.85,21.98,95.76,73.78,1.57,6.28,37.67,4.56,4478.05,149.27,1047.07,439.02,37.32,208.54,6.59,647.56,43.9,0.0,6.59,41.71,32.93,0.0,0.0,24.15,4.55,4802.2,160.07,1030.77,459.34,32.97,109.89,4.4,569.23,37.36,0.0,8.79,46.15,30.77,0.0,0.0,24.18,,,17.0,46.66,17.77,13.72,8.23,19.21,19.21,16.47,2.74,2.74,2.74,0.0
2022,Brusque,Júnior Todinho,"CF, RAMF",Atacante,28.0,973,18,0.2583081935561723,172986,17.0,54.79,931.43,28.07,30.42,9743.77,108.26,1374.13,532.99,51.02,131.9,8.6,664.89,59.62,8.6,18.36,99.82,80.39,1.16,5.02,34.21,15.85,4211.43,140.38,750.12,292.75,26.94,75.02,4.01,367.77,30.94,3.67,6.23,49.87,30.28,0.56,1.89,17.81,12.42,4426.11,147.54,844.44,350.96,32.54,79.85,5.26,430.82,37.8,3.27,6.68,43.05,31.26,0.14,1.71,21.46,,,258.0,34.73,12.48,5.65,9.02,8.48,5.38,20.06,4.71,2.29,1.21,0.0
2022,Brusque,Mascote,"CF, RAMF",Atacante,25.0,577,9,0.1531796790153252,46806,9.0,63.93,575.37,29.82,31.7,9178.89,101.99,1017.03,472.85,54.12,229.78,11.57,702.63,65.7,10.48,23.78,95.57,73.83,4.07,8.13,34.88,19.52,3883.52,129.45,541.76,277.88,31.6,135.27,6.66,413.15,38.26,4.44,8.37,47.99,29.55,1.54,3.59,20.84,14.57,3936.75,131.23,571.3,246.75,27.85,114.17,5.29,360.92,33.15,3.45,5.98,34.99,26.93,1.15,1.84,17.95,,,153.0,26.78,13.28,9.98,9.1,8.75,4.55,19.25,5.78,2.45,1.75,0.0
2022,Brusque,Patrick Carvalho,CF,Atacante,25.0,575,10,0.15264872692168455,183965,10.0,57.83,578.3,27.69,29.64,8870.41,98.56,1048.69,369.33,37.04,109.57,5.14,478.9,42.18,7.94,16.5,89.8,77.66,1.25,4.2,21.01,16.06,3856.24,128.54,629.01,236.81,23.16,71.16,3.36,307.97,26.52,3.55,5.6,42.77,27.27,0.56,1.31,14.01,14.04,3886.57,129.55,555.6,190.4,19.71,44.19,1.95,234.58,21.66,2.17,4.98,35.09,30.11,0.0,0.65,10.18,,,121.0,28.52,12.14,4.24,11.79,8.96,3.77,24.28,6.13,2.59,1.18,0.0
2022,Brusque,Fernandinho,"LAMF, LW",Extremo,25.0,2150,28,0.57077350066369,53099,28.0,76.8,2150.4,29.77,32.06,9687.58,107.64,1300.94,583.08,60.4,232.38,12.39,815.46,72.79,8.29,22.31,96.43,75.05,1.8,6.24,42.19,20.55,4364.06,145.47,812.39,422.02,41.65,186.17,9.49,608.18,51.14,4.33,7.14,52.76,30.65,1.04,3.34,27.94,19.52,4049.79,134.99,658.97,254.45,26.29,77.5,4.45,331.95,30.74,2.63,6.75,36.5,25.25,0.27,1.7,20.64,,,576.0,37.95,13.97,10.34,5.07,14.3,10.54,15.02,4.22,2.7,2.24,0.07
2022,Brusque,Jaílson,"RAMF, RW, RWF",Extremo,29.0,1122,27,0.29786412453240013,172999,26.0,42.22,1097.72,27.67,30.76,10712.28,119.03,1766.25,740.36,64.68,189.05,10.9,929.4,75.59,7.54,21.97,106.16,85.83,1.15,5.82,65.91,12.37,4733.63,157.79,1022.13,454.2,38.25,128.01,6.53,582.21,44.79,3.36,6.34,50.48,32.19,0.37,1.96,38.91,9.48,4735.91,157.86,985.17,413.14,35.55,100.09,4.63,513.22,40.18,2.56,7.43,46.03,31.66,0.49,1.95,37.99,,,311.0,40.35,13.37,9.21,7.01,15.18,12.97,12.07,2.46,1.3,1.56,0.0
2022,Brusque,Marco Antônio,LAMF,Extremo,31.0,14,1,0.0037166646554844937,177479,1.0,14.23,14.23,24.7,24.7,9996.96,111.08,1707.26,512.18,37.94,25.29,0.0,537.47,37.94,6.32,18.97,101.17,82.2,0.0,0.0,44.26,1.95,,,,,,,,,,,,,,,,,4.0,4290.0,143.0,960.0,225.0,22.5,37.5,7.5,262.5,30.0,7.5,15.0,37.5,37.5,0.0,0.0,37.5,,,,,,,,,,,,,,
2022,Brusque,Neto,"RW, AMF",Extremo,18.0,22,2,0.005840473030047062,365063,2.0,10.92,21.84,25.2,25.2,10993.74,122.15,2180.61,873.89,74.2,267.94,8.24,1141.83,82.44,16.49,28.85,123.66,82.44,0.0,8.24,37.1,2.71,4757.54,158.58,1124.31,387.69,38.77,171.69,5.54,559.38,44.31,5.54,5.54,38.77,44.31,0.0,5.54,11.08,2.61,5400.0,180.0,1270.09,698.13,50.47,151.4,8.41,849.53,58.88,0.0,8.41,50.47,16.82,0.0,0.0,16.82,,,6.0,55.56,9.2,9.26,9.26,18.52,9.26,27.78,9.26,9.26,0.0,0.0
2022,Brusque,Paulo Baya,"LAMF, RAMF, LW",Extremo,23.0,733,18,0.19459394231929528,151335,17.0,42.65,725.05,29.95,32.02,10346.53,114.96,1525.12,735.25,75.85,284.89,17.01,1020.14,92.85,9.31,20.85,108.25,85.78,1.86,6.58,51.52,12.32,4497.14,149.9,849.87,441.12,42.82,178.31,10.31,619.43,53.13,3.01,6.16,52.85,32.65,0.57,1.86,28.07,10.36,4430.27,147.68,830.27,378.19,42.06,136.05,8.0,514.24,50.06,3.92,8.34,45.46,30.48,0.17,2.89,29.97,,,177.0,29.59,14.96,10.37,2.68,10.2,7.36,10.87,2.34,1.17,2.01,0.0
2022,Brusque,Pedoca,RW,Extremo,19.0,7,1,0.0018583323277422468,177468,1.0,7.48,7.48,24.1,24.1,11605.79,128.95,1876.17,1202.67,60.13,192.43,0.0,1395.1,60.13,24.05,24.05,132.29,96.21,0.0,0.0,72.16,1.67,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brusque,Airton,LB,Lateral,33.0,2482,27,0.6589115482080367,172987,26.0,92.3,2399.7999999999997,29.36,31.16,9386.87,104.3,1136.66,476.47,46.54,176.56,9.38,653.03,55.92,7.39,15.98,91.62,77.7,1.76,5.59,24.26,25.86,3786.43,126.21,523.46,232.93,22.31,95.0,4.6,327.93,26.91,2.63,5.09,37.26,27.31,0.58,1.83,10.26,22.71,4290.34,143.01,748.36,321.87,30.03,105.22,5.59,427.1,35.62,3.45,6.0,50.35,33.58,0.86,2.49,18.29,,,371.0,19.64,15.17,7.15,1.22,8.31,7.09,3.02,1.06,0.79,1.01,0.0
2022,Brusque,Alex Ruan,"LB, RAMF, LW",Lateral,29.0,1821,27,0.4834318812598045,172988,24.0,71.53,1716.72,28.31,30.3,9832.72,109.25,1330.05,581.33,53.63,174.1,10.01,755.43,63.64,5.92,18.35,96.25,78.9,0.73,3.3,39.16,19.73,4186.65,139.56,713.19,326.91,29.72,98.79,5.26,425.7,34.98,2.34,5.32,42.33,28.39,0.38,1.2,18.76,17.65,4366.05,145.53,776.88,356.15,31.94,102.26,5.45,458.41,37.39,2.9,6.66,45.75,31.59,0.35,1.77,26.84,,,402.0,29.12,13.64,6.95,3.11,10.86,8.84,8.26,2.46,1.52,1.74,0.0
2022,Brusque,Toty,"RB, RW",Lateral,31.0,1141,21,0.30290816942198623,172993,20.0,52.87,1057.3999999999999,28.59,30.5,10631.48,118.13,1620.05,764.02,68.85,245.62,14.21,1009.65,83.07,9.45,21.11,110.22,90.3,2.64,7.49,42.98,14.1,4658.81,155.29,872.77,463.35,40.21,175.94,8.51,639.29,48.72,4.04,6.38,49.14,34.78,0.96,2.77,20.42,13.43,4638.42,154.61,922.79,441.17,38.88,115.63,7.37,556.8,46.25,3.91,7.26,53.85,34.97,1.34,2.9,30.05,,,291.0,40.52,15.19,12.11,1.95,16.01,14.34,6.13,2.09,1.67,1.53,0.0
2022,Brusque,Ângelo,LB,Lateral,21.0,293,5,0.07778448171835405,37358,5.0,58.71,293.55,28.86,28.86,10497.09,116.63,1479.31,604.6,59.17,193.77,12.88,798.36,72.05,7.05,19.62,100.87,85.85,1.23,5.52,36.48,16.48,4455.05,148.5,805.9,311.59,30.21,136.87,6.55,448.45,36.76,2.18,4.37,40.77,30.58,0.36,1.09,12.74,14.59,4452.91,148.43,821.66,373.82,35.37,96.23,6.58,470.05,41.95,3.7,7.81,53.05,35.37,0.82,3.29,31.25,,,66.0,25.55,13.55,6.19,0.39,10.45,9.29,1.55,0.39,0.39,0.77,0.0
2022,Brusque,Diego Jardel,"AMF, CF",Meia,32.0,960,17,0.2548570049475081,177439,17.0,56.51,960.67,26.54,28.54,10334.4,114.83,1475.77,444.52,41.59,108.76,5.06,553.28,46.65,6.65,17.05,104.83,90.31,0.47,3.47,32.23,16.91,4485.02,149.5,847.66,275.11,24.21,62.93,2.61,338.04,26.82,2.61,4.7,50.2,32.77,0.21,1.67,18.99,13.65,4561.04,152.03,803.26,227.49,21.6,49.92,1.68,277.41,23.28,2.33,5.69,45.65,36.08,0.13,1.03,17.33,,,309.0,36.51,11.95,5.91,4.96,10.87,8.15,12.88,4.02,2.01,0.83,0.0
2022,Brusque,Gabriel Taliari,"AMF, CF, RW",Meia,25.0,587,16,0.1558344394835284,177390,15.0,38.36,575.4,26.27,28.36,10493.0,116.59,1609.62,555.83,48.33,124.8,7.35,680.63,55.68,5.16,16.42,95.4,82.89,0.47,2.5,38.94,9.63,4701.44,156.71,915.9,316.66,27.22,80.2,3.74,396.86,30.96,2.7,4.36,46.13,31.37,0.21,1.25,19.32,9.56,4824.37,160.81,993.82,351.21,28.53,64.03,3.59,415.24,32.12,0.42,6.55,46.28,32.12,0.0,0.21,25.15,,,148.0,36.54,12.88,5.43,6.67,8.64,5.18,20.49,4.44,1.73,1.23,0.0
2022,Brusque,Zé Mateus,"RCMF, RB, RAMF",Meia,27.0,1793,23,0.4759985519488355,23801,22.0,77.2,1698.4,29.01,30.64,9490.83,105.45,1237.58,497.38,51.77,183.94,9.64,681.32,61.42,7.95,18.81,98.99,83.25,1.38,5.14,35.4,21.28,3981.25,132.71,621.66,233.04,23.9,77.34,3.91,310.38,27.81,2.63,5.45,44.72,31.01,0.45,1.92,15.44,18.98,4423.32,147.44,834.25,356.94,36.65,134.02,6.83,490.96,43.48,3.95,7.76,49.15,34.13,0.5,2.66,27.09,,,328.0,26.84,12.77,5.81,1.8,10.47,9.33,4.83,1.15,0.49,0.9,0.0
2022,Brusque,Álvaro,"AMF, CF",Meia,29.0,1394,22,0.3700736092675274,172998,21.0,64.55,1355.55,27.57,28.98,9845.3,109.39,1416.81,530.63,51.32,124.16,8.1,654.79,59.42,7.5,19.79,102.05,87.77,0.53,4.98,35.19,17.36,4324.58,144.15,797.82,354.39,31.52,86.75,4.94,441.13,36.46,3.13,5.35,46.91,33.5,0.16,1.56,22.72,15.83,4457.57,148.59,843.4,276.5,28.16,56.96,3.79,333.46,31.96,2.98,7.58,48.29,36.56,0.18,2.08,18.78,,,401.0,41.46,13.05,9.61,3.93,14.68,10.86,10.13,2.69,1.65,1.96,0.1
2022,Brusque,Felipe Manoel,"LDMF, DMF, RDMF",Volante,32.0,308,10,0.08176662242065887,177414,10.0,30.71,307.1,26.76,27.9,10103.79,112.26,1364.87,425.75,39.85,89.37,5.57,515.12,45.42,6.45,13.19,93.77,82.92,0.88,3.81,31.94,9.54,4023.47,134.12,523.21,121.08,11.15,30.91,0.96,151.99,12.11,1.27,2.23,36.01,27.72,0.0,1.27,9.56,7.48,4738.37,157.95,984.14,347.64,30.67,65.18,3.41,412.83,34.08,3.41,8.09,51.55,36.21,0.85,1.7,28.12,,,41.0,14.21,10.33,1.04,1.04,4.16,3.47,2.43,0.69,0.0,0.35,0.0
2022,Brusque,Luiz Antônio,"LDMF, RCMF, AMF",Volante,31.0,1016,20,0.2697236635694461,173000,20.0,50.87,1017.4,27.8,29.22,9617.34,106.86,1376.12,460.15,41.93,121.1,6.46,581.25,48.39,5.93,13.89,101.81,87.84,1.06,4.25,27.78,15.2,3992.57,133.09,657.61,192.59,17.97,59.82,2.17,252.4,20.14,2.17,3.36,42.84,29.12,0.1,1.28,12.93,12.21,4462.84,148.76,916.1,337.78,29.23,71.72,4.21,409.5,33.44,2.6,5.2,49.92,37.65,0.25,1.73,18.83,,,182.0,19.97,12.17,2.08,0.99,6.69,5.6,3.18,0.44,0.33,0.66,0.0
2022,Brusque,Matheus Trindade,"RDMF, LDMF, RCMF",Volante,26.0,1334,24,0.3541450464583082,172996,23.0,57.41,1320.4299999999998,26.3,28.58,10489.59,116.55,1623.5,427.38,37.69,72.8,4.09,500.18,41.78,4.43,10.84,94.0,85.82,0.55,1.91,32.1,14.93,4387.31,146.24,781.25,189.27,15.37,26.17,1.14,215.45,16.51,1.84,2.72,38.91,30.13,0.0,0.26,13.61,15.17,4776.84,159.23,1051.07,297.57,26.46,51.38,2.5,348.95,28.96,1.81,4.65,46.81,36.38,0.26,0.78,23.96,,,182.0,22.57,10.76,2.6,1.49,6.32,4.96,4.22,1.12,0.37,0.37,0.0
2022,Brusque,Rodolfo Potiguar,"RDMF, DMF, RCMF",Volante,34.0,3034,32,0.8054543260528538,172992,31.0,94.85,2940.35,28.72,31.5,9348.84,103.88,1070.73,333.45,32.26,98.71,4.62,432.17,36.88,4.32,12.55,85.06,75.36,0.49,2.57,23.29,26.02,3764.01,125.47,417.94,99.93,10.38,31.54,1.04,131.47,11.42,1.52,2.57,33.32,26.07,0.11,0.67,8.44,23.92,4561.59,152.05,846.13,292.21,27.47,80.02,3.2,372.23,30.67,2.1,5.62,45.72,33.66,0.2,1.25,19.5,,,191.0,8.78,9.7,0.64,0.09,3.45,3.27,0.92,0.32,0.32,0.46,0.0
2022,Brusque,Wagner Balotelli,"LDMF, LCMF",Volante,30.0,1883,29,0.49989139616266437,172994,28.0,66.7,1867.6000000000001,28.15,30.48,10395.03,115.5,1477.48,503.75,49.78,152.13,8.24,655.88,58.02,5.06,15.52,97.53,87.12,0.63,3.04,40.43,17.41,4343.56,144.79,650.97,199.62,20.38,65.28,2.9,264.9,23.28,1.98,3.83,38.17,28.29,0.06,1.11,18.28,17.25,4926.66,164.22,1047.93,391.58,36.64,106.49,5.86,498.08,42.5,2.18,6.61,48.79,37.26,0.19,1.31,28.85,,,258.0,19.12,12.37,2.67,0.74,5.41,4.89,1.63,0.59,0.44,0.52,0.15
2022,Brusque,Bruno Aguiar,RCB,Zaga,36.0,1144,13,0.3037045975624472,172990,13.0,88.08,1145.04,28.25,30.16,8740.96,97.12,940.86,306.39,28.38,94.24,4.64,400.63,33.01,5.27,11.48,91.65,70.27,0.79,2.91,20.12,25.58,3435.92,114.53,341.54,80.1,7.14,21.61,0.99,101.7,8.14,1.36,2.62,31.28,23.32,0.0,0.36,5.88,20.6,4244.25,141.47,695.21,276.06,25.54,86.96,3.82,363.01,29.36,2.59,4.16,53.32,33.86,0.67,1.35,18.11,,,45.0,4.38,9.94,0.0,0.19,0.68,0.58,0.49,0.1,0.0,0.0,0.0
2022,Brusque,Ianson,RCB,Zaga,27.0,415,5,0.1101725594304332,177388,5.0,82.87,414.35,28.2,28.2,8470.54,94.12,718.06,247.17,25.85,90.79,3.69,337.96,29.54,3.91,8.91,79.06,65.38,0.43,3.26,18.03,23.93,3261.97,108.73,221.43,53.16,6.27,24.83,0.5,77.99,6.77,1.0,1.5,24.83,19.06,0.0,0.25,4.51,20.28,3963.61,132.12,537.87,212.72,21.01,72.19,3.25,284.91,24.26,2.37,3.55,47.93,32.54,0.3,2.07,15.09,,,14.0,4.23,7.75,0.0,0.0,1.21,1.21,0.0,0.0,0.0,0.3,0.0
2022,Brusque,Lucas Barboza,RCB,Zaga,26.0,94,1,0.02495474840111017,172995,1.0,94.22,94.22,29.2,29.2,9285.94,103.18,978.17,344.84,37.25,133.73,5.73,478.58,42.99,6.69,15.28,108.9,84.06,0.96,5.73,21.02,24.4,3751.23,125.04,429.1,127.87,15.98,46.72,2.46,174.59,18.44,1.23,3.69,31.97,23.36,0.0,0.0,6.15,31.35,3955.02,131.83,534.93,211.48,22.97,76.56,1.91,288.04,24.88,1.91,4.78,51.67,32.54,0.0,1.91,16.27,,,,,,,,,,,,,,
2022,Brusque,Sandro Silva,LCB,Zaga,34.0,94,1,0.02495474840111017,301870,1.0,94.22,94.22,25.9,25.9,8841.75,98.24,886.47,241.68,21.02,32.48,2.87,274.16,23.88,4.78,10.51,103.17,83.11,1.91,2.87,19.1,24.4,3464.75,115.49,293.85,44.26,6.15,14.75,0.0,59.02,6.15,1.23,2.46,36.89,28.28,0.0,1.23,6.15,31.35,3915.79,130.53,568.42,185.65,13.4,20.1,1.91,205.74,15.31,1.91,2.87,47.85,30.62,0.0,0.0,12.44,,,,,,,,,,,,,,
2022,Brusque,Éverton Alemão,"RCB, LCB",Zaga,29.0,2265,23,0.601303246048027,177387,23.0,98.63,2268.49,28.7,31.92,8867.77,98.53,874.37,276.29,27.41,79.86,4.32,356.15,31.74,4.84,9.56,86.57,70.46,0.67,2.62,18.21,25.86,3571.3,119.04,349.83,85.5,8.58,21.29,0.86,106.79,9.43,1.46,2.42,31.17,24.31,0.1,0.5,5.4,25.35,4086.5,136.22,598.15,223.75,21.81,66.37,3.29,290.12,25.11,2.52,3.5,47.44,32.41,0.36,1.13,15.33,,,53.0,3.42,9.58,0.13,0.19,1.16,1.1,0.39,0.13,0.06,0.0,0.0
2022,CRB,Anselmo Ramon,CF,Atacante,34.0,2960,32,0.7907903045611309,53098,31.0,93.09,2885.79,27.59,30.7,8985.71,99.84,1084.93,450.03,41.23,113.15,7.2,563.17,48.43,7.58,15.34,90.13,74.22,0.56,5.55,27.1,23.82,3843.36,128.11,612.69,278.06,23.65,74.24,3.74,352.3,27.39,3.74,5.16,49.7,30.35,0.16,2.68,15.52,24.43,3938.54,131.28,607.5,239.02,23.29,56.48,3.49,295.49,26.77,2.46,5.98,34.89,29.35,0.16,1.5,16.04,,,322.0,22.92,14.17,5.84,7.83,8.61,5.27,14.09,4.34,1.78,1.0,0.07
2022,CRB,Gabriel Conceição,CF,Atacante,21.0,1078,26,0.2879972798367902,175766,24.0,44.08,1057.92,29.28,32.16,9922.32,110.25,1367.06,612.57,58.02,237.63,12.85,850.2,70.87,8.59,17.87,96.74,79.04,1.53,5.53,39.65,11.36,4344.21,144.81,779.64,363.33,33.55,144.91,7.17,508.25,40.73,4.08,6.29,46.91,30.02,0.44,2.43,22.18,10.85,4405.6,146.85,766.79,341.72,35.54,137.6,7.37,479.31,42.9,2.34,6.55,40.1,29.93,0.35,1.75,23.85,,,155.0,37.81,12.93,8.78,6.34,9.51,5.86,18.3,3.9,1.46,1.22,0.0
2022,CRB,Emerson Negueba,"LAMF, RAMF, LW",Extremo,21.0,1928,28,0.5150823335114393,175769,27.0,68.81,1857.8700000000001,31.46,33.54,9694.37,107.72,1234.38,610.89,65.49,346.02,16.18,956.91,81.67,11.24,23.78,96.5,77.85,3.15,9.25,41.85,17.1,4290.02,143.0,703.45,391.73,40.49,232.25,10.37,623.97,50.86,5.28,6.06,48.9,30.51,1.63,4.5,25.43,18.07,4170.12,139.0,672.91,319.91,34.57,184.34,8.4,504.25,42.97,3.64,9.57,42.66,30.44,0.86,2.72,23.15,,,239.0,31.17,14.47,12.26,3.78,12.39,9.0,12.65,4.56,2.74,1.7,0.0
2022,CRB,Gustavo Apis,"LW, LAMF, RDMF",Extremo,23.0,99,3,0.026448729780929714,53108,3.0,33.14,99.42,27.37,27.37,9663.87,107.38,1232.99,455.36,47.07,163.86,5.43,619.21,52.51,3.62,10.86,91.43,79.66,2.72,2.72,39.83,8.8,4195.45,139.85,635.23,168.18,17.05,50.0,1.14,218.18,18.18,2.27,2.27,47.73,34.09,0.0,0.0,21.59,6.84,4765.39,158.85,963.61,425.51,43.87,190.09,7.31,615.6,51.18,1.46,5.85,42.4,26.32,1.46,1.46,29.24,,,21.0,23.85,10.58,2.27,2.27,13.63,7.95,7.95,3.41,2.27,2.27,0.0
2022,CRB,Maycon Douglas,"RAMF, LW, RW",Extremo,25.0,186,6,0.049691552921746734,43393,6.0,31.06,186.35999999999999,29.58,30.28,9109.93,101.22,1090.82,487.7,53.6,240.47,9.66,728.18,63.26,8.69,17.38,91.75,80.64,1.45,7.24,38.63,8.4,3861.99,128.73,566.85,259.01,30.96,169.7,4.76,428.71,35.73,3.57,5.95,50.61,31.56,0.6,1.79,24.41,8.05,4054.66,135.16,646.58,300.0,31.68,102.48,4.97,402.48,36.65,1.86,5.59,38.51,29.19,0.0,1.24,18.63,,,32.0,21.98,12.21,6.18,2.06,8.93,8.24,4.81,2.06,1.37,0.0,0.0
2022,CRB,Paulinho Moccelin,"LAMF, LW",Extremo,28.0,811,13,0.2166658570942828,53112,12.0,61.01,732.12,29.91,31.02,10176.98,113.08,1454.89,689.28,61.47,272.66,13.4,961.94,74.87,6.76,17.83,92.81,75.23,1.6,4.3,36.51,14.82,4371.74,145.72,829.96,414.3,34.89,171.91,7.32,586.21,42.21,3.06,4.43,46.13,26.04,0.51,1.7,18.89,15.93,4431.04,147.7,807.89,384.92,37.41,149.66,8.56,534.58,45.97,2.54,7.29,41.54,29.01,0.48,1.27,22.35,,,34.0,36.27,15.53,18.14,7.47,14.94,11.74,20.27,7.47,5.33,2.13,0.0
2022,CRB,Richard Rodrigues,"LAMF, LW, LWF",Extremo,22.0,1388,26,0.3708165347063681,27331,24.0,56.57,1357.68,28.98,31.52,9970.79,110.79,1367.75,625.84,58.33,239.7,11.6,865.54,69.94,6.1,18.83,96.52,78.62,1.06,4.57,34.21,14.3,4346.8,144.89,787.09,402.56,35.89,181.22,7.92,583.78,43.81,2.99,5.1,49.18,29.03,0.35,2.2,21.11,15.72,4245.45,141.52,724.96,300.62,28.23,92.31,4.37,392.93,32.6,1.91,6.84,36.89,27.35,0.4,1.19,17.41,,,282.0,35.7,14.21,9.75,6.33,12.91,8.86,15.32,3.8,1.9,1.52,0.25
2022,CRB,Wesley Pomba,"RAMF, RW, LAMF",Extremo,20.0,90,5,0.024044299800845194,177430,4.0,22.05,88.2,30.7,30.7,10307.24,114.52,1556.85,628.45,66.31,321.37,14.28,949.82,80.6,10.2,18.36,97.94,83.66,1.02,7.14,38.77,5.4,4762.01,158.73,920.15,412.82,43.09,330.81,12.51,743.63,55.6,2.78,1.39,50.04,34.75,0.0,1.39,23.63,5.4,4392.65,146.42,867.65,289.71,32.35,76.47,4.41,366.18,36.76,4.41,7.35,42.65,32.35,0.0,4.41,22.06,,,12.0,22.5,14.15,9.38,3.75,3.75,3.75,15.0,1.88,1.88,0.0,0.0
2022,CRB,Willie,"LWF, LAMF",Extremo,29.0,54,2,0.014426579880507117,38657,2.0,27.17,54.34,28.2,28.2,10069.51,111.88,1364.91,617.85,62.94,316.38,13.25,934.23,76.2,3.31,16.56,91.1,82.82,0.0,1.66,41.41,9.13,4324.27,144.14,793.25,405.66,39.42,187.23,8.21,592.88,47.63,1.64,6.57,54.2,36.13,0.0,1.64,24.64,7.1,3758.45,125.28,549.3,160.56,21.13,120.42,6.34,280.99,27.46,0.0,6.34,16.9,23.24,0.0,0.0,14.79,,,8.0,44.61,17.8,16.73,0.0,22.3,22.3,22.3,11.15,11.15,11.15,0.0
2022,CRB,Guilherme Romão,LB,Lateral,24.0,2241,27,0.5987030650410453,175764,26.0,82.56,2146.56,29.92,31.46,9751.88,108.35,1291.5,569.74,51.86,202.13,11.15,771.87,63.02,7.63,19.12,99.49,82.97,1.38,4.99,27.71,21.22,4051.84,135.06,646.89,304.25,26.75,117.3,5.98,421.55,32.74,2.72,5.17,41.44,27.9,0.6,1.85,12.89,21.92,4335.33,144.51,777.13,346.82,30.48,119.98,6.16,466.79,36.64,3.58,6.42,49.54,33.38,0.63,2.26,19.0,,,236.0,21.83,14.83,7.03,1.39,7.86,6.75,4.07,0.83,0.65,0.74,0.0
2022,CRB,Raul Prata,"RB, LB",Lateral,34.0,2482,31,0.6630883567299752,32841,29.0,81.32,2358.2799999999997,28.92,31.12,9727.78,108.09,1277.7,546.17,53.16,182.39,11.18,728.55,64.34,9.35,20.65,100.1,86.56,1.95,6.64,30.42,20.02,4044.86,134.83,612.49,273.82,26.15,98.18,5.99,372.0,32.14,3.88,5.79,41.29,29.76,0.93,2.74,12.66,22.36,4322.83,144.09,785.7,345.6,32.34,106.49,6.13,452.09,38.47,4.09,7.99,51.71,34.85,0.65,2.51,22.35,,,231.0,22.75,14.61,7.78,1.48,8.86,7.78,3.25,0.89,0.69,1.18,0.1
2022,CRB,Bruninho,"AMF, LCMF, LWF",Meia,22.0,541,14,0.14453295769174723,25222,11.0,44.22,486.41999999999996,29.37,31.72,10197.25,113.3,1491.35,625.88,62.16,239.95,12.21,865.84,74.37,9.25,19.24,102.68,87.69,1.67,4.44,32.01,10.75,4724.9,157.5,944.02,433.57,42.37,183.68,9.64,617.25,52.01,5.84,4.82,53.02,33.23,1.52,3.04,19.03,13.19,4185.19,139.51,699.49,275.75,27.49,83.92,3.93,359.67,31.42,2.07,6.41,39.48,31.83,0.0,0.62,16.95,,,124.0,42.58,14.13,15.11,4.12,10.99,8.24,17.86,3.09,1.03,1.37,0.0
